tweet_text,sentiment,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
So we moved to Haddenham for peace and quiet but now it starts here and we 're very frightened we shall be driven away from here because you ca n't live with that noise .,fear,"['so', 'we', 'moved', 'move', 'to', 'haddenham', 'for', 'peace', 'and', 'quiet', 'but', 'now', 'it', 'starts', 'start', 'here', 'and', 'we', ""'re"", 'be', 'very', 'frightened', 'we', 'shall', 'be', 'driven', 'drive', 'away', 'from', 'here', 'because', 'you', 'ca', 'can', ""n't"", 'not', 'live', 'with', 'that', 'noise']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,3.0,1.1700000000000002,1.0,0.094,2.0,1.2109999999999999,2.0,1.18,1.0,0.602,surprise,2.0,1.2109999999999999
"That 's why I 'm not frightened of your report . """,fear,"['that', ""'s"", 'be', 'why', 'i', ""'m"", 'be', 'not', 'frightened', 'of', 'your', 'you', 'report']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,0.0,0.0,0.0,0.0,1.0,0.867,0.0,0.0,0.0,0.0,surprise,1.0,0.867
"Our , most of our rules and most of our laws are made by people who are frightened of losing their property , and not the sort of people who are frightened of being mugged at night .",fear,"['our', 'we', 'most', 'of', 'our', 'we', 'rules', 'rule', 'and', 'most', 'of', 'our', 'we', 'laws', 'law', 'are', 'be', 'made', 'make', 'by', 'people', 'who', 'are', 'be', 'frightened', 'of', 'losing', 'lose', 'their', 'they', 'property', 'and', 'not', 'the', 'sort', 'of', 'people', 'who', 'are', 'be', 'frightened', 'of', 'being', 'be', 'mugged', 'mug', 'at', 'night']",3.0,1.077,1.0,0.25,4.0,1.782,0.0,0.0,3.0,1.244,2.0,1.25,0.0,0.0,2.0,0.9770000000000001,fear,4.0,1.782
You 're frightened to go to sleep .,fear,"['you', ""'re"", 'be', 'frightened', 'to', 'go', 'to', 'sleep']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,0.0,0.0,0.0,0.0,1.0,0.867,0.0,0.0,0.0,0.0,surprise,1.0,0.867
"As Antoinette grew weaker , and left her bed hardly at all , she became frightened to be left alone .",fear,"['as', 'antoinette', 'grew', 'grow', 'weaker', 'and', 'left', 'leave', 'her', 'she', 'bed', 'hardly', 'at', 'all', 'she', 'became', 'become', 'frightened', 'to', 'be', 'left', 'leave', 'alone']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,1.0,0.242,2.0,0.9279999999999999,2.0,1.101,1.0,0.555,1.0,0.49200000000000005,surprise,2.0,1.101
"` And I 'm frightened that if I go down to the cellars I might die . """,fear,"['and', 'i', ""'m"", 'be', 'frightened', 'that', 'if', 'i', 'go', 'down', 'to', 'the', 'cellars', 'cellar', 'i', 'might', 'die']",0.0,0.0,0.0,0.0,2.0,1.6099999999999999,0.0,0.0,2.0,1.054,1.0,0.867,0.0,0.0,0.0,0.0,fear,2.0,1.6099999999999999
` You 're not just frightened for Lucy .,fear,"['you', ""'re"", 'be', 'not', 'just', 'frightened', 'for', 'lucy']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,0.0,0.0,0.0,0.0,1.0,0.867,0.0,0.0,0.0,0.0,surprise,1.0,0.867
I 'm frightened for him .,fear,"['i', ""'m"", 'be', 'frightened', 'for', 'him', 'he']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,0.0,0.0,0.0,0.0,1.0,0.867,0.0,0.0,0.0,0.0,surprise,1.0,0.867
"Then we killed her , and I felt frightened of her .",fear,"['then', 'we', 'killed', 'kill', 'her', 'she', 'and', 'i', 'felt', 'feel', 'frightened', 'of', 'her', 'she']",0.0,0.0,0.0,0.0,2.0,1.806,0.0,0.0,1.0,0.797,1.0,0.867,0.0,0.0,0.0,0.0,fear,2.0,1.806
"Feeling a little frightened of the dead body behind him in the cart , and depressed by the autumn fog , he stopped for some beer at a pub , where he met Jan Coggan and Laban Tall .",fear,"['feeling', 'feel', 'a', 'little', 'frightened', 'of', 'the', 'dead', 'body', 'behind', 'him', 'he', 'in', 'the', 'cart', 'and', 'depressed', 'by', 'the', 'autumn', 'fog', 'he', 'stopped', 'stop', 'for', 'some', 'beer', 'at', 'a', 'pub', 'where', 'he', 'met', 'meet', 'jan', 'coggan', 'and', 'laban', 'tall']",2.0,0.44399999999999995,1.0,0.141,3.0,1.641,3.0,0.754,2.0,1.0310000000000001,2.0,1.226,1.0,0.555,1.0,0.518,fear,3.0,1.641
` I am horrified that somebody would do such a thing .,fear,"['i', 'am', 'be', 'horrified', 'that', 'somebody', 'would', 'do', 'such', 'a', 'thing']",0.0,0.0,0.0,0.0,1.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.922
"She stopped , horrified at what she had been about to say .",fear,"['she', 'stopped', 'stop', 'horrified', 'at', 'what', 'she', 'had', 'have', 'been', 'be', 'about', 'to', 'say']",0.0,0.0,0.0,0.0,1.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.922
The Repton boy 's horror at Churchill 's anti-Bolshevist campaign had turned into a more adult and less ferocious criticism .,fear,"['the', 'repton', 'boy', ""'s"", 'horror', 'at', 'churchill', ""'s"", 'anti-bolshevist', 'campaign', 'had', 'have', 'turned', 'turn', 'into', 'a', 'more', 'adult', 'and', 'less', 'ferocious', 'criticism']",3.0,1.962,4.0,1.3279999999999998,3.0,1.7570000000000001,0.0,0.0,2.0,1.203,1.0,0.742,0.0,0.0,1.0,0.23399999999999999,anger,3.0,1.962
As the war dragged on Modigliani 's horror at the waste of life increased .,fear,"['as', 'the', 'war', 'dragged', 'drag', 'on', 'modigliani', ""'s"", 'horror', 'at', 'the', 'waste', 'of', 'life', 'increased', 'increase']",1.0,0.75,2.0,1.351,2.0,1.865,1.0,0.43799999999999994,2.0,1.0670000000000002,1.0,0.742,0.0,0.0,0.0,0.0,fear,2.0,1.865
"To me that puts us in a difficult position when trying Germans , whose crime was obeying their superiors "" orders , whatever our horror at what those orders led to . """,fear,"['to', 'me', 'i', 'that', 'puts', 'put', 'us', 'we', 'in', 'a', 'difficult', 'position', 'when', 'trying', 'try', 'germans', 'whose', 'crime', 'was', 'be', 'obeying', 'obey', 'their', 'they', 'superiors', 'superior', 'orders', 'order', 'whatever', 'our', 'we', 'horror', 'at', 'what', 'those', 'orders', 'order', 'led', 'lead', 'to']",2.0,1.4220000000000002,1.0,0.6559999999999999,4.0,2.017,0.0,0.0,1.0,0.7190000000000001,1.0,0.742,0.0,0.0,1.0,0.578,fear,4.0,2.017
"Emmeline grew pale , both from horror at Bastide 's plight and her own .",fear,"['emmeline', 'grew', 'grow', 'pale', 'both', 'from', 'horror', 'at', 'bastide', ""'s"", 'plight', 'and', 'her', 'she', 'own']",1.0,0.75,2.0,1.031,2.0,1.439,1.0,0.242,3.0,1.574,1.0,0.742,2.0,1.016,1.0,0.49200000000000005,sadness,3.0,1.574
"Thus the dialogue and its frame emphasize the bond between the two of them , and thereby further underline the horror of the sacrifice of which they speak .",fear,"['thus', 'the', 'dialogue', 'and', 'its', 'frame', 'emphasize', 'the', 'bond', 'between', 'the', 'two', 'of', 'them', 'they', 'and', 'thereby', 'further', 'underline', 'the', 'horror', 'of', 'the', 'sacrifice', 'of', 'which', 'they', 'speak']",1.0,0.75,1.0,0.6559999999999999,1.0,0.9229999999999999,0.0,0.0,1.0,0.7190000000000001,1.0,0.742,0.0,0.0,2.0,0.915,fear,1.0,0.9229999999999999
"For Williamson , only soldiers who had fought in the war , and who understood the horrors of modern conflict , could save Europe from further disaster .",fear,"['for', 'williamson', 'only', 'soldiers', 'soldier', 'who', 'had', 'have', 'fought', 'fight', 'in', 'the', 'war', 'and', 'who', 'understood', 'understand', 'the', 'horrors', 'horror', 'of', 'modern', 'conflict', 'could', 'save', 'europe', 'from', 'further', 'disaster']",5.0,2.9739999999999998,2.0,1.164,6.0,5.006,1.0,0.2,5.0,3.047,2.0,1.554,0.0,0.0,1.0,0.562,fear,6.0,5.006
"Nothing could wash away the beastliness of that house or the horror of the sight of Phyllis Henley 's body , but he felt the need to try .",fear,"['nothing', 'could', 'wash', 'away', 'the', 'beastliness', 'of', 'that', 'house', 'or', 'the', 'horror', 'of', 'the', 'sight', 'of', 'phyllis', 'henley', ""'s"", 'body', 'but', 'he', 'felt', 'feel', 'the', 'need', 'to', 'try']",1.0,0.75,1.0,0.6559999999999999,1.0,0.9229999999999999,0.0,0.0,1.0,0.7190000000000001,1.0,0.742,0.0,0.0,0.0,0.0,fear,1.0,0.9229999999999999
"I am interested in hearing from women about their fascination and horror with cars , especially women in the Yorkshire region .",fear,"['i', 'am', 'be', 'interested', 'in', 'hearing', 'hear', 'from', 'women', 'woman', 'about', 'their', 'they', 'fascination', 'and', 'horror', 'with', 'cars', 'car', 'especially', 'women', 'woman', 'in', 'the', 'yorkshire', 'region']",1.0,0.75,2.0,0.7339999999999999,2.0,1.079,0.0,0.0,2.0,0.8330000000000001,2.0,1.172,0.0,0.0,0.0,0.0,surprise,2.0,1.172
"Horror by gunfire differs little from horror inflicted by the guillotine , sword or wheel , it seems , and sheer bestiality lurks only fractionally below the veneer of so-called civilized societies .",fear,"['horror', 'by', 'gunfire', 'differs', 'differ', 'little', 'from', 'horror', 'inflicted', 'inflict', 'by', 'the', 'guillotine', 'sword', 'or', 'wheel', 'it', 'seems', 'seem', 'and', 'sheer', 'bestiality', 'lurks', 'lurk', 'only', 'fractionally', 'below', 'the', 'veneer', 'of', 'so', 'called', 'call', 'civilized', 'societies', 'society']",3.0,1.974,2.0,1.273,3.0,2.3440000000000003,1.0,0.16899999999999998,3.0,1.6960000000000002,1.0,0.742,1.0,0.39799999999999996,1.0,0.625,fear,3.0,2.3440000000000003
Both are designed to convince the readership of the horror of the subject-matter .,fear,"['both', 'are', 'be', 'designed', 'design', 'to', 'convince', 'the', 'readership', 'of', 'the', 'horror', 'of', 'the', 'subject', 'matter']",1.0,0.75,1.0,0.6559999999999999,1.0,0.9229999999999999,0.0,0.0,1.0,0.7190000000000001,1.0,0.742,1.0,0.36700000000000005,2.0,1.063,trust,2.0,1.063
It was as if Gillray 's avaricious monarch was more of an affront than the voluptuary suffering from the horrors of dissipation .,fear,"['it', 'was', 'be', 'as', 'if', 'gillray', ""'s"", 'avaricious', 'monarch', 'was', 'be', 'more', 'of', 'an', 'a', 'affront', 'than', 'the', 'voluptuary', 'suffering', 'suffer', 'from', 'the', 'horrors', 'horror', 'of', 'dissipation']",2.0,1.153,3.0,1.7029999999999998,4.0,2.907,0.0,0.0,4.0,2.75,2.0,1.2730000000000001,0.0,0.0,0.0,0.0,fear,4.0,2.907
Alison had shown enough respectable horror on discovering that he was married to prove she was a nice girl .,fear,"['alison', 'had', 'have', 'shown', 'show', 'enough', 'respectable', 'horror', 'on', 'discovering', 'discover', 'that', 'he', 'was', 'be', 'married', 'marry', 'to', 'prove', 'she', 'was', 'be', 'a', 'nice', 'girl']",1.0,0.75,1.0,0.6559999999999999,2.0,1.048,1.0,0.6759999999999999,1.0,0.7190000000000001,2.0,0.984,1.0,0.594,3.0,1.7189999999999999,trust,3.0,1.7189999999999999
Imagine my horror at seeing her step out followed by a man !,fear,"['imagine', 'my', 'horror', 'at', 'seeing', 'see', 'her', 'she', 'step', 'out', 'followed', 'follow', 'by', 'a', 'man']",1.0,0.75,1.0,0.6559999999999999,1.0,0.9229999999999999,0.0,0.0,1.0,0.7190000000000001,1.0,0.742,0.0,0.0,1.0,0.47700000000000004,fear,1.0,0.9229999999999999
` You can imagine our horror at finding a false ceiling in a secure establishment and ducts like this .,fear,"['you', 'can', 'imagine', 'our', 'we', 'horror', 'at', 'finding', 'find', 'a', 'false', 'ceiling', 'in', 'a', 'secure', 'establishment', 'and', 'ducts', 'duct', 'like', 'this']",1.0,0.75,1.0,0.6559999999999999,1.0,0.9229999999999999,0.0,0.0,1.0,0.7190000000000001,1.0,0.742,0.0,0.0,2.0,1.172,trust,2.0,1.172
To see him fumbling with our rich and delicate language is to experience all the horror of seeing a Svres vase in the hands of a chimpanzee .,fear,"['to', 'see', 'him', 'he', 'fumbling', 'fumble', 'with', 'our', 'we', 'rich', 'and', 'delicate', 'language', 'is', 'be', 'to', 'experience', 'all', 'the', 'horror', 'of', 'seeing', 'see', 'a', 'svres', 'vase', 'in', 'the', 'hands', 'hand', 'of', 'a', 'chimpanzee']",1.0,0.75,1.0,0.6559999999999999,1.0,0.9229999999999999,1.0,0.375,1.0,0.7190000000000001,1.0,0.742,0.0,0.0,0.0,0.0,fear,1.0,0.9229999999999999
"Stanley Spencer had been through the war ; he had experienced the horror , the vulgarity , of war .",fear,"['stanley', 'spencer', 'had', 'have', 'been', 'be', 'through', 'the', 'war', 'he', 'had', 'have', 'experienced', 'experience', 'the', 'horror', 'the', 'vulgarity', 'of', 'war']",2.0,1.5,2.0,1.359,2.0,1.865,1.0,0.375,2.0,1.1720000000000002,1.0,0.742,0.0,0.0,1.0,0.602,fear,2.0,1.865
France expressed horror at the assassination and appealed for unity to assure peace in the country it once ruled .,fear,"['france', 'expressed', 'express', 'horror', 'at', 'the', 'assassination', 'and', 'appealed', 'appeal', 'for', 'unity', 'to', 'assure', 'peace', 'in', 'the', 'country', 'it', 'once', 'ruled', 'rule']",2.0,1.609,1.0,0.6559999999999999,3.0,1.939,1.0,0.5760000000000001,2.0,1.516,1.0,0.742,2.0,0.9610000000000001,4.0,2.314,trust,4.0,2.314
"The Government have expressed their horror at such attacks on the police , but they also need to act .",fear,"['the', 'government', 'have', 'expressed', 'express', 'their', 'they', 'horror', 'at', 'such', 'attacks', 'attack', 'on', 'the', 'police', 'but', 'they', 'also', 'need', 'to', 'act']",2.0,1.603,1.0,0.6559999999999999,4.0,2.407,0.0,0.0,1.0,0.7190000000000001,1.0,0.742,0.0,0.0,1.0,0.484,fear,4.0,2.407
Then she felt horror and pity at seeing Marcus so confused and so evidently useless .,fear,"['then', 'she', 'felt', 'feel', 'horror', 'and', 'pity', 'at', 'seeing', 'see', 'marcus', 'so', 'confused', 'and', 'so', 'evidently', 'useless']",1.0,0.75,1.0,0.6559999999999999,1.0,0.9229999999999999,0.0,0.0,2.0,1.266,1.0,0.742,0.0,0.0,0.0,0.0,sadness,2.0,1.266
"Under danger , in the dark , one feels a kind of particular horror at finding oneself alone .",fear,"['under', 'danger', 'in', 'the', 'dark', 'one', 'feels', 'feel', 'a', 'kind', 'of', 'particular', 'horror', 'at', 'finding', 'find', 'oneself', 'alone']",1.0,0.75,1.0,0.6559999999999999,2.0,1.725,1.0,0.621,4.0,2.583,1.0,0.742,0.0,0.0,1.0,0.6409999999999999,sadness,4.0,2.583
"I am an extremely lazy cook and nervous of long recipes , complicated sauces or anything risky such as a souffl .",fear,"['i', 'am', 'be', 'an', 'a', 'extremely', 'lazy', 'cook', 'and', 'nervous', 'of', 'long', 'recipes', 'recipe', 'complicated', 'sauces', 'sauce', 'or', 'anything', 'risky', 'such', 'as', 'a', 'souffl']",0.0,0.0,0.0,0.0,2.0,1.0310000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.625,0.0,0.0,anticipation,3.0,1.625
"If you are really nervous of being out and about , invest in a personal alarm , which you should carry in your hand at all times .",fear,"['if', 'you', 'are', 'be', 'really', 'nervous', 'of', 'being', 'be', 'out', 'and', 'about', 'invest', 'in', 'a', 'personal', 'alarm', 'which', 'you', 'should', 'carry', 'in', 'your', 'you', 'hand', 'at', 'all', 'times', 'time']",0.0,0.0,0.0,0.0,2.0,1.157,0.0,0.0,0.0,0.0,1.0,0.852,2.0,1.1179999999999999,1.0,0.5,fear,2.0,1.157
"There is too much busyness in schools , staff need ` dream time "" too and also the security to try out ideas without becoming nervous about making mistakes or being afraid of failing .",fear,"['there', 'is', 'be', 'too', 'much', 'busyness', 'in', 'schools', 'school', 'staff', 'need', 'dream', 'time', 'too', 'and', 'also', 'the', 'security', 'to', 'try', 'out', 'ideas', 'idea', 'without', 'becoming', 'become', 'nervous', 'about', 'making', 'make', 'mistakes', 'mistake', 'or', 'being', 'be', 'afraid', 'of', 'failing', 'fail']",1.0,0.23399999999999999,0.0,0.0,3.0,1.8439999999999999,1.0,0.484,2.0,0.9529999999999998,0.0,0.0,3.0,1.501,2.0,0.664,fear,3.0,1.8439999999999999
"Some individuals become excessively nervous about visiting the vet , for example , and it is a good idea to begin visits early in the dog 's life .",fear,"['some', 'individuals', 'individual', 'become', 'excessively', 'nervous', 'about', 'visiting', 'visit', 'the', 'vet', 'for', 'example', 'and', 'it', 'is', 'be', 'a', 'good', 'idea', 'to', 'begin', 'visits', 'visit', 'early', 'in', 'the', 'dog', ""'s"", 'life']",0.0,0.0,0.0,0.0,1.0,0.469,2.0,0.985,0.0,0.0,1.0,0.21899999999999997,2.0,0.9849999999999999,1.0,0.617,joy,2.0,0.985
Agony ` I had no time to feel nervous about facing Steve Bull and Andy Mutch .,fear,"['agony', 'i', 'had', 'have', 'no', 'time', 'to', 'feel', 'nervous', 'about', 'facing', 'face', 'steve', 'bull', 'and', 'andy', 'mutch']",1.0,0.465,0.0,0.0,2.0,1.2189999999999999,0.0,0.0,1.0,0.9,0.0,0.0,2.0,1.1179999999999999,0.0,0.0,fear,2.0,1.2189999999999999
"She was nervous of all Men , and preferred to be with the women of the Court .",fear,"['she', 'was', 'be', 'nervous', 'of', 'all', 'men', 'man', 'and', 'preferred', 'prefer', 'to', 'be', 'with', 'the', 'women', 'woman', 'of', 'the', 'court']",1.0,0.19899999999999998,0.0,0.0,2.0,0.7529999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.094,1.0,0.469,anticipation,2.0,1.094
"A king not universally popular , who owed his throne to assassination , must have been sensitive on such an issue , and maybe sometimes nervous of joining large assemblies of armed men .",fear,"['a', 'king', 'not', 'universally', 'popular', 'who', 'owed', 'his', 'he', 'throne', 'to', 'assassination', 'must', 'have', 'been', 'be', 'sensitive', 'on', 'such', 'an', 'a', 'issue', 'and', 'maybe', 'sometimes', 'nervous', 'of', 'joining', 'join', 'large', 'assemblies', 'assembly', 'of', 'armed', 'men', 'man']",2.0,1.5590000000000002,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.797,0.0,0.0,1.0,0.602,3.0,1.249,fear,3.0,2.0
But they are also nervous that the calculations they make in the next two weeks may determine who will win and lose the political battles of the next two years .,fear,"['but', 'they', 'are', 'be', 'also', 'nervous', 'that', 'the', 'calculations', 'calculation', 'they', 'make', 'in', 'the', 'next', 'two', 'weeks', 'week', 'may', 'determine', 'who', 'will', 'win', 'and', 'lose', 'the', 'political', 'battles', 'battle', 'of', 'the', 'next', 'two', 'years', 'year']",2.0,0.9580000000000001,1.0,0.25,2.0,0.86,1.0,0.727,1.0,0.509,1.0,0.38299999999999995,2.0,1.1019999999999999,1.0,0.21100000000000002,anticipation,2.0,1.1019999999999999
"She was nervous that he might change his mind at the last minute , but he did not do so .",fear,"['she', 'was', 'be', 'nervous', 'that', 'he', 'might', 'change', 'his', 'he', 'mind', 'at', 'the', 'last', 'minute', 'but', 'he', 'did', 'do', 'not', 'do', 'so']",0.0,0.0,1.0,0.086,2.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.602,0.0,0.0,fear,2.0,0.667
"Why people , nervous that their little town was being made into a prime nuclear target , should be less nervous for getting a closer look at the because of their fears is a question not easily answered .",fear,"['why', 'people', 'nervous', 'that', 'their', 'they', 'little', 'town', 'was', 'be', 'being', 'be', 'made', 'make', 'into', 'a', 'prime', 'nuclear', 'target', 'should', 'be', 'less', 'nervous', 'for', 'getting', 'get', 'a', 'closer', 'look', 'at', 'the', 'because', 'of', 'their', 'they', 'fears', 'fear', 'is', 'be', 'a', 'question', 'not', 'easily', 'answered', 'answer']",1.0,0.5,0.0,0.0,4.0,2.214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.602,0.0,0.0,fear,4.0,2.214
How nervous the teacher feels about using this teaching unit .,fear,"['how', 'nervous', 'the', 'teacher', 'feels', 'feel', 'about', 'using', 'use', 'this', 'teaching', 'unit']",0.0,0.0,0.0,0.0,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.602,1.0,0.6409999999999999,trust,1.0,0.6409999999999999
Her brightness was forced and she was clearly nervous at what might be about to happen .,fear,"['her', 'she', 'brightness', 'was', 'be', 'forced', 'force', 'and', 'she', 'was', 'be', 'clearly', 'nervous', 'at', 'what', 'might', 'be', 'about', 'to', 'happen']",1.0,0.418,0.0,0.0,3.0,1.3039999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0859999999999999,0.0,0.0,fear,3.0,1.3039999999999998
"His landlady was nervous of strangers and called through the door , ` I 'm sorry , Mr Ramsey is out . """,fear,"['his', 'he', 'landlady', 'was', 'be', 'nervous', 'of', 'strangers', 'stranger', 'and', 'called', 'call', 'through', 'the', 'door', 'i', ""'m"", 'be', 'sorry', 'mr', 'ramsey', 'is', 'be', 'out']",0.0,0.0,0.0,0.0,2.0,0.9219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.602,0.0,0.0,fear,2.0,0.9219999999999999
"Rescued dogs are often somewhat nervous of people , and yet may also become excited to see you , when you have been out , for example .",fear,"['rescued', 'rescue', 'dogs', 'dog', 'are', 'be', 'often', 'somewhat', 'nervous', 'of', 'people', 'and', 'yet', 'may', 'also', 'become', 'excited', 'to', 'see', 'you', 'when', 'you', 'have', 'been', 'be', 'out', 'for', 'example']",0.0,0.0,0.0,0.0,1.0,0.469,2.0,1.043,0.0,0.0,2.0,1.1720000000000002,3.0,2.125,2.0,0.984,anticipation,3.0,2.125
She was not nervous of Martin Bean .,fear,"['she', 'was', 'be', 'not', 'nervous', 'of', 'martin', 'bean']",0.0,0.0,0.0,0.0,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.602,0.0,0.0,anticipation,1.0,0.602
"Libel lawyers are nervous of the word "" lie "" because it implies that a person said something which he knew was untrue .",fear,"['libel', 'lawyers', 'lawyer', 'are', 'be', 'nervous', 'of', 'the', 'word', 'lie', 'because', 'it', 'implies', 'imply', 'that', 'a', 'person', 'said', 'say', 'something', 'which', 'he', 'knew', 'know', 'was', 'be', 'untrue']",4.0,1.248,2.0,0.797,3.0,1.166,0.0,0.0,1.0,0.585,0.0,0.0,1.0,0.602,2.0,0.696,anger,4.0,1.248
Nervous for Meh'Lindi 's safety ?,fear,"['nervous', 'for', ""meh'lindi"", ""'s"", 'safety']",0.0,0.0,0.0,0.0,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.602,0.0,0.0,anticipation,1.0,0.602
Meera was a little nervous about having her hair coloured so Chris used the non-permanent Colour Touch .,fear,"['meera', 'was', 'be', 'a', 'little', 'nervous', 'about', 'having', 'have', 'her', 'she', 'hair', 'coloured', 'so', 'chris', 'used', 'use', 'the', 'non-permanent', 'colour', 'touch']",0.0,0.0,0.0,0.0,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.602,0.0,0.0,anticipation,1.0,0.602
Good if you are nervous about making a permanent change .,fear,"['good', 'if', 'you', 'are', 'be', 'nervous', 'about', 'making', 'make', 'a', 'permanent', 'change']",0.0,0.0,0.0,0.0,2.0,0.667,1.0,0.547,0.0,0.0,1.0,0.21899999999999997,2.0,0.9849999999999999,1.0,0.617,anticipation,2.0,0.9849999999999999
` It 's actually made me quite nervous about being in London .,fear,"['it', ""'s"", 'be', 'actually', 'made', 'make', 'me', 'i', 'quite', 'nervous', 'about', 'being', 'be', 'in', 'london']",0.0,0.0,0.0,0.0,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.602,0.0,0.0,anticipation,1.0,0.602
The only time I have ever been bitten was when running with a partner who was petrified of dogs .,fear,"['the', 'only', 'time', 'i', 'have', 'ever', 'been', 'be', 'bitten', 'was', 'be', 'when', 'running', 'run', 'with', 'a', 'partner', 'who', 'was', 'be', 'petrified', 'of', 'dogs', 'dog']",0.0,0.0,0.0,0.0,2.0,1.094,2.0,0.591,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,fear,2.0,1.094
"Bob Halton , not guilty enough , but confused by his mother 's spoiling and manipulative efforts to keep him for herself , is petrified of being taken over completely .",fear,"['bob', 'halton', 'not', 'guilty', 'enough', 'but', 'confused', 'confuse', 'by', 'his', 'he', 'mother', ""'s"", 'spoiling', 'and', 'manipulative', 'efforts', 'effort', 'to', 'keep', 'him', 'he', 'for', 'herself', 'is', 'be', 'petrified', 'of', 'being', 'be', 'taken', 'take', 'over', 'completely']",1.0,0.591,0.0,0.0,1.0,0.8440000000000001,1.0,0.41200000000000003,2.0,0.625,0.0,0.0,1.0,0.406,2.0,1.195,trust,2.0,1.195
"` Money is my motivation , but what keeps me at the top is that I 'm petrified of losing .",fear,"['money', 'is', 'be', 'my', 'motivation', 'but', 'what', 'keeps', 'keep', 'me', 'i', 'at', 'the', 'top', 'is', 'be', 'that', 'i', 'm', 'be', 'petrified', 'of', 'losing', 'lose']",3.0,0.6839999999999999,1.0,0.25,2.0,1.235,1.0,0.531,2.0,1.103,2.0,0.586,2.0,0.984,2.0,0.828,fear,2.0,1.235
"The Americans were petrified of Communism , and believed Communists were aiming for world domination , via the ` domino effect "" of one country after another falling to it .",fear,"['the', 'americans', 'were', 'be', 'petrified', 'petrify', 'of', 'communism', 'and', 'believed', 'believe', 'communists', 'were', 'be', 'aiming', 'aim', 'for', 'world', 'domination', 'via', 'the', 'domino', 'effect', 'of', 'one', 'country', 'after', 'another', 'falling', 'to', 'it']",2.0,1.2189999999999999,0.0,0.0,3.0,1.9570000000000003,0.0,0.0,3.0,1.141,1.0,0.742,0.0,0.0,1.0,0.688,fear,3.0,1.9570000000000003
I was petrified of having the same thing as my mother did .,fear,"['i', 'was', 'be', 'petrified', 'of', 'having', 'have', 'the', 'same', 'thing', 'as', 'my', 'mother', 'did', 'do']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,1.0,0.41200000000000003,1.0,0.016,0.0,0.0,1.0,0.406,1.0,0.703,fear,1.0,0.8440000000000001
He was petrified of the clippers at first .,fear,"['he', 'was', 'be', 'petrified', 'of', 'the', 'clippers', 'clipper', 'at', 'first']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.8440000000000001
He was still more worried about the extensive rewriting of history that school text-books had been subjected to ; something of which most of us remained unaware until after the Second World War .,fear,"['he', 'was', 'be', 'still', 'more', 'worried', 'about', 'the', 'extensive', 'rewriting', 'of', 'history', 'that', 'school', 'text', 'books', 'book', 'had', 'have', 'been', 'be', 'subjected', 'subject', 'to', 'something', 'of', 'which', 'most', 'of', 'us', 'we', 'remained', 'remain', 'unaware', 'until', 'after', 'the', 'second', 'world', 'war']",0.0,0.0,0.0,0.0,2.0,1.4080000000000001,1.0,0.136,2.0,1.0270000000000001,0.0,0.0,0.0,0.0,1.0,0.531,fear,2.0,1.4080000000000001
"Children at Wanborough primary school near Swindon are so worried about the hazards they experience on the way to school , they 're calling for a new footpath .",fear,"['children', 'at', 'wanborough', 'primary', 'school', 'near', 'swindon', 'are', 'be', 'so', 'worried', 'about', 'the', 'hazards', 'hazard', 'they', 'experience', 'on', 'the', 'way', 'to', 'school', 'they', ""'re"", 'be', 'calling', 'call', 'for', 'a', 'new', 'footpath']",0.0,0.0,0.0,0.0,2.0,1.216,1.0,0.375,1.0,0.621,0.0,0.0,0.0,0.0,1.0,0.531,fear,2.0,1.216
