tweet_text,sentiment,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
"Concerned as to whether he was adequately looking after himself , but especially concerned as to his future as a writer .",fear,"['concerned', 'as', 'to', 'whether', 'he', 'was', 'be', 'adequately', 'looking', 'look', 'after', 'himself', 'but', 'especially', 'concerned', 'as', 'to', 'his', 'he', 'future', 'as', 'a', 'writer']",fear,1.0,0.359,8.0,0.7213479935543509,8.0,1.1449134123440163,8.0,0.9494374977676354,8.0,1.0747748556002694,8.0,1.076966471181622,8.0,0.8144264888911101,8.0,1.509725580057556,8.0,0.7084077006034402,inspired,8.0,1.509725580057556
In the aftermath of the war the government was said to be concerned over Turkey 's increasingly prominent international role .,fear,"['in', 'the', 'aftermath', 'of', 'the', 'war', 'the', 'government', 'was', 'be', 'said', 'say', 'to', 'be', 'concerned', 'over', 'turkey', ""'s"", 'increasingly', 'prominent', 'international', 'role']",fear,4.0,2.129,11.0,1.4258744233900091,11.0,1.3726061701953787,11.0,1.6765690515473741,11.0,1.4657468940172982,11.0,1.231501299868077,11.0,0.9935252957965875,11.0,1.4879525429017275,11.0,1.3462243222835475,angry,11.0,1.6765690515473741
"The note said Imro was concerned there might be ` similar undetected shenanigans "" in other occupational pension schemes .",fear,"['the', 'note', 'said', 'say', 'imro', 'was', 'be', 'concerned', 'there', 'might', 'be', 'similar', 'undetected', 'shenanigans', 'shenanigan', 'in', 'other', 'occupational', 'pension', 'schemes', 'scheme']",fear,1.0,0.359,12.0,1.565045019123577,13.0,1.6344098819718929,13.0,2.294227450494973,13.0,2.0224491744510074,13.0,1.303106270700732,13.0,1.3437109037686545,13.0,1.6347473472693559,12.0,1.2023039522198065,angry,13.0,2.294227450494973
"She felt disquieted at the lack of interest the girl had shown -- anything might happen in this sort of house , she told herself indignantly .",fear,"['she', 'felt', 'feel', 'disquieted', 'disquiet', 'at', 'the', 'lack', 'of', 'interest', 'the', 'girl', 'had', 'have', 'shown', 'show', 'anything', 'might', 'happen', 'in', 'this', 'sort', 'of', 'house', 'she', 'told', 'tell', 'herself', 'indignantly']",anticipation,1.0,0.484,16.0,1.4549220308218906,16.0,2.4012896612111327,16.0,1.9535261053467916,16.0,2.101067317927329,16.0,2.1373065772493787,16.0,1.3744297575927564,16.0,2.9213158390742966,16.0,1.6561427107764248,inspired,16.0,2.9213158390742966
"Disquiet at the new direction of religious affairs soon surfaced in parliament , and over the next few years a growing number of MPs began to speak out against the Arminian threat .",fear,"['disquiet', 'at', 'the', 'new', 'direction', 'of', 'religious', 'affairs', 'affair', 'soon', 'surfaced', 'surface', 'in', 'parliament', 'and', 'over', 'the', 'next', 'few', 'years', 'year', 'a', 'growing', 'grow', 'number', 'of', 'mps', 'began', 'begin', 'to', 'speak', 'out', 'against', 'the', 'arminian', 'threat']",trust,2.0,0.9690000000000001,21.0,2.5460358247239108,21.0,2.8668259564779506,21.0,2.6644134307366514,21.0,2.7898573647042957,21.0,2.930022259623058,21.0,1.9893550411306713,21.0,3.058511482914439,21.0,2.154978639689021,inspired,21.0,3.058511482914439
There is indeed much disquiet at any delay in immediate fulfilment .,fear,"['there', 'is', 'be', 'indeed', 'much', 'disquiet', 'at', 'any', 'delay', 'in', 'immediate', 'fulfilment']",sadness,1.0,0.373,6.0,0.6157195697989164,6.0,0.8519935004276299,6.0,0.7248266751965761,6.0,0.7031253752292017,6.0,0.8456964407330392,6.0,0.48463342421816263,6.0,1.2774173779902955,6.0,0.49658763640617853,inspired,6.0,1.2774173779902955
People in the popular movement had a different kind of disquiet with the leadership of the PLO .,fear,"['people', 'in', 'the', 'popular', 'movement', 'had', 'have', 'a', 'different', 'kind', 'of', 'disquiet', 'with', 'the', 'leadership', 'of', 'the', 'plo']",trust,2.0,1.039,8.0,0.7478452071594862,8.0,1.7821170964350597,8.0,0.8980837824636256,8.0,1.1829873414899303,7.0,0.9320892014427942,8.0,0.6581863382436637,8.0,1.0972636714458943,8.0,0.7014273613195467,amused,8.0,1.7821170964350597
Some economists feel deep disquiet at the use of food grains to produce motor spirit .,fear,"['some', 'economists', 'economist', 'feel', 'deep', 'disquiet', 'at', 'the', 'use', 'of', 'food', 'grains', 'grain', 'to', 'produce', 'motor', 'spirit']",joy,2.0,0.773,12.0,1.3246659232012246,12.0,1.8274852384908762,12.0,1.169259320523688,12.0,1.397719919760727,12.0,1.5200134998088035,12.0,1.2523496585704839,12.0,2.2257983635166134,12.0,1.2827080761275835,inspired,12.0,2.2257983635166134
"I 'm so frightened the feeling will go away , it 's too fragile , and I do so want it not to break .",fear,"['i', ""'m"", 'be', 'so', 'frightened', 'the', 'feeling', 'will', 'go', 'away', 'it', ""'s"", 'be', 'too', 'fragile', 'and', 'i', 'do', 'so', 'want', 'it', 'not', 'to', 'break']",surprise,3.0,1.687,7.0,0.8574250407751418,7.0,0.9711421936902612,7.0,0.7441707094452185,7.0,0.8812584807611513,7.0,0.8084659906483146,7.0,0.6521752729684738,7.0,1.2473070066458447,7.0,0.8380553050655939,inspired,7.0,1.2473070066458447
"The RSPCA says they will now try different tactics , attempting to gain the animals trust so they 're not so frightened of people .",fear,"['the', 'rspca', 'says', 'say', 'they', 'will', 'now', 'try', 'different', 'tactics', 'tactic', 'attempting', 'attempt', 'to', 'gain', 'the', 'animals', 'animal', 'trust', 'so', 'they', ""'re"", 'be', 'not', 'so', 'frightened', 'of', 'people']",trust,3.0,1.626,14.0,1.5632669793378746,14.0,2.5247585785262587,14.0,2.089987569140773,14.0,1.932340573866348,14.0,1.4388526977803462,14.0,1.1726729489473984,14.0,1.9475400598058028,14.0,1.3305805925951981,amused,14.0,2.5247585785262587
So we moved to Haddenham for peace and quiet but now it starts here and we 're very frightened we shall be driven away from here because you ca n't live with that noise .,fear,"['so', 'we', 'moved', 'move', 'to', 'haddenham', 'for', 'peace', 'and', 'quiet', 'but', 'now', 'it', 'starts', 'start', 'here', 'and', 'we', ""'re"", 'be', 'very', 'frightened', 'we', 'shall', 'be', 'driven', 'drive', 'away', 'from', 'here', 'because', 'you', 'ca', 'can', ""n't"", 'not', 'live', 'with', 'that', 'noise']",surprise,2.0,1.2109999999999999,14.0,1.4390655220790791,14.0,1.8713973702903774,14.0,1.7374685125477625,14.0,1.8372882664516224,14.0,1.6255387563698518,14.0,1.5368639445593597,14.0,2.460385894295668,14.0,1.4919917334062787,inspired,14.0,2.460385894295668
"That 's why I 'm not frightened of your report . """,fear,"['that', ""'s"", 'be', 'why', 'i', ""'m"", 'be', 'not', 'frightened', 'of', 'your', 'you', 'report']",surprise,1.0,0.867,2.0,0.42681432418519033,2.0,0.2500922728382116,2.0,0.2966270782537912,2.0,0.23019087788707704,2.0,0.14730217616328228,2.0,0.1435151044734051,2.0,0.20762521247716542,2.0,0.29783295372187696,afraid,2.0,0.42681432418519033
"Our , most of our rules and most of our laws are made by people who are frightened of losing their property , and not the sort of people who are frightened of being mugged at night .",fear,"['our', 'we', 'most', 'of', 'our', 'we', 'rules', 'rule', 'and', 'most', 'of', 'our', 'we', 'laws', 'law', 'are', 'be', 'made', 'make', 'by', 'people', 'who', 'are', 'be', 'frightened', 'of', 'losing', 'lose', 'their', 'they', 'property', 'and', 'not', 'the', 'sort', 'of', 'people', 'who', 'are', 'be', 'frightened', 'of', 'being', 'be', 'mugged', 'mug', 'at', 'night']",fear,4.0,1.782,15.0,1.406006437728315,15.0,2.0754754695045636,15.0,2.036394019359374,15.0,2.1393384073114996,15.0,2.099080124681526,15.0,1.4350147192044227,15.0,2.2434390657406387,15.0,1.5652517564696595,inspired,15.0,2.2434390657406387
You 're frightened to go to sleep .,fear,"['you', ""'re"", 'be', 'frightened', 'to', 'go', 'to', 'sleep']",surprise,1.0,0.867,3.0,0.46792905324011114,3.0,0.49109735481707484,3.0,0.28396012930446746,3.0,0.3050400301553643,3.0,0.2904487979018299,3.0,0.24633422952206968,3.0,0.5195510665028396,3.0,0.395639338556243,inspired,3.0,0.5195510665028396
"As Antoinette grew weaker , and left her bed hardly at all , she became frightened to be left alone .",fear,"['as', 'antoinette', 'grew', 'grow', 'weaker', 'and', 'left', 'leave', 'her', 'she', 'bed', 'hardly', 'at', 'all', 'she', 'became', 'become', 'frightened', 'to', 'be', 'left', 'leave', 'alone']",surprise,2.0,1.101,12.0,1.3156575110908482,12.0,1.5456721964161295,12.0,1.2081979140033312,12.0,1.4264369596408264,12.0,1.8381820028328677,12.0,1.1370309055536116,12.0,2.1167224420074624,12.0,1.4121000684549232,inspired,12.0,2.1167224420074624
"` And I 'm frightened that if I go down to the cellars I might die . """,fear,"['and', 'i', ""'m"", 'be', 'frightened', 'that', 'if', 'i', 'go', 'down', 'to', 'the', 'cellars', 'cellar', 'i', 'might', 'die']",fear,2.0,1.6099999999999999,6.0,0.773331108197045,6.0,0.9020443045381895,5.0,0.4943288848041157,6.0,0.8868994565391184,6.0,0.8157180480492364,5.0,0.5601900874360359,6.0,0.8173453974356171,6.0,0.7501427130006418,amused,6.0,0.9020443045381895
` You 're not just frightened for Lucy .,fear,"['you', ""'re"", 'be', 'not', 'just', 'frightened', 'for', 'lucy']",surprise,1.0,0.867,2.0,0.38131507292354705,2.0,0.23697166015083904,2.0,0.17513513951922174,2.0,0.38012885756821413,2.0,0.1360479266214855,2.0,0.1865766596821079,2.0,0.24763963748449014,2.0,0.2561850460500944,afraid,2.0,0.38131507292354705
I 'm frightened for him .,fear,"['i', ""'m"", 'be', 'frightened', 'for', 'him', 'he']",surprise,1.0,0.867,1.0,0.2910313237344452,1.0,0.139432836263711,1.0,0.09745059957975293,1.0,0.07328870078420638,1.0,0.04013386381251133,1.0,0.06717555300383346,1.0,0.11963241341055116,1.0,0.17185470941098838,,0.0,0.0
"Then we killed her , and I felt frightened of her .",fear,"['then', 'we', 'killed', 'kill', 'her', 'she', 'and', 'i', 'felt', 'feel', 'frightened', 'of', 'her', 'she']",fear,2.0,1.806,5.0,0.9520047232377714,5.0,0.5718835167407399,5.0,0.6894172042865415,5.0,0.5106545274808355,5.0,0.46989604699668597,5.0,0.3624286137578847,5.0,0.6913013018017545,5.0,0.7524140656977865,afraid,5.0,0.9520047232377714
"Feeling a little frightened of the dead body behind him in the cart , and depressed by the autumn fog , he stopped for some beer at a pub , where he met Jan Coggan and Laban Tall .",fear,"['feeling', 'feel', 'a', 'little', 'frightened', 'of', 'the', 'dead', 'body', 'behind', 'him', 'he', 'in', 'the', 'cart', 'and', 'depressed', 'by', 'the', 'autumn', 'fog', 'he', 'stopped', 'stop', 'for', 'some', 'beer', 'at', 'a', 'pub', 'where', 'he', 'met', 'meet', 'jan', 'coggan', 'and', 'laban', 'tall']",fear,3.0,1.641,20.0,2.2034216021934747,20.0,3.1094009899526602,20.0,2.2052520299475447,20.0,2.4574787322216407,20.0,2.3724116115013976,20.0,1.9732931215441083,20.0,3.117462146836419,20.0,2.561279765802754,inspired,20.0,3.117462146836419
` I am horrified that somebody would do such a thing .,fear,"['i', 'am', 'be', 'horrified', 'that', 'somebody', 'would', 'do', 'such', 'a', 'thing']",fear,1.0,0.922,4.0,0.3567811690484609,4.0,0.5988191469816069,4.0,0.6147803554193424,4.0,0.5192946678141626,4.0,0.4751456576901947,4.0,0.33373757790157327,4.0,0.6734607870511476,4.0,0.4279806380935115,inspired,4.0,0.6734607870511476
"She stopped , horrified at what she had been about to say .",fear,"['she', 'stopped', 'stop', 'horrified', 'at', 'what', 'she', 'had', 'have', 'been', 'be', 'about', 'to', 'say']",fear,1.0,0.922,4.0,0.4603351998101636,4.0,0.4914068292759832,4.0,0.7352309344689479,4.0,0.5026534004201713,4.0,0.410558133499847,4.0,0.3175835253271507,4.0,0.5675100928284964,4.0,0.5147218843692396,angry,4.0,0.7352309344689479
The Repton boy 's horror at Churchill 's anti-Bolshevist campaign had turned into a more adult and less ferocious criticism .,fear,"['the', 'repton', 'boy', ""'s"", 'horror', 'at', 'churchill', ""'s"", 'anti-bolshevist', 'campaign', 'had', 'have', 'turned', 'turn', 'into', 'a', 'more', 'adult', 'and', 'less', 'ferocious', 'criticism']",anger,3.0,1.962,10.0,0.8932925240769867,10.0,1.851319905748932,10.0,1.1886598093665357,10.0,1.2642230387151434,10.0,1.1719611248968183,10.0,0.9283899070843282,10.0,1.5491819196191232,10.0,1.1529717704921325,amused,10.0,1.851319905748932
As the war dragged on Modigliani 's horror at the waste of life increased .,fear,"['as', 'the', 'war', 'dragged', 'drag', 'on', 'modigliani', ""'s"", 'horror', 'at', 'the', 'waste', 'of', 'life', 'increased', 'increase']",fear,2.0,1.865,8.0,0.8425089989978953,8.0,1.1012639787742418,8.0,1.1542578391701697,8.0,1.1451198194438617,8.0,0.927075692226048,8.0,0.7799673705232214,8.0,1.2064076805245287,8.0,0.8433986203400334,inspired,8.0,1.2064076805245287
"To me that puts us in a difficult position when trying Germans , whose crime was obeying their superiors "" orders , whatever our horror at what those orders led to . """,fear,"['to', 'me', 'i', 'that', 'puts', 'put', 'us', 'we', 'in', 'a', 'difficult', 'position', 'when', 'trying', 'try', 'germans', 'whose', 'crime', 'was', 'be', 'obeying', 'obey', 'their', 'they', 'superiors', 'superior', 'orders', 'order', 'whatever', 'our', 'we', 'horror', 'at', 'what', 'those', 'orders', 'order', 'led', 'lead', 'to']",fear,4.0,2.017,20.0,2.0454391810485917,20.0,2.9096805827569963,20.0,2.8817461350561078,20.0,2.8273541162079723,20.0,2.3796205041411196,20.0,2.0066969726725112,20.0,3.038616107881863,20.0,1.9108464002348375,inspired,20.0,3.038616107881863
"Emmeline grew pale , both from horror at Bastide 's plight and her own .",fear,"['emmeline', 'grew', 'grow', 'pale', 'both', 'from', 'horror', 'at', 'bastide', ""'s"", 'plight', 'and', 'her', 'she', 'own']",sadness,3.0,1.574,6.0,0.44712098045035975,6.0,0.9150255238230369,6.0,0.7293844512922969,6.0,0.7384930517143173,6.0,0.6925668626038185,6.0,0.6273103594943331,6.0,1.0793996588244137,6.0,0.7706991117974241,inspired,6.0,1.0793996588244137
"Thus the dialogue and its frame emphasize the bond between the two of them , and thereby further underline the horror of the sacrifice of which they speak .",fear,"['thus', 'the', 'dialogue', 'and', 'its', 'frame', 'emphasize', 'the', 'bond', 'between', 'the', 'two', 'of', 'them', 'they', 'and', 'thereby', 'further', 'underline', 'the', 'horror', 'of', 'the', 'sacrifice', 'of', 'which', 'they', 'speak']",fear,1.0,0.9229999999999999,11.0,1.08898006485602,11.0,1.6529425974128,11.0,1.4280460859117143,11.0,1.6284283060127085,11.0,1.2480036762006383,11.0,1.2026455753414251,11.0,1.8073110113467767,11.0,0.9436426829179176,inspired,11.0,1.8073110113467767
"For Williamson , only soldiers who had fought in the war , and who understood the horrors of modern conflict , could save Europe from further disaster .",fear,"['for', 'williamson', 'only', 'soldiers', 'soldier', 'who', 'had', 'have', 'fought', 'fight', 'in', 'the', 'war', 'and', 'who', 'understood', 'understand', 'the', 'horrors', 'horror', 'of', 'modern', 'conflict', 'could', 'save', 'europe', 'from', 'further', 'disaster']",fear,6.0,5.006,16.0,1.8777042355218947,16.0,2.330296817489477,16.0,2.092002290777666,16.0,1.7623411687501584,16.0,1.700057426464433,16.0,1.4508057914964967,16.0,2.7387177988576683,16.0,2.0480744706422045,inspired,16.0,2.7387177988576683
"Nothing could wash away the beastliness of that house or the horror of the sight of Phyllis Henley 's body , but he felt the need to try .",fear,"['nothing', 'could', 'wash', 'away', 'the', 'beastliness', 'of', 'that', 'house', 'or', 'the', 'horror', 'of', 'the', 'sight', 'of', 'phyllis', 'henley', ""'s"", 'body', 'but', 'he', 'felt', 'feel', 'the', 'need', 'to', 'try']",fear,1.0,0.9229999999999999,13.0,1.2648286947658822,14.0,2.0597811974461537,13.0,1.3676584981060624,14.0,1.6155362862914504,14.0,1.4427366310977676,14.0,1.2986744074083556,14.0,2.5832732455561223,14.0,2.3675110393282064,inspired,14.0,2.5832732455561223
"I am interested in hearing from women about their fascination and horror with cars , especially women in the Yorkshire region .",fear,"['i', 'am', 'be', 'interested', 'in', 'hearing', 'hear', 'from', 'women', 'woman', 'about', 'their', 'they', 'fascination', 'and', 'horror', 'with', 'cars', 'car', 'especially', 'women', 'woman', 'in', 'the', 'yorkshire', 'region']",surprise,2.0,1.172,12.0,1.082314572123948,12.0,1.9229211904300796,12.0,1.6073398351158328,12.0,1.5677087000547132,12.0,1.3977313995168998,12.0,1.1233849860769691,12.0,1.8247297277882997,12.0,1.4738695888932587,amused,12.0,1.9229211904300796
"Horror by gunfire differs little from horror inflicted by the guillotine , sword or wheel , it seems , and sheer bestiality lurks only fractionally below the veneer of so-called civilized societies .",fear,"['horror', 'by', 'gunfire', 'differs', 'differ', 'little', 'from', 'horror', 'inflicted', 'inflict', 'by', 'the', 'guillotine', 'sword', 'or', 'wheel', 'it', 'seems', 'seem', 'and', 'sheer', 'bestiality', 'lurks', 'lurk', 'only', 'fractionally', 'below', 'the', 'veneer', 'of', 'so', 'called', 'call', 'civilized', 'societies', 'society']",fear,3.0,2.3440000000000003,21.0,2.202006488149659,22.0,3.3387263483577874,22.0,2.975099009727486,22.0,2.7932998501386974,22.0,2.57022398091337,22.0,1.8961810263717085,22.0,3.799632065438977,22.0,2.4248312309023152,inspired,22.0,3.799632065438977
Both are designed to convince the readership of the horror of the subject-matter .,fear,"['both', 'are', 'be', 'designed', 'design', 'to', 'convince', 'the', 'readership', 'of', 'the', 'horror', 'of', 'the', 'subject', 'matter']",trust,2.0,1.063,7.0,0.4627931877875452,7.0,1.3076912079979803,7.0,0.7612565695382101,7.0,1.0020089607088005,7.0,1.0314627896441158,7.0,0.7136514231439846,7.0,1.1632067220387667,7.0,0.5579291391405977,amused,7.0,1.3076912079979803
It was as if Gillray 's avaricious monarch was more of an affront than the voluptuary suffering from the horrors of dissipation .,fear,"['it', 'was', 'be', 'as', 'if', 'gillray', ""'s"", 'avaricious', 'monarch', 'was', 'be', 'more', 'of', 'an', 'a', 'affront', 'than', 'the', 'voluptuary', 'suffering', 'suffer', 'from', 'the', 'horrors', 'horror', 'of', 'dissipation']",fear,4.0,2.907,7.0,0.6485092119579934,8.0,0.9680928979433963,8.0,1.0635009417619612,8.0,2.214784015952534,8.0,0.7300590189452125,8.0,0.6234217331053252,8.0,0.9694423798174577,8.0,0.7821898005161195,annoyed,8.0,2.214784015952534
Alison had shown enough respectable horror on discovering that he was married to prove she was a nice girl .,fear,"['alison', 'had', 'have', 'shown', 'show', 'enough', 'respectable', 'horror', 'on', 'discovering', 'discover', 'that', 'he', 'was', 'be', 'married', 'marry', 'to', 'prove', 'she', 'was', 'be', 'a', 'nice', 'girl']",trust,3.0,1.7189999999999999,13.0,0.8082629026857342,13.0,2.3287965211936124,13.0,1.2744980954446452,13.0,1.564337358493258,13.0,2.022623251005952,13.0,1.447055120945254,13.0,2.5002112008049657,13.0,1.0542155494265786,inspired,13.0,2.5002112008049657
Imagine my horror at seeing her step out followed by a man !,fear,"['imagine', 'my', 'horror', 'at', 'seeing', 'see', 'her', 'she', 'step', 'out', 'followed', 'follow', 'by', 'a', 'man']",fear,1.0,0.9229999999999999,8.0,0.7287824705276076,8.0,1.3278377634930214,8.0,0.8109400362584009,8.0,1.0049475248990474,8.0,1.020845473188084,8.0,0.8532257943039889,8.0,1.4948338522045055,8.0,0.7585870851253447,inspired,8.0,1.4948338522045055
` You can imagine our horror at finding a false ceiling in a secure establishment and ducts like this .,fear,"['you', 'can', 'imagine', 'our', 'we', 'horror', 'at', 'finding', 'find', 'a', 'false', 'ceiling', 'in', 'a', 'secure', 'establishment', 'and', 'ducts', 'duct', 'like', 'this']",trust,2.0,1.172,11.0,0.993571819960208,11.0,2.3185642672897453,11.0,1.248905643589949,11.0,1.2331021445829806,11.0,1.3466543698621583,11.0,0.9455608192235451,11.0,2.0258041984102255,11.0,0.8878367370811885,amused,11.0,2.3185642672897453
To see him fumbling with our rich and delicate language is to experience all the horror of seeing a Svres vase in the hands of a chimpanzee .,fear,"['to', 'see', 'him', 'he', 'fumbling', 'fumble', 'with', 'our', 'we', 'rich', 'and', 'delicate', 'language', 'is', 'be', 'to', 'experience', 'all', 'the', 'horror', 'of', 'seeing', 'see', 'a', 'svres', 'vase', 'in', 'the', 'hands', 'hand', 'of', 'a', 'chimpanzee']",fear,1.0,0.9229999999999999,13.0,0.9662959579801483,13.0,2.563435388958696,13.0,1.0464126203956479,13.0,1.7300057896408751,13.0,1.5583423672482937,13.0,1.4683542742891347,13.0,2.52316482145361,13.0,1.143988780033595,amused,13.0,2.563435388958696
"Stanley Spencer had been through the war ; he had experienced the horror , the vulgarity , of war .",fear,"['stanley', 'spencer', 'had', 'have', 'been', 'be', 'through', 'the', 'war', 'he', 'had', 'have', 'experienced', 'experience', 'the', 'horror', 'the', 'vulgarity', 'of', 'war']",fear,2.0,1.865,6.0,0.6731984373589972,7.0,1.0001846421903398,7.0,1.08691507244874,7.0,0.927412295785451,7.0,0.984529109490121,7.0,0.6063096668117198,7.0,1.0306670897176344,7.0,0.6907836861969971,angry,7.0,1.08691507244874
France expressed horror at the assassination and appealed for unity to assure peace in the country it once ruled .,fear,"['france', 'expressed', 'express', 'horror', 'at', 'the', 'assassination', 'and', 'appealed', 'appeal', 'for', 'unity', 'to', 'assure', 'peace', 'in', 'the', 'country', 'it', 'once', 'ruled', 'rule']",trust,4.0,2.314,13.0,1.4418208799468908,13.0,1.7287995310520199,13.0,1.9751354788982647,13.0,1.8254397070708213,13.0,1.5495183271634425,13.0,1.2870303097122275,13.0,1.7507923405046,13.0,1.4414634256517325,angry,13.0,1.9751354788982647
"The Government have expressed their horror at such attacks on the police , but they also need to act .",fear,"['the', 'government', 'have', 'expressed', 'express', 'their', 'they', 'horror', 'at', 'such', 'attacks', 'attack', 'on', 'the', 'police', 'but', 'they', 'also', 'need', 'to', 'act']",fear,4.0,2.407,10.0,1.2736998202435106,10.0,1.2340167173266408,10.0,1.7613145695884904,10.0,1.4038110398589052,10.0,1.0440572633172278,10.0,0.9323668997293982,10.0,1.1622577082433891,10.0,1.1884759816924382,angry,10.0,1.7613145695884904
Then she felt horror and pity at seeing Marcus so confused and so evidently useless .,fear,"['then', 'she', 'felt', 'feel', 'horror', 'and', 'pity', 'at', 'seeing', 'see', 'marcus', 'so', 'confused', 'and', 'so', 'evidently', 'useless']",sadness,2.0,1.266,10.0,0.8783758956614035,10.0,1.6508167228125,10.0,0.9534827854445203,10.0,1.3062059192584665,10.0,1.3914820846650875,10.0,0.9819132329377399,10.0,1.8544771388144086,10.0,0.9832462204058742,inspired,10.0,1.8544771388144086
"Under danger , in the dark , one feels a kind of particular horror at finding oneself alone .",fear,"['under', 'danger', 'in', 'the', 'dark', 'one', 'feels', 'feel', 'a', 'kind', 'of', 'particular', 'horror', 'at', 'finding', 'find', 'oneself', 'alone']",sadness,4.0,2.583,12.0,1.037444310122788,12.0,1.9672822989702161,12.0,1.271442361447973,12.0,1.5715798293946137,12.0,1.5037720408545123,12.0,1.1409278244168553,12.0,2.341160332097761,12.0,1.1663910026952804,inspired,12.0,2.341160332097761
"I am an extremely lazy cook and nervous of long recipes , complicated sauces or anything risky such as a souffl .",fear,"['i', 'am', 'be', 'an', 'a', 'extremely', 'lazy', 'cook', 'and', 'nervous', 'of', 'long', 'recipes', 'recipe', 'complicated', 'sauces', 'sauce', 'or', 'anything', 'risky', 'such', 'as', 'a', 'souffl']",anticipation,3.0,1.625,12.0,1.1158186863278092,12.0,2.1319109851941365,12.0,0.9459871973036665,12.0,1.340573405468694,12.0,1.6597745660376404,12.0,1.6300537395072887,12.0,2.3299247053932985,12.0,0.8459567147674658,inspired,12.0,2.3299247053932985
"If you are really nervous of being out and about , invest in a personal alarm , which you should carry in your hand at all times .",fear,"['if', 'you', 'are', 'be', 'really', 'nervous', 'of', 'being', 'be', 'out', 'and', 'about', 'invest', 'in', 'a', 'personal', 'alarm', 'which', 'you', 'should', 'carry', 'in', 'your', 'you', 'hand', 'at', 'all', 'times', 'time']",fear,2.0,1.157,9.0,1.0211590928505643,9.0,1.2015868842996094,9.0,0.9882625428218161,9.0,1.1532891405578076,9.0,1.1196076068737557,9.0,0.8999265387406115,9.0,1.7080378837232921,9.0,0.908130310132543,inspired,9.0,1.7080378837232921
"There is too much busyness in schools , staff need ` dream time "" too and also the security to try out ideas without becoming nervous about making mistakes or being afraid of failing .",fear,"['there', 'is', 'be', 'too', 'much', 'busyness', 'in', 'schools', 'school', 'staff', 'need', 'dream', 'time', 'too', 'and', 'also', 'the', 'security', 'to', 'try', 'out', 'ideas', 'idea', 'without', 'becoming', 'become', 'nervous', 'about', 'making', 'make', 'mistakes', 'mistake', 'or', 'being', 'be', 'afraid', 'of', 'failing', 'fail']",fear,3.0,1.8439999999999999,23.0,2.1453429451060577,24.0,3.4406920516036745,23.0,2.716629712102796,24.0,3.2918926148502794,24.0,2.90966177763762,24.0,2.2829051628439028,24.0,4.981441756479846,24.0,2.231433979375825,inspired,24.0,4.981441756479846
"Some individuals become excessively nervous about visiting the vet , for example , and it is a good idea to begin visits early in the dog 's life .",fear,"['some', 'individuals', 'individual', 'become', 'excessively', 'nervous', 'about', 'visiting', 'visit', 'the', 'vet', 'for', 'example', 'and', 'it', 'is', 'be', 'a', 'good', 'idea', 'to', 'begin', 'visits', 'visit', 'early', 'in', 'the', 'dog', ""'s"", 'life']",joy,2.0,0.985,16.0,1.2898337974658065,16.0,2.3514945757467776,16.0,1.8499730058392907,16.0,2.26557299227686,16.0,1.9411117189275957,16.0,1.7229773185094246,16.0,3.099934357143809,16.0,1.479102234090437,inspired,16.0,3.099934357143809
Agony ` I had no time to feel nervous about facing Steve Bull and Andy Mutch .,fear,"['agony', 'i', 'had', 'have', 'no', 'time', 'to', 'feel', 'nervous', 'about', 'facing', 'face', 'steve', 'bull', 'and', 'andy', 'mutch']",fear,2.0,1.2189999999999999,9.0,0.7201708659320573,9.0,1.3793001894611554,9.0,0.8784359780669577,9.0,1.1827827522195393,9.0,1.2754210799510504,9.0,1.0784707020565585,9.0,1.4940377464742278,9.0,0.9913806858384535,inspired,9.0,1.4940377464742278
"She was nervous of all Men , and preferred to be with the women of the Court .",fear,"['she', 'was', 'be', 'nervous', 'of', 'all', 'men', 'man', 'and', 'preferred', 'prefer', 'to', 'be', 'with', 'the', 'women', 'woman', 'of', 'the', 'court']",anticipation,2.0,1.094,8.0,0.6647256110325972,8.0,1.2733207574146728,8.0,1.066501236321221,8.0,1.0552422774747612,8.0,1.06733970502723,8.0,0.782486242643286,8.0,1.3375591736295631,8.0,0.7528249964566692,inspired,8.0,1.3375591736295631
"A king not universally popular , who owed his throne to assassination , must have been sensitive on such an issue , and maybe sometimes nervous of joining large assemblies of armed men .",fear,"['a', 'king', 'not', 'universally', 'popular', 'who', 'owed', 'his', 'he', 'throne', 'to', 'assassination', 'must', 'have', 'been', 'be', 'sensitive', 'on', 'such', 'an', 'a', 'issue', 'and', 'maybe', 'sometimes', 'nervous', 'of', 'joining', 'join', 'large', 'assemblies', 'assembly', 'of', 'armed', 'men', 'man']",fear,3.0,2.0,20.0,1.9647258081669647,20.0,3.0719008177412555,20.0,2.5354217806695347,20.0,2.505781422130917,20.0,2.644558465830102,20.0,2.0190880032325644,20.0,3.32513916161617,20.0,1.9333845406124908,inspired,20.0,3.32513916161617
