sentiment,sentiment_score,tweet_text
sadness,0.594,what time you leaving
joy,3.801,Tonight 5 Happy face smiley 0 PM there will be a peace rally to pray for healing for our city BaltimoreLove
anger,0.47,Everybody been annoying the past 2 week
anticipation,0.648,yeah OK but ima be out tomorrow you going be out
anticipation,0.523,I wanna get a color change wearyface but Ill just wait till Monday to get a fillin
anger,1.334,might fight today IMA hit a nigga wit the cast facewithtearsofjoy exclamationmark hundredpoints
joy,0.547,Goodmorning twitter bullshit Saturday headed our way loudlycryingface
anger,1.47,I Dont record fight
trust,0.484,is that your car that smell like weed lmao
surprise,0.398,guess there nomore emojis
trust,0.484,facewithtearsofjoy loudlycryingface I got out to pump gas I wa like omg who smell lmao
anger,2.076,hand hurting like a bitch loudlycryingface loudlycryingface
anticipation,1.5930000000000002,waiting for my mother
anticipation,1.609,When your own child say Ah it finally make sense smh insert Monique from precious nod BruceJennerABC
anticipation,1.773,chillen bumping waiting for my mom give me this money
joy,1.5779999999999998,If I block your number Dont call me from no other phone smilingfacewithsmilingeyes thanks
sadness,0.312,yeah facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy so he wanna beat them nigga
anticipation,0.633,bro you coming down today
joy,0.924,I know facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
joy,0.469,kissmark kissmark you pretty facesavouringdeliciousfood smilingfacewithhearteyes
anger,1.535,kenny fighting that nigga that fucked his sistah amp nigga prolly just beat them
joy,1.5779999999999998,highheeledshoe nailpolish persontippinghand fire Youu seem cool smilingfacewithsunglasses exclamationmark
trust,1.047,Whomever run the socialmedia page is divisive selective covert and doe NOT impart peace in Baltimore STOP
anticipation,0.516,Great time with
anticipation,0.406,Dont you know the black nigga wit the long nail amp the light skin nigga wit the 498s that be hooping wit u
sadness,0.621,Prom Prom Prom Prom that all Im worried about
trust,0.391,stage of Kylie Jenner lip challenge
anger,0.561,If it fit he sits
joy,1.08,Yall lazy bitch dont get tired of laying up with uh nigga and still being broke facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
anger,0.735,He need a damn potty now doubleexclamationmark ️ Im tired of buying pampers
sadness,0.379,Quinn just miss me loudlycryingface facesavouringdeliciousfood
trust,0.8440000000000001,Aww she playing in her sleep smilingface ️ smilingfacewithhearteyes hey Honest wavinghand faceblowingakiss
sadness,0.379,miss me facesavouringdeliciousfood
trust,0.531,On set w maryvalelions storyfarmers golions Maryvale Preparatory School
anger,0.828,I hate when people expect you to read there mind smh wearyface
fear,0.6709999999999999,I have this recurring fantasy about a week at work without a lastminutethisisabsolutelyessentialdoitNOW deadline Just One Week
trust,0.422,u get the wire fixed
anger,1.281,Baltimore isnt a bad a other small city and town I hate when nigga say that
anticipation,1.039,deadline is tomorrow for the asfnewyear art I wa going to ask the same question
trust,1.102,I love white nail but they just start looking dirty after a while facewithsteamfromnose
joy,0.516,This is sooooooooooo poignant right now Police amp city pride v citizen prideSomething ha to giveGettingNowhere
anticipation,0.5,Young nigga have too much to prove
anger,0.703,suck a bag of dick facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye
joy,1.525,Love getting paid every Friday raisinghands facewithstuckouttonguewinkingeye
trust,0.391,Entries close monday onceinalifetimeopportunity ride your horse around historic Please
joy,1.297,everyone knew princess lightskintone but I mean I love you and always got you regardless
anger,0.688,mad because she am not like me oh you mad because nobody ever done it like me
joy,0.924,everybody ate a lil as before facewithtearsofjoy
joy,0.924,jamar said he coming with you facewithtearsofjoy
fear,0.906,SlimeBags and Murder city reuniting to take over east point wearyface
joy,0.333,gazing into the water and looking sexy
trust,0.469,Top view of bridge
anticipation,0.555,At a 10 hour meeting today again Not feeling it
trust,0.68,it never been official blood and crips here lol
trust,0.484,Everybody On My Tl Taking About There Boyfriend And Im Just Like Oh Thats Nice facewithtearsofjoy smilingfacewithopenmouthcoldsweat
joy,0.924,I see so much of Kendal and Kylie in Bruce they are fucking triplet facewithtearsofjoy
anticipation,1.125,Aw Im so happy that Bruce finally came out and officially said it smilingfacewithsmilingeyes
joy,0.636,facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy it mandatory I cuddle wearyface
anticipation,1.148,I ask the young nigga not to fuck BCCC up I got a quiz tomorrow
trust,0.609,I dont recommend
anticipation,0.523,Watching Dr Phil
disgust,0.82,Yall Fucking Doing Too Much unamusedface This Shit Aint Cute All Yall Doing Is Making Things Worst
anticipation,0.484,What happened to that Boy Bird call
joy,0.924,you will facewithtearsofjoy facewithtearsofjoy
trust,0.484,Ugh We Do I Dont Feel Like Taking That wearyface wearyface
anger,0.828,I Swear I Hate Allergies So Much wearyface tiredface
trust,0.328,I Swear Its Always Black People hundredpoints
joy,0.924,Im going wash my hair forreal tonight facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
fear,0.7340000000000001,So one of the best and strongest player in the make a shot from the other end line and it national news SMH LeBron
joy,0.7530000000000001,That Lor Nap I Took Felt Good
trust,0.531,I Missed You Too Hoe facewithstuckouttongueclosedeyes I Thought We Didnt Have School Today Thats Why I Didnt Come
joy,0.8909999999999999,Im Such A Goof Ball I Laugh At Everything facewithtearsofjoy
anticipation,0.35200000000000004,Im at Buy ‘n Fly Convenience Store in Lincthicum MD
anger,0.688,You payin me 855 Aint mad tho
joy,0.828,I Love You More Bffff faceblowingakiss faceblowingakiss faceblowingakiss yellowheart
trust,1.148,HOSPITAL Ice is so good wearyface facewithstuckouttongueclosedeyes smilingfacewithhearteyes smilingfacewithhearteyes raisinghands
fear,0.962,Sevyn Streeter Dont Kill The Fun headphone
joy,0.797,Woke Up This Morning In A Good Mood smilingface ️
joy,1.375,My lil ninja turtle turned 7 today I love this lor boy wit all my heart Without him there no me…
joy,0.547,My pregame heart rate rise is now in effect CapsIsles RockTheRed
joy,0.455,Getting My Hair Done Friday persongettingmassage raisinghands
anticipation,0.35200000000000004,I Looked So Ratchet Walking To The Store Earlier facewithtearsofjoy
anticipation,0.664,Been Craving A Onion Pickle All Day wearyface wearyface facewithtearsofjoy
fear,1.7970000000000002,I Wanna Tattoo So Bad But Im Scared Its Gonna Hurt smilingfacewithopenmouthclosedeyes wearyface
anticipation,0.523,Watching The Walking Dead television
trust,0.531,No School For Me Today relievedface
joy,0.469,Hey Pretty smilingface ️
sadness,1.531,Im Be Crying Im Scared Of Needles facewithtearsofjoy wearyface
joy,0.469,This Color I Painted My Nails Is So Pretty smilingfacewithhearteyes
anticipation,1.187,Waiting for friend Village South At Waugh Chapel in Odenton MD
trust,0.617,Woken up by jujuloveseva just to come to CarlsonDonuts this place is fing good They even gave…
trust,0.8119999999999999,I Swear I Got OCD I Clean Up Every Damn Day facewithtearsofjoy
joy,1.1740000000000002,Its Full Figured Friday fullfiguredfriday bbw curvy biggirls fullfigured plussize voluptuous…
joy,0.924,We gotta link up again I miss the old day bruh facewithtearsofjoy
fear,0.7190000000000001,Black people come together to fight for the righg reason but do it the qorse way frfr hundredpoints hundredpoints
sadness,0.6910000000000001,RIP Freddie Gray sleepyface raisinghands foldedhands
anger,1.073,Im watchin the news n this shit crazy son hundredpoints FDL oncomingfist hundredpoints openhands exclamationmark RIP Freddie Gray
trust,1.023,Watch who u cll u friend because nigga switchin up leftarrow and rightarrow personrunning dashingaway pistol womandancing openhands openhands hundredpoints
surprise,0.586,Baltimore wild son hundredpoints wearyface
sadness,1.5470000000000002,Tht man funeral wa today wearyface his family dnt wonna see this shit on the news hundredpoints flushedface openhands pensiveface RIP Freddie Grey foldedhands raisinghands
joy,0.544,Right unamusedface Niggas always goin OD bout sum openhands openhands hundredpoints Still screamin FDL tho facewithtearsofjoy policecar exclamationmark Free partalternationmark ark
anger,1.34,Baltimore is Disrespectful hundredpoints They using Freddie Grey for an excuse to act lik some dickhead openhands unamusedface
fear,0.86,Hell yea loudlycryingface openhands hundredpoints
disgust,0.82,Tired of other shit pileofpoo so it bck to fck the world cactus victoryhand smilingfacewithsmilingeyes
fear,0.516,U am not from Baltimore if u am not got chased by 12 before facewithtearsofjoy hundredpoints personrunning dashingaway policecar
joy,1.567,My manz be out there after scoo frfr I hope bro make it home safe syringe wearyface hundredpoints flushedface openhands
joy,0.606,N nigga wonder y Baltimore alwats being referred to sum bad unamusedface openhands hundredpoints flushedface
anticipation,0.648,Might not have scoo tomorrow smilingfacewithopenmouthcoldsweat
joy,0.797,Good morning faceblowingakiss wavinghand mediumskintone
trust,0.531,Cold soccermommode Arundel Middle School in Odenton MD
trust,0.9840000000000001,Just a beautiful day look like thing getting back to normal except the national guard Cartel Automotive
disgust,0.82,Yo rocked her shit facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy wearyface wearyface
anticipation,0.4920000000000001,Doesnt look it but this is tee ball practice And also the problem w Americas youth helicopterparents letthem
trust,0.531,School bore me
joy,0.5589999999999999,Going to school away from home really make you appreciate home that much more
joy,0.924,No way yo facewithtearsofjoy facewithtearsofjoy
surprise,0.586,Baltimore wild yo neutralface
anger,0.706,An I think about it an still irritated
joy,2.397,Good morning Charm City quarterfinal tip off at 8 Happy face smiley 0
trust,0.976,Women also like athletic men You dropping 40 in these in church league
joy,0.5589999999999999,I gotta come home smh
joy,0.515,They have the million to put that commercial on TV they have the fund to feed those kid Pennies a day Cmon man
anticipation,0.953,No way any of these charity can convince me to put money in their pocket via television ad TV station dont comp or discount them
anticipation,1.109,If u got the money for a TV ad u can send every penny you got in donation to help feed the child
anticipation,1.7030000000000003,Kitchen is finished Just waiting on appliance acg contractor realestate renovation…
joy,1.051,Living room acg contractor Baltimore realestate renovation Livingroom Windsor Hills Historic…
anticipation,0.516,Dining room acg contractor realestate renovation Baltimore diningroom Windsor Hills Historic…
anticipation,0.516,Guest restroom acg contractor realestate renovation Baltimore bathroom Windsor Hills Historic…
anticipation,0.516,Master Suite Bathroom acg contractor bathroom realestate renovation Baltimore Windsor Hills…
anticipation,0.523,Wait Bambi in Baltimore City Baltimore Windsor Hills Historic District
fear,0.594,I want yall to finish this lone You know you a 80 baby when realtalk funnyshit Dragon Man…
joy,0.547,Yall make sure Yall have fin for me an my Daughter
anticipation,1.531,Compliments are like rain falling on a flower Make it rain and watch people grow inspirationalquotes ThinkBIGSundayWithMarsha
anticipation,0.375,Fuck it ima just ride the clock
anger,1.5719999999999998,I be trying not to choke tha Hell out yall
disgust,0.398,You can tote lick off my toothpaste
joy,1.06,Never forget Marty and Paryss wa bout to bus the nigga down Dubai facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
trust,0.617,I still wanna cook something good for dinner
joy,2.307,tell her I say happy birthday redheart ️ Love her
joy,0.7879999999999999,☆☆ BarTechAlert ☆☆ Happy Anniversary to my fam dwade410 ericbez This is were it goes…
anger,0.8029999999999999,Jade swear shes the president or something Bitch can never respond back in a timely manner
anger,0.8029999999999999,Jade swear shes the president or something Bitch can never respond back in a timely manner
joy,0.672,May 1st My bday my avenger tix bought iPicTheatre
anger,0.7879999999999999,Witnessed my first riot never want to experience that ever again
fear,0.519,FreddieGray it crazy out here in these street
anger,0.75,Man when you have kid you fuckin h8 doing laundry Despise
fear,1.0,I dont understand why if people have SO MUCH money why their stealing
anticipation,0.633,Great thing are coming to me raisinghands mediumdarkskintone
joy,1.192,I take on other people stress like it crazy I just need a red cup a good prayer and a nap
joy,0.636,and I want to cuddle
anger,0.7909999999999999,Im confused about why people think they cant get slapped
trust,0.391,never fuck wit da homie thats just that
joy,2.8039999999999994,so happy with everything in life rn smilingfacewithhearteyes
trust,0.672,lol girl stop while your ahead better yet how about making a trip to Baltimore You wont even make it to me safe lol
joy,0.5589999999999999,I miss yall Yall going be home all day
joy,0.606,I wonder what Obama ha to say about Freddie
trust,0.672,Aint really safe to be out right now
anger,0.8029999999999999,bitch shut up
trust,1.102,I love white people tho
trust,0.9690000000000001,how can you judge Baltimore if for 1 You dont live here 2 Arent black 3 Never had to deal with this type of heat bitchshutup
joy,1.262,It get under my skin so bad when people who dont live here feel free to voice there stupid as opinion on how tf were dealing with this
sadness,0.453,that jaw line got me gone
joy,0.439,prayer going up tonight
anger,0.8029999999999999,Niggas dont be from Baltimore or live in Baltimore but want to voice a opinion bitch shut up afuckingmen
fear,0.828,I swear the devil is at work
fear,1.4530000000000003,Im scared fr not even for myself or being harmed but for wtf the gov is going to do next to protect themselves
surprise,0.7190000000000001,awe hey key
trust,0.757,people always tell me I just gotta believe I just be like believe in what look at wtf nigga gotta go through
anger,0.828,I hate people more and more everyday
anger,0.412,you at tiff house
anger,0.828,I hate deleting picture idk why I need to let go and let god lol
trust,0.484,I gotta delete his picture off of here before people think I like him anymore
joy,0.438,imma turn around and fuck up your life
joy,0.75,dont smile at me boy
anger,0.828,rlly hate people Im supposed to be finding wtf Im wearing
anger,1.6309999999999998,I hate when people try Mr on social network like you dont want this type of heat baby I got one bitch already in hiding
trust,1.188,smirkingface get paid every week thats love smilingfacewithhearteyes
anger,0.8739999999999999,bitch I dont even live in the hood
trust,0.617,ewwwww oh my god Brooke I miss you
anger,0.75,Everybody wanna be somebody stfu
trust,1.179,Its almost time for BAMUNC Mount Saint Joseph High School
trust,1.179,Preventing WWIII BAMUNC Mount Saint Joseph High School
trust,1.937,The Security Council at the Baltimore Area Model United Nations Conference bamunc Mount Saint…
trust,1.179,BAMUNC closing ceremony begin Mount Saint Joseph High School
trust,1.8430000000000002,Great work by the BAMUNC team MUN Mount Saint Joseph High School
trust,2.0469999999999997,Cant believe I won an honorable mention a China in the Security Council Mount Saint Joseph High…
joy,1.5779999999999998,What you mad facewithtearsofjoy cant handle that smilingfacewithhorns smilingfacewithhorns
joy,0.828,Tell you I love you but when you call I never get it back
anger,1.594,still going slap the bitch lol IDC
anger,1.594,I got 99 problem and a bitch getting slapped is 2 on my list PrayForBaltimore prayforherassto
trust,0.7030000000000001,the main nigga influencing people to come out towson claim he so paid Im so confused
joy,2.139,I need to start dancing again asap I think I wa a happier person then
anticipation,0.484,Obama ha about 2 power of wtf is going to happen I learned that in the 9th grade
anticipation,0.406,Long car ride neutralface
disgust,0.35200000000000004,This is ridiculous
joy,0.5589999999999999,Im so itchy AAAAAAKFKFKD I cant scratch till I get home thoe
joy,1.933,I hope half of their dumb ass having fun because when they go home they getting their as whopped
joy,0.531,I dont care what they say the Apple Watch look fab you lous on you They Know Nothing Keep the other backup Case you get bored
trust,1.734,This sht is not funny liking and reposting what they post is only leading them on poutingface facewithsteamfromnose sleepyface
trust,0.601,What and I use the smith machine for CoatRack
trust,1.243,Its getting real reckless here We just through all the peace out the window disappointedface pensiveface
anticipation,0.523,Im so tired of watching this nonsense
anticipation,0.523,I cant wait to shower I wa out in a field all day so itchy
sadness,1.9290000000000005,Tired of the corrupt unjust system Tired of these people dying for no reason Its not just about black
disgust,0.82,Im rey just listen to this shit for the rest of the day relievedface
anger,0.8029999999999999,Told my bitch that MAKEUP is a no no
trust,2.9450000000000003,Malik Newman committed to Mississippi State I feel like it a direct result of all of that Kentucky team not winning a title last year
joy,0.828,Its ard we cant help who we fall in love with
fear,0.7190000000000001,Lifes too short to give in you gotta fight
joy,0.469,just spent 52 at Taco Bell goal
fear,0.484,Send EMOJIS syringe
joy,0.691,hppy birthday bby smilingfacewithsmilingeyes kissingfacewithclosedeyes faceblowingakiss
fear,0.975,smilingfacewithsunglasses moneywithwings smilingfacewithsunglasses Sup woe syringe
anticipation,1.047,I wanna know what the bitch thought wa funny persontippinghand Im real curious relievedface nailpolish
trust,0.531,Game 7 the Verizon Center bouta be LITTTTT
joy,0.721,StayingSTRONG4TraceyBates PHUCKcancer FOE HEAVEN SENT
sadness,1.3159999999999998,OUR LAST CONVERSATIONS POPPED UP ON MY NEW APP amp TEARS ROLLING DOWN MY FACEI MISS HER I NEED…
joy,1.4709999999999999,SUPPORT MY FIGHT♡ CrenshawPlease family and friend a little donation will…
joy,1.735,MY BEAUTIFUL NURSE THIS MORNING IM A PROUD MOM Through her 11th grade and 12th grade she ha taking…
joy,1.3869999999999998,I LOVE MY NAIL TECH ♡♡lux PHUCKcancer fightingPAIN Home Recovering
trust,1.0390000000000001,As a little gurl u get over excited when ur father come You get any and everything so my daddy came…
trust,1.258,Good morning Preparing myself for my 1st doctor appointment It is NOT easy I have been in pain…
trust,2.155,LORD I THANK YOU THIS MORNING THAT I HAVE BREATH AND CAN SEEI praise Him like NO other can My God…
fear,0.484,smilingfacewithsunglasses facewithsteamfromnose wassup bro smilingfacewithsunglasses syringe
trust,0.617,Today wa a good day smilingfacewithsmilingeyes
joy,0.469,Whyd this old man ask me if my mom wa pretty though neutralface loudlycryingface loudlycryingface
joy,0.971,guy look I actually have friend facewithtearsofjoy grinningfacewithsmilingeyes blueheart
trust,0.993,That deserves a follow Thank you
joy,2.225,I wa invited to THE HARVEST1720 Belmont Avenue Praying for our city with family and mew friends…
trust,1.485,Americans are mad that we depend so much on foreign oil but we literally base our whole lifestyle on the car logic
anger,0.469,Really it come down to people being selfish
anger,1.1949999999999998,Everybody swears RG3 is so bad I see him a a top 15 qb and a big play threat He just ha to stay healthy
anticipation,1.281,Birthday Tomorrow clappinghands clappinghands clappinghands nooneundereighteen 18 430
anticipation,1.031,But thats not gonna happen bc power rest in the hand of those whose interest lie in turning a profit next quarter or getting more vote
joy,0.6559999999999999,I literally cant stand the suburb I appreciate the bustle of the city and the serenity of rural but the burbs are just so ugly and boring
anticipation,0.75,If we want a sustainable future for our kid and our kid kid we have to start making big change sooner rather than later
trust,0.445,Thank the Lord
trust,0.992,Just did the math even if my commission at the end of every month is 300 Ill clear 50k easily Might even hit 60 grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes Winning
joy,0.941,I equate it to having a rental for the weekend at the beach and just trashing the place with no concern for who renting it next
anger,0.8029999999999999,Monkey see monkey do as bitch sleepyface
trust,1.062,Yeah cant focus in school today too pumped going to Verizon Center for game 7 tonight CapsIsles
trust,2.133,Good morning yall sunwithface crazy how 11 word can be so powerful I definitely take no credit for the…
joy,0.773,Congrats homie on the 17k
joy,0.5589999999999999,I just wanna go home
joy,1.33,I wish I lived in the county facewithtearsofjoy
joy,0.5589999999999999,How we getting home skull
disgust,0.82,Im childish a shit when I got a attitude Ficf facewithtearsofjoy facewithtearsofjoy facewithstuckouttongueclosedeyes openhands doubleexclamationmark ️
fear,0.525,Blood is thicker than water but they both leak
anticipation,0.633,my amp the hood coming through smilingfacewithsunglasses
disgust,0.82,tida is full of so much shit
anticipation,1.047,who ha 12992599 to be paying monthly am i made of money s
anger,1.474,Boys irritate the living hell out of me
anger,1.6309999999999998,I hate a bitch who show off for other people hundredpoints
fear,1.714,Will I ever feel Allergy free again Since Monday Ive been dying Does it stop these medicine suck asshole
trust,0.305,My name not secret persongesturingNO darkskintone
disgust,1.203,You think the devil is a liar you mustve never met a nigga from baltimore city loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface tiredface tiredface tiredface
trust,0.453,Waka really running for president smilingfacewithsunglasses
trust,1.406,meanwhile trans woman of color and black people are being killed in the street and people want to talk about gay marriage
anger,0.5,bout to block you
disgust,1.016,Yuck I wore flip flop and now I got dirty foot
trust,0.531,this is the quietest the school will be all year bruh
trust,1.054,all these junior arent here praise the lord
trust,1.007,graduation day is like right there man
trust,0.531,i cant do school anymore wearyface
fear,0.835,being forced to read homestuck make me ROCK SOLId
sadness,0.379,missed first period amp I think we had a test unamusedface
anticipation,0.5,Im never ready for the weekend to end loudlycryingface
sadness,0.328,Ive been up since 8 and havent left my room
anticipation,0.75,gonna start this work packet finish up my english work and then im basically done
joy,1.328,Just caught up on Greys Way to break so many fan heart notashamedtobecryingoverthis MeredithandDerekforever RIPMcDreamy
anger,0.75,ayo stfu unamusedface stop telling my business
joy,0.5589999999999999,One of you said race My speedometer didnt go under 55 the whole way home flushedface
fear,0.519,What in the hecking you make me go crazy
joy,0.924,I wa just about to tweet that facewithtearsofjoy
trust,0.617,nail toe and eyebrow done smilingfacewithhearteyes loudlycryingface smilingfacewithopenmouthcoldsweat I feel good smilingfacewithsunglasses
anticipation,0.523,Back to watching Greys anatomy smilingfacewithhearteyes
fear,1.923,Is it bad it still hurt like hell
joy,2.026,happy birthday Bby partypopper balloon I miss you have a good day
trust,0.617,Work out make me feel so good Embarrassed or blushing
joy,1.138,Its gonna be a good summer I can feel it
joy,0.562,Stayed up half the night doing late night thinking but thats my everyday thing so no surprise
joy,1.371,Dreams come true no matter how long it take Theyll come smilingfacewithsmilingeyes
sadness,0.6559999999999999,been lonely loudlycryingface
joy,0.971,i just want to be friend with harry style
joy,0.531,I would physically be dead if it wasnt for music
anticipation,0.523,Back to watching Greys anatomy
trust,0.617,Good and bad day Embarrassed or blushing
joy,2.67,Greys anatomy is messing with my head but god it so good smilingfacewithhearteyes smilingfacewithhearteyes a few season left
anticipation,0.648,I just want it too be tomorrow
sadness,0.438,Ive been extremely emotional But why
joy,0.971,I need new friend Someone talk to meeeeeeeeeeeee
anger,1.102,Holy shit my room is hot
trust,0.757,Now she wanna fuck with a nigga like me exclamationmark ️ smilingfacewithsunglasses
joy,1.266,kehlani is love kehlani is life
disgust,0.312,Stomach drop everytime
anticipation,0.8590000000000001,Excited for tonighhht
sadness,0.312,tiredface I dont wanna stay in the house
joy,0.9059999999999999,Wishing I wa tossing back a cold one or 17 today in Raleigh at but it now a family tradition so Ill see yall next year
joy,0.7879999999999999,Wanna do something fun todaay
joy,1.43,Why do you have to be like that I cant tell me if Im winning or losing Tell me are we ever gonna stop playing these game musicalnotes
anticipation,1.117,Good man just finalizing the roster on Sunday to make the announcement
joy,0.897,Wth Im missin cheer season a lot right now loudlycryingface facewithcoldsweat
joy,1.344,Goodmorning rainbow sun ️
anticipation,1.8200000000000005,Fuck everything else Im waiting for my birthday partypopper confettiball
trust,1.5619999999999998,i pray them police dont beat this case nigga gon flip Baltimore upside down expressionlessface
fear,1.172,today make 10yrs since my brother been gone from me shit hurt everyday but I know ima see him again syringe foldedhands mediumskintone
joy,2.407,thats good Im glad to hear Get some rest okay w Kiss
joy,1.641,Poor baby Justice wasnt achieved last night because we failed to destroy enough private property…Baltimore FreddieGray
joy,0.7040000000000001,David Lough Youve made Baltimore proud tonight Orioles
fear,1.0,All the junky at cv stealing the perk facewithtearsofjoy pill
fear,0.812,so violence is okay with you if it justifies the mean Typical Youre the worst
joy,0.547,My heart ache
sadness,0.359,Without a doubt
joy,0.43,I just began a running workout using Endomondo Peptalk me now
joy,0.508,Its chilling to hear that helicopter in the background of this Orioles game
trust,0.617,you look good where your gf at
anticipation,0.402,legit tired of dealing with b
joy,2.729,HAPPY BIRTHDAY smilingcatfacewithhearteyes partypopper stay safe I love you redheart ️ smilingface ️
joy,0.43,I just began a running workout using Endomondo Peptalk me now
joy,2.685,Stress relieving run and Gabe joined me Laughing big grin or laugh with glass I just finished running 548 km in 32m51s with Endomondo endorphin
anticipation,0.5,She never ready
joy,0.8909999999999999,Lunch date with my heart
joy,0.727,Juuuust because I feel like the rest of the day will be I just finished running 496 km in 31m15s with Endomondo
anger,1.567,Are you willing to condemn the violence then
joy,1.469,nope just pointing out how twisted you are Good luck in life
fear,0.8390000000000001,check my timeline Its chaos
anger,0.438,let touch on the mayor and her stupidity unamusedface
disgust,0.82,I really dont feel like doing shit
fear,0.672,This is awful
joy,0.469,how so The local news ha been pretty solid
trust,1.242,See There are some good news story out of this Stop encouraging violence
trust,0.945,really sad nigga gotta say be safe to end a convo
sadness,0.484,must resign immediately
joy,0.438,if you dont know Sade Adu you need to reevaluate your life
fear,1.4680000000000002,you think violence is amazing Youre insane
fear,0.519,Baltimore going crazy facewithtearsofjoy
sadness,0.981,Gray family representative Violence only lead to more violence
fear,1.0,so stealing is considered an act of bravery
anticipation,1.953,Was expecting this to happen sooner or later
trust,0.469,the top right picture is the worst
trust,2.188,providing great leadership here Calling for reinforcement and maintaining contact BrianGriffiths
joy,0.797,GoodMorning wavinghand mediumdarkskintone
joy,2.502,Yeah he your bro but look under my picture tho grinningfacewithsmilingeyes smilingfacewithhearteyes smilingfacewithhearteyes facewithtearsofjoy
trust,0.617,I just wanna thank god for backwoods foldedhands mediumdarkskintone leafflutteringinwind
joy,1.54,Great win today win boy and shoutout to for getting two goal and a date to prom clappinghands mediumlightskintone clappinghands mediumlightskintone
surprise,0.867,right I use to be out there a lot too surprised we never ended up at the same party
joy,2.403,happy birthday babe still have yet to meet but weve been at for a while facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
sadness,1.2229999999999999,Is it sad or cute that me and britt miss each other after not being together for a night
sadness,0.312,eye send me pic I wanna see
disgust,0.539,Oh Lis Trying to put lipstick on a pig again
joy,0.924,facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
anger,1.7180000000000002,make a suggestion mom IM THE AFULT HERE STOP TWLLING ME WHAT TO DO STOP ATTACKING ME
trust,2.016,You cant expect people to like you if you disrespect your mother I literally just suggested we should eat at Chick FILA
disgust,0.398,me licking ur cat
surprise,0.961,Album Fucking Amazing My Nigga thumbsup CherryBomb Golf Art
disgust,0.82,Dont Know How Long IMA Play This Game Cant Do This Shit
joy,0.484,Would You Give Up Your Dream To Allow Someone Else To Sleep In Your Bed
trust,1.4300000000000002,Safe Too Say I Fucking Love Her pistol pistol
anticipation,1.148,Rolled Me A J leafflutteringinwind leafflutteringinwind And Bumping Life After Death To Start My Day thumbsup Lifeafterdeath Biggie Greatest
disgust,0.82,I Mean Shit A Nigga Try But Your Always Pushing Shit Back Or Act Like Your Careless
anticipation,0.523,Just Got Done Smoking Watching Cheech amp Chong leafflutteringinwind leafflutteringinwind thumbsup
sadness,0.915,FOH baltimore to the death of me lol
anticipation,0.648,Cooling in the city tonight may be in dc tomorrow
anger,0.706,Irritated angersymbol unamusedface
anticipation,0.586,On my way to the money
trust,0.9059999999999999,Treat a Human like a Animal And That is Exactly what you will get An Animal
joy,0.618,ha been actually doing this before today he actually teach the black student he actually life this
joy,0.406,why yall so live
joy,1.065,When youre texting somebody and their air bubble pop up while your typing facewithoutmouth facewithtearsofjoy I just stop texting like no go ahead you talk first facewithtearsofjoy
joy,1.065,When youre texting somebody and their air bubble pop up while your typing facewithoutmouth facewithtearsofjoy I just stop texting like no go ahead you talk first facewithtearsofjoy
joy,1.106,Feels good to be home
anticipation,0.633,Senior year coming to an end Tho
trust,0.531,I dont want to go to the hospital loudlycryingface because Ik they going try make me stay loudlycryingface hundredpoints
anticipation,0.8590000000000001,Excited to see where everyone end up after college Some of u might be millionares
surprise,0.586,They wa wilding on the train GLADY I got off facewithtearsofjoy thumbsup
trust,0.672,Be safe we need u
fear,0.519,The city is crazy smh hundredpoints
trust,1.289,Cont lie The majority of my Facebook friend value property over people It make me fucking sick
surprise,0.586,Baltimore going WILD
trust,0.695,Solidary march baltimore calling for a city to united a one
joy,1.32,singing to alayah otp smilingfacewithsmilingeyes
joy,1.5779999999999998,I feel like the life Ill live after graduation will be way better than the one im living now Which make me think I wont miss college
fear,0.86,what the hell are they doing for u Nothing and taking kid out of gang is the wrong thing 2do gang stick 2gether
sadness,0.7190000000000001,just when I thought my woe wa sleep loudlycryingface
joy,0.924,in trying go back where I came from facewithtearsofjoy
joy,1.875,I like mine a lil hood smilingfacewithhorns seenoevilmonkey
trust,0.484,when mf stare I stare right back openhands mediumskintone like tf you looking at
sadness,0.379,I miss you faceblowingakiss
joy,0.924,Babygirl probably be gettin on ya nerve facewithtearsofjoy
anticipation,0.773,I hope he okay smilingface ️
anger,1.7209999999999999,Home of The Free Free Just 2 Murder me Home of The Fee and Slave
trust,1.5630000000000002,Finally getting to my DVR and season finale Cried when she passed the bar Love this show RenewCristela
joy,0.469,if she wa still mayor im pretty sure She would have at least Charged Those Rogue KKKOPS
fear,0.562,Than the one who have 2 keep them from becoming prisoner
