Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
Never let the sadness of your past ruin your future,sadness,0.292,sadness,"['never', 'let', 'the', 'sadness', 'of', 'your', 'past', 'ruin', 'your', 'future']","['never', 'let', ""the'"", 'sadness', 'of', 'you', 'past', 'ruin', 'you', 'future']",sadness,2.0,1.52,inspired,6.0,1.2280465001927439,0.0,0.0,4.0,1.0,1.0,0.0,joy,4.0
"-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco",sadness,0.354,sadness,"['used', 'as', 'a', 'pawn', 'in', 'this', 'red', 'woman', 'is', 'game', 'for', 'now', 'try', 'not', 'to', 'fret', 'and', 'act', 'as', 'if', 'nothing', 'is', 'amiss', 'this', 'is', 'a', 'royal']","[""'used"", 'as', 'be', 'pawn', 'in', 'this', 'red', 'woman', 'be', 'game', 'for', 'now', 'try', 'not', ""to'"", 'fret', 'and', 'act', 'as', 'if', 'nothing', 'be', 'amiss', 'this', 'be', 'a', 'royal']",fear,1.0,0.469,amused,11.0,1.7770890456502302,0.0,0.0,8.0,2.0,0.0,0.0,joy,8.0
(whisper) I cannot frown.,sadness,0.271,sadness,"['whisper', 'i', 'can', 'not', 'frown']","['whisper', ""i'"", 'can', 'not', 'frown']",sadness,1.0,0.45299999999999996,amused,2.0,0.6154518811928384,0.0,0.0,2.0,2.0,0.0,0.0,,0.0
@BTS_twt people have so much negativity filled inside them but im always happy that in such a gloomy world someone like u exists Namjoon,sadness,0.45,sadness,"['people', 'have', 'so', 'much', 'negativity', 'filled', 'inside', 'them', 'but', 'i', 'm', 'always', 'happy', 'that', 'in', 'such', 'a', 'gloomy', 'world', 'someone', 'like', 'u', 'exists', 'namjoon']","['people', 'have', ""so'"", 'much', 'negativity', 'fill', 'inside', 'they', 'but', ""i'"", 'm', 'always', 'happy', 'that', 'in', 'such', 'a', 'gloomy', 'world', 'someone', 'like', ""u'"", 'exist', 'namjoon']",trust,3.0,1.413,inspired,14.0,2.827012783431365,0.0,0.0,8.0,0.0,0.0,0.0,joy,8.0
Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench,sadness,0.8959999999999999,sadness,"['go', 'away', 'please', 'i', 'am', 'begging', '»»»', 'depression', 'anxiety', 'worry', 'fear', 'sadness', '\\n', 'dreams', 'of', 'joy', 'and', 'my', 'baby', 'to', 'be', 'found', 'sits', 'on', 'andis', 'bench']","[""go'"", 'away', 'please', ""i'"", 'be', 'beg', '»»»', 'depression', 'anxiety', 'worry', 'fear', 'sadness', '\\\\n', 'dream', 'of', 'joy', 'and', 'my', 'baby', ""to'"", ""be'"", 'find', 'sit', 'on', 'andis', 'bench']",sadness,5.0,3.414,inspired,19.0,4.022350556375168,0.0,0.0,6.0,2.0,0.0,1.0,joy,6.0
Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' @Ken_Dunn,sadness,0.271,sadness,"['do', 'not', 'be', 'discouraged', 'by', 'a', 'slowing', 'sales', 'market', 'this', 'will', 'test', 'your', 'business', 'model', 'and', 'pinpoint', 'strengths', 'and', 'weaknesses']","[""do'"", 'not', ""be'"", 'discourage', 'by', ""a'"", 'slowing', 'sale', 'market', 'this', 'will', 'test', ""your'"", 'business', 'model', 'and', 'pinpoint', 'strength', 'and', 'weakness']",trust,3.0,1.1019999999999999,inspired,14.0,2.360470738500281,0.0,0.0,8.0,3.0,0.0,0.0,joy,8.0
The difference between someone's selfies when they're happy vs. unhappy is absolutely amazing.,sadness,0.208,sadness,"['the', 'difference', 'between', 'someone', 'is', 'selfies', 'when', 'they', 'are', 'happy', 'vs.', 'unhappy', 'is', 'absolutely', 'amazing']","[""the'"", 'difference', 'between', 'someone', 'be', 'selfy', 'when', 'they', 'be', 'happy', 'vs.', 'unhappy', 'be', 'absolutely', 'amazing']",joy,1.0,0.7879999999999999,amused,8.0,1.9072735154181584,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
Living with #depression doesn't mean you must be defeated by it\nevery day's a new day and yesterday doesn't decide what today looks like :-),sadness,0.438,sadness,"['living', 'with', 'depression', 'does', 'not', 'mean', 'you', 'must', 'be', 'defeated', 'by', 'it\\nevery', 'day', 'is', 'a', 'new', 'day', 'and', 'yesterday', 'does', 'not', 'decide', 'what', 'today', 'looks', 'like']","['living', ""with'"", 'depression', 'do', 'not', 'mean', 'you', 'must', ""be'"", 'defeat', 'by', 'it\\\\nevery', 'day', 'be', ""a'"", 'new', 'day', 'and', 'yesterday', 'do', 'not', 'decide', 'what', 'today', 'look', 'like']",sadness,2.0,1.675,amused,14.0,2.329205727358096,0.0,0.0,6.0,4.0,1.0,0.0,joy,6.0
Even a pencil✏ never #stayed  with me until it's #end ⚫ 😞,sadness,0.667,sadness,"['even', 'a', 'pencil', 'pencil', 'never', 'stayed', 'with', 'me', 'until', 'it', 'is', 'end', 'black', 'circle', 'disappointed', 'face']","['even', 'be', 'pencil', 'pencil', 'never', 'stay', 'with', ""me'"", 'until', 'it', 'be', 'end', 'black', 'circle', 'disappointed', 'face']",sadness,2.0,0.917,inspired,10.0,1.7577997265535696,0.0,0.0,2.0,2.0,1.0,0.0,,0.0
"Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..' #sad #blm",sadness,0.7240000000000001,sadness,"['too', 'many', 'are', 'on', 'their', 'yeah', 'the', 'thing', 'going', 'on', 'with', 'cops', 'shooting', 'innocent', 'people', 'is', 'sad', 'but', 'just', 'not', 'in', 'my', 'backyard', 'so', 'sad', 'blm']","['too', 'many', 'be', 'on', 'they', 'yeah', ""the'"", 'thing', 'go', 'on', 'with', 'cop', 'shooting', 'innocent', 'people', 'be', 'sad', 'but', 'just', 'not', 'in', 'my', 'backyard', 'so', 'sad', 'blm']",sadness,2.0,1.532,angry,12.0,1.941189153760885,0.0,0.0,9.0,1.0,0.0,1.0,joy,9.0
So blend the waters lie\nThere shrines and free-  The melancholy waters lie\nNo rays from out the dull tide-  As if the vine,sadness,0.438,sadness,"['so', 'blend', 'the', 'waters', 'lie\\n', 'there', 'shrines', 'and', 'free', 'the', 'melancholy', 'waters', 'lie\\n', 'no', 'rays', 'from', 'out', 'the', 'dull', 'tide', 'as', 'if', 'the', 'vine']","[""'so'"", 'blend', ""the'"", 'water', 'lie\\\\n', 'there', 'shrine', 'and', 'free', ""the'"", 'melancholy', 'water', 'lie\\\\n', ""no'"", 'ray', 'from', 'out', ""the'"", 'dull', 'tide', 'as', 'if', ""the'"", 'vine']",sadness,2.0,0.9179999999999999,inspired,12.0,2.0464268384497366,1.0,1.0,5.0,2.0,2.0,1.0,joy,5.0
"@kikibug13 Don't look. You'll only be very, very unhappy. \n\n(NNGH. I got the email notif THANK YOU.)",sadness,0.438,sadness,"['do', ""n't"", 'look', 'you', 'will', 'only', 'be', 'very', 'very', 'unhappy', 'nngh', 'i', 'got', 'the', 'email', 'notif', 'thank', 'you']","[""do'"", 'not', 'look', 'you', 'will', 'only', ""be'"", 'very', 'very', 'unhappy', 'nngh', ""i'"", 'get', ""the'"", 'email', 'notif', 'thank', 'you']",sadness,1.0,0.75,amused,7.0,1.566720529688656,0.0,0.0,6.0,2.0,0.0,0.0,joy,6.0
@AshleyCWilson @MrDavidHobbs @IndyCaronNBCSN Glad the TV coverage was so successful because the attendance looked pretty dismal.,sadness,0.438,sadness,"['glad', 'the', 'tv', 'coverage', 'was', 'so', 'successful', 'because', 'the', 'attendance', 'looked', 'pretty', 'dismal']","['glad', ""the'"", ""tv'"", 'coverage', 'be', ""so'"", 'successful', 'because', ""the'"", 'attendance', 'look', 'pretty', 'dismal']",anticipation,4.0,1.9189999999999998,inspired,9.0,1.6265472693867171,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
ok yes I get it as much as the next guy -- bikes blues &amp; bbq is frustrating &amp; loud!!! but these ppl are traveling from all over to come --,sadness,0.25,sadness,"['ok', 'yes', 'i', 'get', 'it', 'as', 'much', 'as', 'the', 'next', 'guy', 'bikes', 'blues', 'bbq', 'is', 'frustrating', 'loud', 'but', 'these', 'people', 'are', 'traveling', 'from', 'all', 'over', 'to', 'come']","['ok', 'yes', ""i'"", 'get', 'it', 'as', 'much', 'as', ""the'"", 'next', 'guy', 'bike', 'blue', 'bbq', 'be', 'frustrating', 'loud', 'but', 'these', 'people', 'be', 'travel', 'from', 'all', 'over', ""to'"", 'come']",sadness,2.0,0.838,inspired,17.0,3.9445666320994004,0.0,0.0,12.0,1.0,1.0,0.0,joy,12.0
All work and no play makes Jack a dull boy,sadness,0.5,sadness,"['all', 'work', 'and', 'no', 'play', 'makes', 'jack', 'a', 'dull', 'boy']","['all', 'work', 'and', ""no'"", 'play', 'make', 'jack', 'a', 'dull', 'boy']",,0.0,0.0,inspired,7.0,1.2827473216681733,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
and again dirty and  self loathing attitude  mope talking,sadness,0.792,sadness,"['and', 'again', 'dirty', 'and', 'self', 'loathing', 'attitude', 'mope', 'talking']","['and', 'again', 'dirty', 'and', 'self', 'loathing', 'attitude', 'mope', 'talk']",disgust,2.0,1.399,inspired,7.0,1.7927129232621828,1.0,1.0,5.0,0.0,0.0,0.0,joy,5.0
Today you visited me in my dreams and even though you aren't physically gone I still mourn you,sadness,0.7709999999999999,sadness,"['today', 'you', 'visited', 'me', 'in', 'my', 'dreams', 'and', 'even', 'though', 'you', 'are', 'not', 'physically', 'gone', 'i', 'still', 'mourn', 'you']","['today', 'you', 'visit', ""me'"", 'in', 'my', 'dream', 'and', 'even', 'though', 'you', 'be', 'not', 'physically', 'go', ""i'"", 'still', 'mourn', 'you']",sadness,2.0,1.281,inspired,12.0,2.61226999588457,0.0,0.0,6.0,2.0,0.0,0.0,joy,6.0
Trying to take what's lost and broken and make it right,sadness,0.542,sadness,"['trying', 'to', 'take', 'what', 'is', 'lost', 'and', 'broken', 'and', 'make', 'it', 'right']","['try', ""to'"", 'take', 'what', 'be', 'lose', 'and', 'break', 'and', 'make', 'it', 'right']",sadness,3.0,1.728,inspired,9.0,1.6425393950069431,0.0,0.0,5.0,3.0,1.0,0.0,joy,5.0
@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process #sadness,sadness,0.625,sadness,"['mhchat', 'childhood', 'experiences', 'inform', 'adult', 'relationships', 'we', 'have', 'associative', 'memories', 'not', 'a', 'question', 'of', 'ability', 'to', 'process', 'sadness']","['mhchat', 'childhood', 'experience', 'inform', 'adult', 'relationship', ""we'"", 'have', 'associative', 'memory', 'not', 'a', 'question', 'of', 'ability', ""to'"", 'process', 'sadness']",trust,4.0,2.0629999999999997,inspired,14.0,2.8024729007485787,0.0,0.0,8.0,1.0,1.0,0.0,joy,8.0
"@beIIrkes Es, I'm serious 23/8",sadness,0.271,sadness,"['es', 'i', 'am', 'serious', '23/8']","[""'es"", ""i'"", 'be', 'serious', '23/8']",,0.0,0.0,angry,2.0,0.3363421830112727,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
@jodikantor @nytimes only if YOU will pay for them and YOU will be responsible for them and their doings. #sober #real #blind,sadness,0.369,sadness,"['only', 'if', 'you', 'will', 'pay', 'for', 'them', 'and', 'you', 'will', 'be', 'responsible', 'for', 'them', 'and', 'their', 'doings', 'sober', 'real', 'blind']","['only', 'if', 'you', 'will', 'pay', 'for', 'they', 'and', 'you', 'will', ""be'"", 'responsible', 'for', 'they', 'and', 'they', 'doing', 'sober', 'real', 'blind']",trust,3.0,1.8599999999999999,inspired,6.0,1.1805195970114783,0.0,0.0,5.0,3.0,0.0,0.0,joy,5.0
I am going to make it my life's mission to discourage anyone from using @CapitalOne. They will rob you blind,sadness,0.6459999999999999,sadness,"['i', 'am', 'going', 'to', 'make', 'it', 'my', 'life', 'is', 'mission', 'to', 'discourage', 'anyone', 'from', 'using', 'they', 'will', 'rob', 'you', 'blind']","[""'i"", 'be', 'go', ""to'"", 'make', 'it', 'my', 'life', 'be', 'mission', ""to'"", 'discourage', 'anyone', 'from', 'use', 'they', 'will', 'rob', 'you', 'blind']",sadness,2.0,1.038,inspired,11.0,2.159130942372213,1.0,1.0,6.0,3.0,1.0,0.0,joy,6.0
@nytimes media celebrated Don King endorsing #Obama in 08 and 12 now criticize him for endorsing #Trump who wants new Civil Rights era- sad,sadness,0.562,sadness,"['media', 'celebrated', 'don', 'king', 'endorsing', 'obama', 'in', '08', 'and', '12', 'now', 'criticize', 'him', 'for', 'endorsing', 'trump', 'who', 'wants', 'new', 'civil', 'rights', 'era', 'sad']","[""'media"", 'celebrate', 'don', 'king', 'endorse', 'obama', 'in', '08', 'and', '12', 'now', 'criticize', 'he', 'for', 'endorse', 'trump', ""who'"", 'want', 'new', 'civil', 'rights', ""era'"", 'sad']",joy,2.0,1.7030000000000003,inspired,16.0,2.569318628093658,0.0,0.0,7.0,1.0,1.0,1.0,joy,7.0
5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day,sadness,0.542,sadness,"['5', 'am', 'blues', 'while', 'riding', 'a', 'cab', 'home', '\\n', 'my', 'belly', 'is', 'much', 'bigger', 'than', 'the', 'rest', 'of', 'my', 'body', '\\n', 'but', 'i', 'could', 'nt', 'be', 'preggy', '\\n-', 'how', 'to', 'lose', 'it', 'in', 'a', 'day']","['5', ""'"", 'be', 'blue', 'while', 'riding', 'a', 'cab', 'home', '\\\\n', 'my', 'belly', 'be', 'much', 'bigger', 'than', ""the'"", 'rest', 'of', 'my', 'body', '\\\\n', 'but', ""i'"", 'could', 'not', ""be'"", 'preggy', '\\\\n', 'how', ""to'"", 'lose', 'it', 'in', 'a', 'day']",sadness,3.0,1.347,inspired,15.0,2.8445301502277145,1.0,1.0,5.0,3.0,1.0,1.0,joy,5.0
"TONIGHT - Fulford Arms, York \nTOMORROW - Bank Top Tavern, Oldham\nNEXT SATURDAY- Big Hands, Manchester \n\n#livemusic #punk #blues #rockandroll",sadness,0.188,sadness,"['tonight', 'fulford', 'arms', 'york', '\\n', 'tomorrow', 'bank', 'top', 'tavern', 'oldham\\n', 'next', 'saturday', 'big', 'hands', 'manchester', '\\n\\nlivemusic', 'punk', 'blues', 'rockandroll']","['tonight', 'fulford', 'arm', 'york', '\\\\n', 'tomorrow', 'bank', 'top', 'tavern', 'oldham\\\\n', 'next', 'saturday', 'big', 'hand', 'manchester', '\\\\n\\\\nlivemusic', 'punk', 'blue', 'rockandroll']",anticipation,2.0,1.046,amused,17.0,3.0910106684216125,0.0,0.0,6.0,1.0,0.0,0.0,joy,6.0
Do not grow weary of doing good' a lasting legacy @billclinton @ClintonGlobal #CGI2016 #thankfulmoment @ProjectThankful,sadness,0.343,sadness,"['do', 'not', 'grow', 'weary', 'of', 'doing', 'good', 'a', 'lasting', 'legacy', 'cgi2016', 'thankfulmoment']","[""do'"", 'not', 'grow', 'weary', 'of', 'do', 'good', 'a', 'lasting', 'legacy', 'cgi2016', 'thankfulmoment']",trust,2.0,1.109,inspired,5.0,1.1283836571538826,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
@tgshepherdvan I'm not there yet. Hasn't sunk in yet. Rest up.,sadness,0.604,sadness,"['i', 'am', 'not', 'there', 'yet', 'has', ""n't"", 'sunk', 'in', 'yet', 'rest', 'up']","[""'i"", 'be', 'not', 'there', 'yet', 'have', 'not', 'sunk', 'in', 'yet', 'rest', 'up']",joy,1.0,0.469,sad,3.0,0.49915854766429324,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
there are #serious #chinks in #India’s #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n@Abhijit_Iyer,sadness,0.354,sadness,"['there', 'are', 'serious', 'chinks', 'in', 'india', 'is', 'india\\nskilling', 'india\\ncognitive', 'deficit\\n']","['there', 'be', 'serious', 'chink', 'in', 'india', ""is'"", 'indiapenskil', 'india\\\\ncognitive', 'deficit\\\\n']",,0.0,0.0,dontcare,4.0,0.9748648850744139,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
@GrimsToyShow @hunna_chunna you got hacked on your gaming channel grim by evil wood clowns yesterday September 20 and September 21 today,sadness,0.396,sadness,"['you', 'got', 'hacked', 'on', 'your', 'gaming', 'channel', 'grim', 'by', 'evil', 'wood', 'clowns', 'yesterday', 'september', '20', 'and', 'september', '21', 'today']","['you', 'get', 'hack', 'of', 'and', ""your'"", 'game', 'channel', 'grim', 'by', 'evil', 'wood', 'clown', 'yesterday', 'september', '20', 'and', 'september', '21', 'today']",fear,4.0,1.837,inspired,15.0,2.5049861354150558,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
"@DxfyingGrxvity - that were rather forlorn, scanning the witches house before resting back on Elphie. 'The Grimmerie is gone.'",sadness,0.458,sadness,"['that', 'were', 'rather', 'forlorn', 'scanning', 'the', 'witches', 'house', 'before', 'resting', 'back', 'on', 'elphie', 'the', 'grimmerie', 'is', 'gone']","['that', 'be', 'rather', 'forlorn', 'scanning', ""the'"", 'witch', 'house', 'before', 'rest', 'back', 'on', 'elphie', ""the'"", 'grimmerie', 'be', 'go']",sadness,2.0,1.0779999999999998,amused,11.0,1.8581962441307112,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
"If you love something, let it go. If it comes back, it is yours. If it doesn't, it never will. #sadness #accepting",sadness,0.7709999999999999,sadness,"['if', 'you', 'love', 'something', 'let', 'it', 'go', 'if', 'it', 'comes', 'back', 'it', 'is', 'yours', 'if', 'it', 'does', ""n't"", 'it', 'never', 'will', 'sadness', 'accepting']","['if', 'you', 'love', 'something', 'let', 'it', 'go', 'if', 'it', 'come', 'back', 'it', 'be', 'yours', 'if', 'it', 'do', 'not', 'it', 'never', 'will', 'sadness', 'accept']",trust,4.0,2.414,inspired,11.0,2.3208102187166038,0.0,0.0,6.0,2.0,1.0,0.0,joy,6.0
Need advice on how to get out of this rut!!!!  #needmotivation,sadness,0.7290000000000001,sadness,"['need', 'advice', 'on', 'how', 'to', 'get', 'out', 'of', 'this', 'rut', 'needmotivation']","[""'need"", 'advice', 'on', 'how', ""to'"", 'get', 'out', 'of', 'this', 'rut', 'needmotivation']",trust,1.0,0.617,inspired,4.0,1.0418443391272685,0.0,0.0,2.0,1.0,1.0,0.0,joy,2.0
@HartRamsey #UPLIFT If you're still discouraged it means UR Listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!,sadness,0.25,sadness,"['uplift', 'if', 'you', 'are', 'still', 'discouraged', 'it', 'means', 'ur', 'listening', 'to', 'the', 'wrong', 'voices', 'looking', 'to', 'the', 'wrong', 'source', 'look', 'to', 'the', 'lord']","[""'uplift"", 'if', 'you', 'be', 'still', 'discourage', ""it'"", 'mean', ""ur'"", 'listening', ""to'"", ""the'"", 'wrong', 'voice', 'look', ""to'"", ""the'"", 'wrong', 'source', 'look', ""to'"", 'the', 'lord']",joy,2.0,1.035,inspired,15.0,3.0351880963725204,0.0,0.0,5.0,4.0,0.0,0.0,joy,5.0
"@ImNotInfected — rather someone that could help her. Concern clouded her green eyes, not once having seen a girl alone in the woods and —",sadness,0.438,sadness,"['rather', 'someone', 'that', 'could', 'help', 'her', 'concern', 'clouded', 'her', 'green', 'eyes', 'not', 'once', 'having', 'seen', 'a', 'girl', 'alone', 'in', 'the', 'woods', 'and']","['rather', 'someone', 'that', 'could', 'help', 'she', 'concern', 'cloud', 'she', 'green', 'eye', 'not', 'once', 'have', 'see', 'a', 'girl', 'alone', 'in', ""the'"", 'wood', 'and']",sadness,2.0,0.9119999999999999,inspired,16.0,2.9045025004394582,0.0,0.0,8.0,1.0,0.0,1.0,joy,8.0
@strong_bread dude we same fukc i lost my spectacles this morning.......,sadness,0.458,sadness,"['dude', 'we', 'same', 'fukc', 'i', 'lost', 'my', 'spectacles', 'this', 'morning']","['dude', ""we'"", 'same', 'fukc', ""i'"", 'lose', 'my', 'spectacle', 'this', 'morning']",sadness,2.0,1.134,inspired,6.0,1.0954156467193699,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
Kinda wanna just book a vacation and go...anyone wanna tag along? #adventure #serious,sadness,0.312,sadness,"['kinda', 'wan', 'na', 'just', 'book', 'a', 'vacation', 'and', 'go', 'anyone', 'wan', 'na', 'tag', 'along', 'adventure', 'serious']","['kinda', 'want', ""na'"", 'just', 'book', 'a', 'vacation', 'and', ""go'"", 'anyone', 'want', ""na'"", 'tag', 'along', 'adventure', 'serious']",anticipation,2.0,1.4449999999999998,inspired,12.0,2.2056630637593755,0.0,0.0,8.0,0.0,0.0,0.0,joy,8.0
Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨,sadness,0.396,sadness,"['seeing', 'something', 'that', 'hurt', 'so', 'much', 'in', 'the', 'past', 'in', 'front', 'of', 'me', 'now', 'and', 'not', 'a', 'single', 'sign', 'of', 'grieve', 'magicalllll', 'sparkles']","[""'see"", 'something', 'that', 'hurt', ""so'"", 'much', 'in', ""the'"", 'past', 'in', 'front', 'of', ""me'"", 'now', 'and', 'not', 'a', 'single', 'sign', 'of', 'grieve', 'magicalllll', 'sparkle']",sadness,2.0,1.532,inspired,11.0,1.8639552117876899,0.0,0.0,9.0,2.0,1.0,0.0,joy,9.0
"so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them.",sadness,0.7709999999999999,sadness,"['so', 'fucking', 'sad', 'when', 'the', 'person', 'you', 'love', 'does', 'not', 'try', 'fighting', 'for', 'your', 'happiness', 'when', 'you', 'would', 'do', 'anything', 'for', 'them']","[""'so'"", 'fuck', 'sad', 'when', ""tha'"", 'person', 'you', 'love', 'do', 'not', 'try', 'fighting', 'for', ""your'"", 'happiness', 'when', 'you', 'would', ""do'"", 'anything', 'for', 'they']",joy,2.0,1.812,inspired,10.0,2.0523061532459352,1.0,1.0,5.0,1.0,0.0,0.0,joy,5.0
The new lock sound is grim,sadness,0.562,sadness,"['the', 'new', 'lock', 'sound', 'is', 'grim']","[""the'"", 'new', 'lock', 'sound', 'be', 'grim']",sadness,1.0,0.708,amused,4.0,0.639472903103998,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
@TalesofanAlfa @David_Milloy \nI like your thinking...but sadly no - that's the shed 😢,sadness,0.604,sadness,"['i', 'like', 'your', 'thinking', 'but', 'sadly', 'no', 'that', 'is', 'the', 'shed', 'crying', 'face']","[""'i"", 'like', ""your'"", 'think', 'but', 'sadly', ""no'"", 'that', 'be', ""the'"", 'shed', 'crying', 'face']",sadness,2.0,1.593,amused,7.0,1.3870432988149235,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
Candace &amp; her pout are getting right on my tits #GBBO,sadness,0.417,sadness,"['candace', '&amp', 'her', 'pout', 'are', 'getting', 'right', 'on', 'my', 'tits']","['candace', '&amp', 'she', 'pout', 'be', 'get', 'right', 'of', 'and', 'my', 'tit']",,0.0,0.0,amused,7.0,1.578447785913652,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
We can't even grieve over one black body before another one pops up due to pig brutality,sadness,0.892,sadness,"['we', 'can', 'not', 'even', 'grieve', 'over', 'one', 'black', 'body', 'before', 'another', 'one', 'pops', 'up', 'due', 'to', 'pig', 'brutality']","[""we'"", 'can', 'not', 'even', 'grieve', 'over', 'one', 'black', 'body', 'before', 'another', 'one', 'pop', 'up', 'due', ""to'"", 'pig', 'brutality']",fear,2.0,1.2970000000000002,inspired,11.0,1.5821231843882153,0.0,0.0,6.0,2.0,0.0,0.0,joy,6.0
So when I try I fail... and when I don't try... I still fail... #confused and #lost,sadness,0.917,sadness,"['so', 'when', 'i', 'try', 'i', 'fail', 'and', 'when', 'i', 'do', 'not', 'try', 'i', 'still', 'fail', 'confused', 'and', 'lost']","[""'so'"", 'when', ""i'"", 'try', ""i'"", 'fail', 'and', 'when', ""i'"", 'do', 'not', 'try', ""i'"", 'still', 'fail', 'confused', 'and', 'lose']",sadness,2.0,1.134,inspired,6.0,1.1245888202997683,0.0,0.0,2.0,4.0,0.0,1.0,sadness,4.0
@theJeremyVine Noel Edmonds reckons a cat he's talking to is stressed because of the uncertainty over #GBBO future!?!? #plot #lost,sadness,0.521,sadness,"['noel', 'edmonds', 'reckons', 'a', 'cat', 'he', 'is', 'talking', 'to', 'is', 'stressed', 'because', 'of', 'the', 'uncertainty', 'over', 'gbbo', 'future', 'plot', 'lost']","['noel', 'edmonds', 'reckon', 'a', 'cat', 'he', 'be', 'talk', ""to'"", 'be', 'stress', 'because', 'of', ""the'"", 'uncertainty', 'over', 'gbbo', 'future', 'plot', 'lose']",fear,3.0,1.3610000000000002,inspired,13.0,2.3601672790054997,0.0,0.0,4.0,2.0,1.0,1.0,joy,4.0
"Dropped my phone in the sink earlier.No sound, but everythin else works.Prepared myself for life without music until I put my earphones in",sadness,0.458,sadness,"['dropped', 'my', 'phone', 'in', 'the', 'sink', 'earlier', 'no', 'sound', 'but', 'everythin', 'else', 'works', 'prepared', 'myself', 'for', 'life', 'without', 'music', 'until', 'i', 'put', 'my', 'earphones', 'in']","['drop', 'my', 'phone', 'in', ""the'"", 'sink', 'earlier', ""no'"", 'sound', 'but', 'everythin', 'else', 'work', 'prepare', 'myself', 'for', 'life', 'without', 'music', 'until', ""i'"", 'put', 'my', 'earphone', 'in']",anticipation,2.0,1.071,amused,17.0,3.1430995838306393,0.0,0.0,10.0,2.0,1.0,0.0,joy,10.0
"@StaceyDavidson_ You're a thief and a liberal mope, investigated by the financial services board for theft of govt retirement funds. THIEF",sadness,0.667,sadness,"['you', 'are', 'a', 'thief', 'and', 'a', 'liberal', 'mope', 'investigated', 'by', 'the', 'financial', 'services', 'board', 'for', 'theft', 'of', 'govt', 'retirement', 'funds', 'thief']","['you', 'be', 'a', 'thief', 'and', 'a', 'liberal', 'mope', 'investigate', 'by', ""the'"", 'financial', 'service', 'board', 'for', 'theft', 'of', 'govt', 'retirement', 'fund', 'thief']",fear,3.0,1.234,angry,14.0,2.558741994507312,0.0,0.0,8.0,2.0,1.0,0.0,joy,8.0
"We're in contained depression. Only new economic engine is #Sustainability, say Joel @makower + @markmykleby @ #VERGEcon. #NewGrandStrategy",sadness,0.542,sadness,"['we', 'are', 'in', 'contained', 'depression', 'only', 'new', 'economic', 'engine', 'is', 'sustainability', 'say', 'joel', '@', 'v', 'e', 'r', 'g', 'econ.', 'new', 'grand', 'strategy']","[""we'"", 'be', 'in', 'contain', 'depression', 'only', 'new', 'economic', 'engine', 'be', 'sustainability', 'say', 'joel', '@', ""v'"", 'e', ""r'"", 'g', 'econ.', 'new', 'grand', 'strategy']",sadness,1.0,0.925,inspired,11.0,1.713240373650271,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
