Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights,sadness,0.514,sadness,"['sadly', 'there', 'is', 'constitutional', 'right', 'to', 'have', 'abortion', 'yet', 'there', 'is', 'constitutional', 'right', 'to', 'life', 'safety', 'net', 'protects', 'those', 'rights']","['sadly', 'there', 'be', 'constitutional', 'right', ""to'"", 'have', 'abortion', 'yet', 'there', 'be', 'constitutional', 'right', ""to'"", 'life', 'safety', 'net', 'protect', 'those', 'rights']",sadness,2.0,1.5779999999999998,surprise,11.0,1.836153171961715,0.0,0.0,6.0,1.0,0.0,0.0,joy,6.0
@BenLeubsdorf @DykstraDame @WSJ idiots are going to sink the economy with free money policies.,sadness,0.375,sadness,"['idiots', 'are', 'going', 'to', 'sink', 'the', 'economy', 'with', 'free', 'money', 'policies']","['idiot', 'be', 'go', ""to'"", 'sink', ""the'"", 'economy', 'with', 'free', 'money', 'policy']",joy,2.0,1.0750000000000002,surprise,10.0,1.59134779855763,1.0,1.0,6.0,0.0,0.0,0.0,joy,6.0
Fashion week this year is dull AF! Someone inspire me!!!!!! 😩,sadness,0.438,sadness,"['fashion', 'week', 'this', 'year', 'is', 'dull', 'af', 'someone', 'inspire', 'me', 'weary', 'face']","['fashion', 'week', 'this', 'year', 'be', 'dull', 'af', 'someone', 'inspire', 'i', 'weary', 'face']",sadness,2.0,0.7969999999999999,surprise,9.0,1.6695951597662515,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
"@AFCGraMaChroi oh, sorry if I've discouraged you 😂",sadness,0.396,sadness,"['oh', 'sorry', 'if', 'i', 'have', 'discouraged', 'you', 'face_with_tears_of_joy']","[""'oh'"", 'sorry', 'if', ""i'"", 'have', 'discourage', 'you', 'face_with_tears_of_joy']",sadness,1.0,0.547,surprise,4.0,0.7351897568445519,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
"A MOMENT:\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE #murder #suicide  #racism #pride",sadness,0.583,sadness,"['a', 'moment', 'if', 'you', 'kill', 'it', 'in', 'the', 'spirit', 'it', 'will', 'die', 'in', 'the', 'natural', 'murder', 'suicide', 'racism', 'pride']","['moment', 'if', 'you', 'kill', 'it', 'in', ""tha'"", 'spirit', 'it', 'will', 'die', 'in', ""the'"", 'natural', 'murder', 'suicide', 'racism', 'pride']",fear,4.0,3.5130000000000003,surprise,9.0,1.5321994910633894,0.0,0.0,4.0,3.0,0.0,1.0,joy,4.0
me: i've actually been doing pretty well! i'm learning to manage my depression and-\nlife: yeah that's over. that's cancelled.,sadness,0.604,sadness,"['me', 'i', 'have', 'actually', 'been', 'doing', 'pretty', 'well', 'i', 'am', 'learning', 'to', 'manage', 'my', 'depression', 'and', '\\nlife', 'yeah', 'that', 'is', 'over', 'that', 'is', 'cancelled']","[""'me"", ""i'"", 'have', 'actually', 'be', 'do', 'pretty', 'well', ""i'"", 'am', 'learn', ""to'"", 'manage', 'my', 'depression', 'and', '\\\\nlife', 'yeah', 'that', 'be', 'over', 'that', 'be', 'cancel']",sadness,2.0,1.159,surprise,10.0,2.0011405216328315,0.0,0.0,6.0,1.0,0.0,0.0,joy,6.0
The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness,sadness,0.7709999999999999,sadness,"['the', 'news', 'is', 'disheartening', 'everything', 'that', 'is', 'going', 'on', 'is', 'a', 'result', 'of', 'a', 'lack', 'of', 'understanding', 'and', 'misinformation', 'by', 'the', 'media', 'sadness']","[""the'"", 'news', 'be', 'disheartening', 'everything', 'that', 'be', 'go', 'of', 'and', 'be', ""a'"", 'result', 'of', 'a', 'lack', 'of', 'understanding', 'and', 'misinformation', 'by', ""the'"", 'media', 'sadness']",sadness,2.0,1.5830000000000002,surprise,11.0,2.077192480321599,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
A .500 season is all I'm looking for at this point. #depressing #royals,sadness,0.688,sadness,"['a', '.500', 'season', 'is', 'all', 'i', 'am', 'looking', 'for', 'at', 'this', 'point', 'depressing', 'royals']","['a', '500', 'season', 'be', 'all', ""i'"", 'am', 'look', 'for', 'at', 'this', 'point', 'depressing', 'royal']",sadness,1.0,0.9059999999999999,surprise,7.0,1.2637196109368052,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
Never let me see you frown,sadness,0.312,sadness,"['never', 'let', 'me', 'see', 'you', 'frown']","['never', 'let', 'i', 'see', 'you', 'frown']",sadness,1.0,0.45299999999999996,surprise,4.0,0.8510535625628927,0.0,0.0,1.0,1.0,1.0,0.0,,0.0
@eehbahmum WHY?! Did they want to make you plummet in to the depths of despair??,sadness,0.604,sadness,"['why', 'did', 'they', 'want', 'to', 'make', 'you', 'plummet', 'in', 'to', 'the', 'depths', 'of', 'despair']","['why', 'do', 'they', 'want', ""to'"", 'make', 'you', 'plummet', 'in', ""to'"", ""the'"", 'depth', 'of', 'despair']",fear,2.0,1.254,surprise,6.0,1.2313400714028875,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
i cant live anymore my roblox got termianted :((((((((((((((((((((((((  #killme #lol #robloxgamer,sadness,0.625,sadness,"['i', 'ca', 'nt', 'live', 'anymore', 'my', 'roblox', 'got', 'termianted', 'killme', 'lol']","['i', ""ca'"", 'not', 'live', 'anymore', 'my', 'roblox', 'get', 'termiant', 'killme', 'lol']",joy,1.0,0.406,surprise,7.0,1.1328488251212925,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
"@ReaganRachelle if I go I'm going to blow some serious money, idk if that's a sacrifice I'm willing with make",sadness,0.375,sadness,"['if', 'i', 'go', 'i', 'am', 'going', 'to', 'blow', 'some', 'serious', 'money', 'idk', 'if', 'that', 'is', 'a', 'sacrifice', 'i', 'am', 'willing', 'with', 'make']","['if', ""i'"", 'go', ""i'"", 'be', 'go', ""to'"", 'blow', 'some', 'serious', 'money', 'idk', 'if', 'that', 'be', ""a'"", 'sacrifice', 'i', 'be', 'willing', 'with', 'make']",joy,1.0,0.531,surprise,9.0,1.8994144351084166,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
I can't wait for you to listen to my new single 'Mystery' and my new album😋. #newmusic #newsingle #newalbum #2016 #popmusic #dark,sadness,0.146,sadness,"['i', 'can', 'not', 'wait', 'for', 'you', 'to', 'listen', 'to', 'my', 'new', 'single', 'mystery', 'and', 'my', 'new', 'album', 'face', 'savoring', 'food', 'newmusic', 'newsingle', 'newalbum', '2016', 'popmusic', 'dark']","['i', 'can', 'not', 'wait', 'for', 'you', ""to'"", 'listen', ""to'"", 'my', 'new', 'single', 'mystery', 'and', 'my', 'new', 'album', 'face', 'savoring', 'food', 'newmusic', 'newsingle', 'newalbum', '2016', 'popmusic', 'dark']",surprise,1.0,0.625,surprise,10.0,1.7926922112847512,0.0,0.0,5.0,2.0,1.0,0.0,joy,5.0
But guess what ? I'm sober,sadness,0.188,sadness,"['but', 'guess', 'what', 'i', 'am', 'sober']","['but', 'guess', 'what', ""i'"", 'be', 'sober']",surprise,1.0,0.39799999999999996,surprise,2.0,0.5489703412504321,0.0,0.0,2.0,0.0,2.0,0.0,,0.0
"#Quote 'To say that You know Yourself without ever having been #lost to find Yourself, Is like saying You know everything' ~@Caligraphy215",sadness,0.312,sadness,"['quote', 'to', 'say', 'that', 'you', 'know', 'yourself', 'without', 'ever', 'having', 'been', 'lost', 'to', 'find', 'yourself', 'is', 'like', 'saying', 'you', 'know', 'everything']","['quote', ""to'"", 'say', 'that', 'you', 'know', 'yourself', 'without', 'ever', 'have', 'be', 'lose', ""to'"", 'find', 'yourself', 'be', 'like', 'say', 'you', 'know', 'everything']",sadness,2.0,1.134,surprise,11.0,1.8927449930284284,0.0,0.0,7.0,2.0,0.0,0.0,joy,7.0
"@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.",sadness,0.442,sadness,"['well', 'i', 'am', 'too', 'old', 'and', 'too', 'stubborn', 'about', 'facts', 'history', 'to', 'be', 'discouraged']","['well', ""i'"", 'be', 'too', 'old', 'and', 'too', 'stubborn', 'about', 'fact', 'history', ""to'"", ""be'"", 'discourage']",sadness,1.0,0.547,surprise,8.0,1.490595871106235,0.0,0.0,6.0,3.0,0.0,0.0,joy,6.0
whenever i pout i just want Adrian to appear and tell me to stop pouting or else,sadness,0.583,sadness,"['whenever', 'i', 'pout', 'i', 'just', 'want', 'adrian', 'to', 'appear', 'and', 'tell', 'me', 'to', 'stop', 'pouting', 'or', 'else']","['whenever', ""i'"", 'pout', ""i'"", 'just', 'want', 'adrian', ""to'"", 'appear', 'and', 'tell', ""me'"", 'to', 'stop', 'pouting', 'or', 'else']",anger,2.0,0.453,surprise,9.0,1.7827238054773478,1.0,1.0,6.0,0.0,0.0,1.0,joy,6.0
Don't wanna go to work but I want the money ,sadness,0.5,sadness,"['do', ""n't"", 'wan', 'na', 'go', 'to', 'work', 'but', 'i', 'want', 'the', 'money']","[""do'"", 'not', 'want', ""na'"", 'go', ""to'"", 'work', 'but', ""i'"", 'want', ""the'"", 'money']",joy,1.0,0.531,surprise,6.0,1.2336918433315782,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
@Cassena13 I know if I wasn't an optimist I would despair.,sadness,0.53,sadness,"['i', 'know', 'if', 'i', 'was', 'not', 'an', 'optimist', 'i', 'would', 'despair']","[""'i"", 'know', 'if', ""i'"", 'be', 'not', 'a', 'optimist', ""i'"", 'would', 'despair']",sadness,1.0,0.812,surprise,4.0,0.8837282311784564,0.0,0.0,1.0,2.0,0.0,0.0,sadness,2.0
"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby",sadness,0.229,sadness,"['if', 'someone', 'keeps', 'laughing', 'at', 'you', 'do', 'not', 'fret', 'at', 'least', 'u', 'r', 'giving', 'happiness', '\\nquotes', 'quotestoliveby']","['if', 'someone', 'keep', 'laugh', 'at', 'you', ""do'"", 'not', 'fret', 'at', 'least', ""u'"", ""r'"", 'give', 'happiness', 'ppnquote', 'quotestoliveby']",joy,4.0,3.208,surprise,10.0,2.178181152302696,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
@HonestAndFrank but  @BillCosby drugged and raped those women. At least you and Barb were sober and consenting!!,sadness,0.396,sadness,"['but', 'drugged', 'and', 'raped', 'those', 'women', 'at', 'least', 'you', 'and', 'barb', 'were', 'sober', 'and', 'consenting']","['but', 'drug', 'and', 'rape', 'those', 'woman', 'at', 'least', 'you', 'and', 'barb', 'be', 'sober', 'and', 'consent']",sadness,2.0,1.375,anger,11.0,2.0328616526259746,2.0,2.0,6.0,0.0,0.0,2.0,joy,6.0
"Only God knows why things happen, sometimes it's just hard to understand.  #prayingforyou",sadness,0.529,sadness,"['only', 'god', 'knows', 'why', 'things', 'happen', 'sometimes', 'it', 'is', 'just', 'hard', 'to', 'understand', 'prayingfor', 'you']","['only', 'god', 'know', 'why', 'thing', 'happen', 'sometimes', 'it', 'be', 'just', 'hard', ""to'"", 'understand', 'prayingfor', 'you']",joy,1.0,0.545,surprise,9.0,2.079663969646804,0.0,0.0,7.0,1.0,1.0,0.0,joy,7.0
these grown ass lil boys yeah i can't take them serious.,sadness,0.235,sadness,"['these', 'grown', 'ass', 'lil', 'boys', 'yeah', 'i', 'can', 'not', 'take', 'them', 'serious']","['these', 'grow', 'ass', 'lil', 'boy', 'yeah', ""i'"", 'can', 'not', 'take', 'they', 'serious']",,0.0,0.0,surprise,9.0,1.4033433194303966,0.0,0.0,6.0,2.0,0.0,0.0,joy,6.0
This nigga doesn't even look for his real family 🙄😂 ,sadness,0.25,sadness,"['this', 'nigga', 'does', 'not', 'even', 'look', 'for', 'his', 'real', 'family', 'face_with_rolling_eyes', 'face_with_tears_of_joy']","['this', 'nigga', 'do', 'not', 'even', 'look', 'for', 'he', 'real', 'family', 'face_with_rolling_ey', 'face_with_tears_of_joy']",joy,1.0,0.5,disgust,5.0,0.8557989772754331,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
It would appear it's a good year for the #blues,sadness,0.5,sadness,"['it', 'would', 'appear', 'it', 'is', 'a', 'good', 'year', 'for', 'the', 'blues']","['it', 'would', 'appear', 'it', 'be', 'a', 'good', 'year', 'for', ""the'"", 'blue']",sadness,2.0,0.838,surprise,6.0,0.8964473094796831,1.0,1.0,2.0,1.0,0.0,1.0,joy,2.0
@Tanzynia sadly David D is no longer with us imagine both together wow,sadness,0.5,sadness,"['sadly', 'david', 'd', 'is', 'no', 'longer', 'with', 'us', 'imagine', 'both', 'together', 'wow']","[""'sadly"", 'david', 'd', 'be', ""no'"", 'longer', 'with', 'we', 'imagine', 'both', 'together', 'wow']",sadness,1.0,0.812,surprise,7.0,1.4084489750815359,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?,sadness,0.8540000000000001,sadness,"['it', 'is', 'getting', 'so', 'close', 'in', 'your', 'poll', 'so', 'many', 'ignorant', 'ppl', 'depressing', 'painful', 'something', 'needs', 'to', 'change', 'be', 'the', 'change', 'how']","['it', 'be', 'get', ""so'"", 'close', 'in', 'you', 'poll', ""so'"", 'many', 'ignorant', 'ppl', 'depressing', 'painful', 'something', 'need', ""to'"", 'change', ""be'"", 'the', 'change', 'how']",sadness,2.0,1.656,surprise,13.0,2.6309065817600836,0.0,0.0,6.0,3.0,1.0,0.0,joy,6.0
@LeahSKahn honestly. All I care about is Selasi not messing this up. His lackadaisical attitude isn't good for danishes.,sadness,0.396,sadness,"['honestly', 'all', 'i', 'care', 'about', 'is', 'selasi', 'not', 'messing', 'this', 'up', 'his', 'lackadaisical', 'attitude', 'is', 'not', 'good', 'for', 'danishes']","['honestly', 'all', ""i'"", 'care', 'about', 'be', 'selasi', 'not', 'mess', 'this', 'up', 'he', 'lackadaisical', 'attitude', 'be', 'not', 'good', 'for', 'danish']",joy,1.0,0.547,surprise,8.0,1.5788011476053143,0.0,0.0,6.0,2.0,0.0,0.0,joy,6.0
We have left #Maine. #sadness,sadness,0.7709999999999999,sadness,"['we', 'have', 'left', 'maine', 'sadness']","[""we'"", 'have', 'leave', 'maine', 'sadness']",sadness,2.0,1.1920000000000002,sadness,4.0,0.7983060008156974,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
The fact I haven't had to wear a bra for a week and knowing I'll have to start wearing one again after tomorrow is depressing 🙄🙄,sadness,0.6459999999999999,sadness,"['the', 'fact', 'i', 'have', 'not', 'had', 'to', 'wear', 'a', 'bra', 'for', 'a', 'week', 'and', 'knowing', 'i', 'will', 'have', 'to', 'start', 'wearing', 'one', 'again', 'after', 'tomorrow', 'is', 'depressing', 'face_with_rolling_eyes', 'face_with_rolling_eyes']","[""the'"", 'fact', ""i'"", 'have', 'not', 'have', ""to'"", 'wear', 'a', 'bra', 'for', 'a', 'week', 'and', 'know', ""i'"", 'will', 'have', ""to'"", 'start', 'wear', 'one', 'again', 'after', 'tomorrow', ""is'"", 'depressing', 'face_with_rolling_ey', 'face_with_rolling_eyes']",sadness,1.0,0.9059999999999999,surprise,11.0,2.185788550022281,0.0,0.0,10.0,2.0,1.0,0.0,joy,10.0
"@CovinoandRich just heard back2back,  guess that's why they call it the blues &amp; she's got the look, but I can only sing tickle sacks version",sadness,0.375,sadness,"['just', 'heard', 'back', '2', 'back', 'guess', 'that', 'is', 'why', 'they', 'call', 'it', 'the', 'blues', 'she', 'is', 'got', 'the', 'look', 'but', 'i', 'can', 'only', 'sing', 'tickle', 'sacks', 'version']","['just', 'hear', 'back', '2', 'back', 'guess', 'that', 'be', 'why', 'they', 'call', 'it', ""the'"", 'blue', ""she'"", 'be', 'get', ""the'"", 'look', 'but', ""i'"", 'can', 'only', 'sing', 'tickle', 'sack', 'version']",joy,2.0,1.199,surprise,15.0,2.4275702006010977,0.0,0.0,9.0,1.0,1.0,0.0,joy,9.0
"There will be no #gaming video today. An old friend of mine passed last night, so I'm taking some time to grieve. Thank you #StandUpToCancer",sadness,0.792,sadness,"['there', 'will', 'be', 'no', 'gaming', 'video', 'today', 'an', 'old', 'friend', 'of', 'mine', 'passed', 'last', 'night', 'so', 'i', 'am', 'taking', 'some', 'time', 'to', 'grieve', 'thank', 'you', 'stand', 'up', 'to', 'cancer']","['there', 'will', ""be'"", ""no'"", 'game', 'video', 'today', 'a', 'old', 'friend', 'of', 'mine', 'pass', 'last', 'night', ""so'"", ""i'"", 'am', 'take', 'some', 'time', ""to'"", 'grieve', 'thank', 'you', 'stand', 'up', ""to'"", 'cancer']",sadness,2.0,1.719,surprise,18.0,2.9485919852334175,0.0,0.0,8.0,3.0,0.0,1.0,joy,8.0
Speech was bold coz it wasn't written by PM NS bt the expression/tone was his own dull n dim,sadness,0.46,sadness,"['speech', 'was', 'bold', 'coz', 'it', 'was', 'not', 'written', 'by', 'pm', 'ns', 'bt', 'the', 'expression', 'tone', 'was', 'his', 'own', 'dull', 'n', 'dim']","['speech', 'be', 'bold', 'cause', 'it', 'be', 'not', 'write', 'by', 'pm', 'and', ""'s"", 'bt', ""the'"", 'expression', 'tone', 'be', 'he', 'ow', 'and', 'dull', 'and', 'dim']",,0.0,0.0,surprise,14.0,2.7081812574214665,0.0,0.0,11.0,2.0,0.0,0.0,joy,11.0
"life is hard., its harder if ur stupid #life #love #sadness #sadderness #moreofsad #howdoestears #whatislife",sadness,0.847,sadness,"['life', 'is', 'hard.', 'it', 's', 'harder', 'if', 'ur', 'stupid', 'life', 'love', 'sadness', 'sadderness', 'moreofsad', 'howdoestears']","['life', 'be', 'hard.', 'it', 's', 'harder', 'if', 'you', 'stupid', 'life', 'love', 'sadness', 'sadderness', 'moreofsad', 'howdoestear']",joy,2.0,1.266,surprise,6.0,1.2802756166246043,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
Candice's standing pout face aggravates me every week,sadness,0.333,sadness,"['candice', 'is', 'standing', 'pout', 'face', 'aggravates', 'me', 'every', 'week']","['candice', 'be', 'standing', 'pout', 'face', 'aggravate', ""me'"", 'every', 'week']",anger,2.0,0.9220000000000002,surprise,8.0,1.3008404748726794,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology #depression #TMS #ECT,sadness,0.8109999999999999,sadness,"['when', 'health', 'insurance', 'will', 'not', 'cover', 'tms', 'but', 'they', 'let', 'me', 'know', 'they', 'cover', 'ect', 'mentalhealth', 'psychology', 'depression', 'tms', 'ect']","['when', 'health', 'insurance', 'will', 'not', 'cover', 'tms', 'but', 'they', 'let', ""me'"", 'know', 'they', 'cover', 'ect', 'mentalhealth', 'psychology', 'depression', 'tms', ""'ect""]",sadness,1.0,0.925,surprise,8.0,1.405108945283185,0.0,0.0,7.0,2.0,0.0,0.0,joy,7.0
Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.,sadness,0.354,sadness,"['now', 'they', 'fret', 'about', 'scuffs', 'i', 'will', 'take', 'scuffs', 'which', 'come', 'in', 'for', 'a', 'phone', 'i', 'can', 'use', 'wet', 'handed', 'or', 'drop', 'in', 'a', 'toilet', 'any', 'day']","['now', 'they', 'fret', 'about', 'scuff', 'i', 'will', 'take', 'scuff', 'which', 'come', 'in', 'for', 'a', 'phone', ""i'"", 'can', 'use', 'wet', 'hand', 'or', 'drop', 'in', ""a'"", 'toilet', 'any', 'day']",disgust,1.0,0.594,surprise,11.0,1.7263251200240461,0.0,0.0,9.0,2.0,0.0,0.0,joy,9.0
"[My teeth were sunk down into the vein of the poor woman who had 'accidentally' had a small problem with her engine, just outside of --",sadness,0.479,sadness,"['my', 'teeth', 'were', 'sunk', 'down', 'into', 'the', 'vein', 'of', 'the', 'poor', 'woman', 'who', 'had', 'accidentally', 'had', 'a', 'small', 'problem', 'with', 'her', 'engine', 'just', 'outside', 'of']","['tooth', 'be', 'sunk', 'dow', 'and', 'into', ""the'"", 'vein', 'of', ""the'"", 'poor', 'woman', ""who'"", 'have', 'accidentally', 'have', 'a', 'small', 'problem', 'with', 'she', 'engine', 'just', 'outside', 'of']",sadness,3.0,1.145,surprise,12.0,1.7066067091470847,0.0,0.0,8.0,1.0,1.0,2.0,joy,8.0
"@happyandbashful Flirt, simper, pout, repeat. Yuck.",sadness,0.625,sadness,"['flirt', 'simper', 'pout', 'repeat', 'yuck']","[""'flirt"", 'simper', 'pout', 'repeat', 'yuck']",joy,1.0,0.594,disgust,4.0,0.9034728083242289,0.0,1.0,1.0,0.0,0.0,0.0,,0.0
@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.,sadness,0.479,sadness,"['the', 'solution', 'is', 'to', 'punish', 'the', 'criminals', 'that', 'is', 'the', 'only', 'way', 'to', 'discourage', 'crime', 'or', 'the', 'circle', 'will', 'continue']","[""the'"", 'solution', 'be', ""to'"", 'punish', ""the'"", 'criminal', 'that', 'be', ""the'"", 'only', 'way', ""to'"", 'discourage', 'crime', 'or', ""the'"", 'circle', 'will', 'continue']",fear,4.0,2.297,anger,9.0,1.67114967104018,0.0,0.0,5.0,2.0,0.0,1.0,joy,5.0
Feel so grim + ugly atm,sadness,0.8959999999999999,sadness,"['feel', 'so', 'grim', 'ugly', 'at', 'm']","['feel', 'so', 'grim', 'ugly', 'at', 'be']",disgust,2.0,1.1640000000000001,surprise,3.0,0.5618455576692905,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
"MC: what are you listen to these days?\nBogum: these days I feel gloomy, I listen to ccm (spiritual song) often.\n\nChurch oppa mode. :)",sadness,0.583,sadness,"['mc', 'what', 'are', 'you', 'listen', 'to', 'these', 'days', '\\n', 'bogum', 'these', 'days', 'i', 'feel', 'gloomy', 'i', 'listen', 'to', 'ccm', 'spiritual', 'song', 'often', '.\\n\\n', 'church', 'oppa', 'mode']","['be', 'c', 'what', 'be', 'you', 'listen', ""to'"", 'these', 'day', '\\\\n', 'bogum', 'these', 'day', ""i'"", 'feel', 'gloomy', ""i'"", 'listen', ""to'"", 'ccm', 'spiritual', 'song', 'often', '\\\\n\\\\n', 'church', 'oppa', 'mode']",sadness,1.0,0.578,surprise,13.0,2.3626872085971367,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
Hoping to hear some serious @DonnieTrumpet tonight,sadness,0.312,sadness,"['hoping', 'to', 'hear', 'some', 'serious', 'tonight']","['hope', ""to'"", 'hear', 'some', 'serious', 'tonight']",joy,1.0,0.586,surprise,5.0,0.8658343186730753,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
"@big_SL8 Show some respect, that's all...  If u havent go to war u cant say anything.. U havent lost friends and mates on war, so Ahut it!!",sadness,0.583,sadness,"['show', 'some', 'respect', 'that', 'is', 'all', 'if', 'u', 'have', 'nt', 'go', 'to', 'war', 'u', 'ca', 'nt', 'say', 'anything', 'u', 'have', 'nt', 'lost', 'friends', 'and', 'mates', 'on', 'war', 'so', 'ahut', 'it']","['show', 'some', 'respect', 'that', 'be', 'all', 'if', ""u'"", 'have', 'not', 'go', ""to'"", 'war', ""u'"", ""ca'"", 'not', 'say', 'anything', ""u'"", 'have', 'not', 'lose', 'friend', 'and', 'mate', 'on', 'war', 'so', 'ahut', 'it']",joy,3.0,1.471,surprise,14.0,2.3868416921641225,0.0,0.0,10.0,2.0,0.0,0.0,joy,10.0
Hate being sober so I popped two,sadness,0.653,sadness,"['hate', 'being', 'sober', 'so', 'i', 'popped', 'two']","['hate', 'be', 'sober', ""so'"", ""i'"", 'pop', 'two']",anger,1.0,0.828,surprise,5.0,0.8924112742200038,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
@crimsonwulfe it's super sad!! Especially when you are talking to a real person and not a bot! Makes it feel real :(,sadness,0.75,sadness,"['it', 'is', 'super', 'sad', 'especially', 'when', 'you', 'are', 'talking', 'to', 'a', 'real', 'person', 'and', 'not', 'a', 'bot', 'makes', 'it', 'feel', 'real']","['it', 'be', 'super', 'sad', 'especially', 'when', 'you', 'be', 'talk', ""to'"", ""a'"", 'real', 'person', 'and', 'not', 'a', 'bot', 'make', 'it', 'feel', 'real']",sadness,1.0,0.8440000000000001,surprise,11.0,2.1531742850729927,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
Angry shouting match between a #pessimist &amp; an #optimist:\n'You're a half empty-headed @%$!' \n'You're half full of @%$!',sadness,0.542,sadness,"['angry', 'shouting', 'match', 'between', 'a', 'pessimist', 'an', 'optimist', '\\n', 'you', 'are', 'a', 'half', 'empty', 'headed', '\\n', 'you', 'are', 'half', 'full', 'of']","['angry', 'shouting', 'match', 'between', ""a'"", 'pessimist', 'a', 'optimist', '\\\\n', 'you', 'be', 'a', 'half', 'empty', 'head', '\\\\n', 'you', 'be', 'half', 'full', 'of']",sadness,2.0,0.926,surprise,10.0,1.4157161726594039,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO,sadness,0.521,sadness,"['someone', 'needs', 'to', 'tell', 'candice', 'she', 'will', 'be', 'stuck', 'with', 'that', 'shitty', 'pout', 'if', 'the', 'wind', 'changes', 'gbbo']","[""'someone"", 'need', ""to'"", 'tell', 'candice', ""she'"", 'will', ""be'"", 'stick', 'with', 'that', 'shitty', 'pout', 'if', ""tha'"", 'wind', 'change', 'gbbo']",sadness,1.0,0.6559999999999999,surprise,12.0,2.2989579424418682,0.0,0.0,7.0,2.0,0.0,0.0,joy,7.0
Honestly today I just felt like maybe track isn't for me #sad,sadness,0.708,sadness,"['honestly', 'today', 'i', 'just', 'felt', 'like', 'maybe', 'track', 'is', 'not', 'for', 'me', 'sad']","['honestly', 'today', ""i'"", 'just', 'feel', 'like', 'maybe', 'track', 'be', 'not', 'for', 'i', 'sad']",sadness,1.0,0.8440000000000001,surprise,8.0,1.51972595496992,1.0,1.0,5.0,1.0,0.0,0.0,joy,5.0
More #checking at #work today\n\n#coffee #drank and now it's #down to some #serious #business \n\n#Thursday bring on #Friday,sadness,0.333,sadness,"['more', 'checking', 'at', 'work', 'today', 'n\\ncoffee', 'drank', 'and', 'now', 'it', 'is', 'down', 'to', 'some', 'serious', 'business', '\\n\\', 'n', 'thursday', 'bring', 'on', 'friday']","['more', 'check', 'at', 'work', 'today', 'n\\\\ncoffee', 'drank', 'and', 'now', 'it', 'be', 'dow', 'and', ""to'"", 'some', 'serious', 'business', '\\\\n\\\\', 'and', 'thursday', 'bring', 'of', 'and', 'friday']",joy,1.0,0.455,surprise,11.0,1.6914231051274184,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
The moment of the day when you have to start to plaster a smile in your face. #depression,sadness,0.8540000000000001,sadness,"['the', 'moment', 'of', 'the', 'day', 'when', 'you', 'have', 'to', 'start', 'to', 'plaster', 'a', 'smile', 'in', 'your', 'face', 'depression']","[""the'"", 'moment', 'of', ""the'"", 'day', 'when', 'you', 'have', ""to'"", 'start', ""to'"", 'plaster', 'a', 'smile', 'in', 'you', 'face', 'depression']",sadness,1.0,0.925,surprise,7.0,1.2576085337521303,0.0,0.0,4.0,0.0,1.0,0.0,joy,4.0
