Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
"@groovydadad @MHChat 🙂ty I often conflate the two depression + sadness, but they are very different. This q reminded me of that #mhchat",sadness,0.583,sadness,"['slightly', 'smiling', 'ty', 'i', 'often', 'conflate', 'the', 'two', 'depression', 'sadness', 'but', 'they', 'are', 'very', 'different', 'this', 'q', 'reminded', 'me', 'of', 'that']","[""'slightly"", 'smile', ""'ty"", ""i'"", 'often', 'conflate', ""the'"", ""two'"", 'depression', 'sadness', 'but', 'they', 'be', 'very', 'different', 'this', 'q', 'remind', ""me'"", 'of', 'that']",sadness,2.0,1.7890000000000001,12.0,1.1383702938843785,12.0,1.6705390673245475,12.0,1.0928606792454683,12.0,1.0845002818741993,12.0,1.5191032520840455,11.0,2.07481648210991,surprise,11.0,2.07481648210991
"@TetraVariations I don't need a mask, but I'll gladly make a donation to help in ur name! Is it Mr. TY Rex or first initial only? #serious",sadness,0.312,sadness,"['i', 'do', 'not', 'need', 'a', 'mask', 'but', 'i', 'will', 'gladly', 'make', 'a', 'donation', 'to', 'help', 'in', 'ur', 'name', 'is', 'it', 'mr.', 'ty', 'rex', 'or', 'first', 'initial', 'only', 'serious']","['i', ""do'"", 'not', 'need', 'a', 'mask', 'but', ""i'"", 'will', 'gladly', 'make', 'a', 'donation', ""to'"", 'help', 'in', 'you', 'name', 'be', 'it', 'mr.', 'ty', 'rex', 'or', 'first', 'initial', 'only', 'serious']",,0.0,0.0,13.0,1.6276246373491006,13.0,1.7312530583026937,13.0,1.1369717990514003,13.0,1.4105808639160355,13.0,1.2886457369465416,13.0,2.393312869979398,surprise,13.0,2.393312869979398
"@p0stcap I've still been trying to sort through it all, but I suppose I also shouldn't have had such high expectations. #sadness",sadness,0.708,sadness,"['i', 'have', 'still', 'been', 'trying', 'to', 'sort', 'through', 'it', 'all', 'but', 'i', 'suppose', 'i', 'also', 'should', 'not', 'have', 'had', 'such', 'high', 'expectations', 'sadness']","[""'i"", 'have', 'still', 'be', 'try', ""to'"", 'sort', 'through', 'it', 'all', 'but', ""i'"", 'suppose', ""i'"", 'also', 'should', 'not', 'have', 'have', 'such', 'high', 'expectation', 'sadness']",sadness,1.0,0.8640000000000001,10.0,0.9885891726772362,10.0,1.3134768237772008,10.0,0.9027157255571624,10.0,0.9447254546218482,10.0,1.2033947665172233,10.0,1.8572741589299435,surprise,10.0,1.8572741589299435
"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully",sadness,0.625,sadness,"['we', 'know', 'the', 'truth', 'about', 'her', 'the', 'public', 'is', 'figuring', 'it', 'out', 'her', 'words', 'mean', 'nothing', 'unhappy', 'mean', 'troubled', 'vile', 'bully']","[""we'"", 'know', ""the'"", 'truth', 'about', 'she', ""the'"", 'public', 'be', 'figure', 'it', 'out', 'she', 'word', 'mean', 'nothing', 'unhappy', 'mean', 'troubled', 'vile', 'bully']",sadness,2.0,1.3279999999999998,13.0,1.6958458941779182,13.0,2.0764901940034814,13.0,1.0375707595069725,13.0,1.0703268448585925,13.0,1.2675884559617825,13.0,2.2367818975823957,surprise,13.0,2.2367818975823957
Nothings #Working-you're feeling your life's on The Edge_Could go either way #lost all reason for #Living-JesusChristHealsSavesASK #fatloss,sadness,0.562,sadness,"['nothings', 'working', 'you', 'are', 'feeling', 'your', 'life', 'is', 'on', 'the', 'edge', 'could', 'go', 'either', 'way', 'lost', 'all', 'reason', 'for', 'living', 'jesus', 'christ', 'heals', 'saves', 'a', 's', 'k', 'fatloss']","['nothing', 'work', 'you', 'be', 'feel', ""your'"", 'life', 'be', 'of', 'and', ""the'"", 'edge', 'could', ""go'"", 'either', 'way', 'lose', 'all', 'reason', 'for', 'living', 'jesus', 'christ', 'heal', 'save', 'a', ""'s"", 'k', 'fatloss']",joy,7.0,2.8089999999999997,22.0,2.1532658422154074,22.0,2.778761169095744,22.0,1.6195709704591446,22.0,2.1440148711106457,21.0,2.224274050228782,22.0,4.9461966171100284,surprise,22.0,4.9461966171100284
"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",sadness,0.438,sadness,"['that', 'is', 'a', 'disappointment', 'n\\n', 'he', 'fakes', 'a', 'pout', 'then', 'starts', 'to', 'chuckle']","['that', 'be', ""a'"", 'disappointment', 'n\\\\n', 'he', 'fake', 'a', 'pout', 'then', 'start', ""to'"", 'chuckle']",joy,1.0,0.706,7.0,0.6689329262510042,7.0,1.1211925674412289,6.0,0.31863427702819447,7.0,0.6475548031481545,7.0,0.4111709371400951,7.0,1.160020557842656,surprise,7.0,1.160020557842656
I'm getting use to not having a phone it's sad ..,sadness,0.68,sadness,"['i', 'am', 'getting', 'use', 'to', 'not', 'having', 'a', 'phone', 'it', 'is', 'sad']","[""'i"", 'be', 'get', 'use', ""to'"", 'not', 'have', 'a', 'phone', 'it', 'be', 'sad']",sadness,1.0,0.8440000000000001,5.0,0.5911458245309624,5.0,0.6661325548940691,5.0,0.4161602587444915,5.0,0.47917648050681005,5.0,0.5674081341668573,5.0,0.8489301078350441,surprise,5.0,0.8489301078350441
@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process ,sadness,0.397,sadness,"['mhchat', 'childhood', 'experiences', 'inform', 'adult', 'relationships', 'we', 'have', 'associative', 'memories', 'not', 'a', 'question', 'of', 'ability', 'to', 'process']","['mhchat', 'childhood', 'experience', 'inform', 'adult', 'relationship', ""we'"", 'have', 'associative', 'memory', 'not', 'a', 'question', 'of', 'ability', ""to'"", 'process']",joy,3.0,1.283,13.0,1.2672105998353507,13.0,1.9158487957752255,13.0,0.9813720155872583,13.0,1.2234738605106972,13.0,1.091065205814712,13.0,2.5517385130023476,surprise,13.0,2.5517385130023476
@naynay_whores im pretty sure cause ever since saturday ive just been super sad lol,sadness,0.604,sadness,"['i', 'm', 'pretty', 'sure', 'because', 'ever', 'since', 'saturday', 'i', 've', 'just', 'been', 'super', 'sad', 'lol']","[""'i"", 'm', 'pretty', 'sure', 'because', 'ever', 'since', 'saturday', ""i'"", 'have', 'just', 'be', 'super', 'sad', 'lol']",joy,2.0,1.0779999999999998,8.0,0.7931810553087884,8.0,1.025015543399491,8.0,0.7020561685328237,8.0,0.7831427945918973,8.0,0.9060936080800985,8.0,1.2755940077417038,surprise,8.0,1.2755940077417038
@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!,sadness,0.467,sadness,"['the', 'pout', 'tips', 'me', 'over', 'the', 'edge', 'i', 'am', 'most', 'definitely', 'agin', 'who', 'the', 'feic', 'bakes', 'with', 'full', 'make', 'up', 'and', 'boots', 'with', 'heels']","[""the'"", 'pout', 'tip', ""me'"", 'over', ""the'"", 'edge', ""i'"", 'am', 'most', 'definitely', 'agin', ""who'"", ""the'"", 'feic', 'bake', 'with', 'full', 'make', 'up', 'and', 'boot', 'with', 'heel']",joy,1.0,0.375,14.0,0.8845208560194773,14.0,2.5821832286065467,11.0,0.9047658947677266,14.0,1.6928279896165797,13.0,0.8352669625049911,13.0,2.8514345491703996,surprise,13.0,2.8514345491703996
"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12",sadness,0.21600000000000005,sadness,"['be', 'joyful', 'in', 'hope', 'patient', 'in', 'affliction', 'faithful', 'in', 'prayer', 'romans', '12:12']","[""be'"", 'joyful', 'in', 'hope', 'patient', 'in', 'affliction', 'faithful', 'in', 'prayer', 'romans', '12:12']",joy,6.0,2.722,7.0,0.4501157827184769,7.0,0.7387568453121506,7.0,0.5896811527205644,7.0,0.6100514860778002,7.0,0.6632622751307353,7.0,1.5490997089926966,surprise,7.0,1.5490997089926966
Good morning chirpy #SpringEquinox and your pensive sister #AutumnEquinox A perfect day however it is expressed 🌹🍁🌓☯️ #theBeautyofBalance,sadness,0.16699999999999998,sadness,"['good', 'morning', 'chirpy', 'spring', 'equinox', 'and', 'your', 'pensive', 'sister', 'autumn', 'equinox', 'a', 'perfect', 'day', 'however', 'it', 'is', 'expressed', 'rose', 'maple_leaf', 'first_quarter_moon', 'yin_yang', '️', 'beautyof', 'balance']","['good', 'morning', 'chirpy', 'spring', 'equinox', 'and', 'you', 'pensive', 'sister', 'autumn', 'equinox', 'a', 'perfect', 'day', 'however', 'it', 'be', 'express', 'rose', 'maple_leaf', 'first_quarter_moon', 'yin_yang', '️', 'beautyof', 'balance']",joy,5.0,2.0450000000000004,15.0,1.393096598044572,15.0,1.7817949945051574,15.0,1.5150673853693175,15.0,1.5786853779251662,15.0,2.1938716931382958,15.0,2.3727419490027843,surprise,15.0,2.3727419490027843
@10carley what a sulky pants!,sadness,0.396,sadness,"['what', 'a', 'sulky', 'pants']","['what', ""a'"", 'sulky', 'pants']",,0.0,0.0,2.0,0.08072187641549725,2.0,0.11572600146591168,1.0,0.021328724458893552,2.0,0.38085361644676585,2.0,0.05689840412701217,2.0,0.22836171323483528,joy,2.0,0.38085361644676585
Think Val might be going this week. I'll have to take the rest of the week off work to mourn. I'm sure they'll understand. #GBBO,sadness,0.562,sadness,"['think', 'val', 'might', 'be', 'going', 'this', 'week', 'i', 'will', 'have', 'to', 'take', 'the', 'rest', 'of', 'the', 'week', 'off', 'work', 'to', 'mourn', 'i', 'am', 'sure', 'they', 'will', 'understand']","['think', 'val', 'might', ""be'"", 'go', 'this', 'week', ""i'"", 'will', 'have', ""to'"", 'take', ""the'"", 'rest', 'of', ""the'"", 'week', 'off', 'work', ""to'"", 'mourn', ""i'"", 'am', 'sure', 'they', 'will', 'understand']",sadness,1.0,0.828,12.0,1.3604218663858532,12.0,1.543802001335039,12.0,1.0368268035148005,12.0,1.198991656097936,12.0,1.45972169658325,12.0,2.238666340067774,surprise,12.0,2.238666340067774
"Stars, when you shine,\nYou know how I feel.\nScent of the pine, \nYou know how I feel.\nFreedom is mine,\nI know how I feel.\nI'm feelin' good.",sadness,0.292,sadness,"['stars', 'when', 'you', 'shine', 'you', 'know', 'how', 'i', 'feel', 'scent', 'of', 'the', 'pine', 'you', 'know', 'how', 'i', 'feel', 'freedom', 'is', 'mine', 'i', 'know', 'how', 'i', 'feel', '\\ni', 'am', 'feelin', 'good']","[""'star"", 'when', 'you', 'shine', 'you', 'know', 'how', ""i'"", 'feel', 'scent', 'of', ""the'"", 'pine', 'you', 'know', 'how', ""i'"", 'feel', 'freedom', 'be', 'mine', ""i'"", 'know', 'how', ""i'"", 'feel', '\\\\ni', 'be', 'feelin', 'good']",joy,3.0,1.405,9.0,0.8535679192682518,9.0,1.1222909291782583,9.0,0.5681760764989947,10.0,1.1429345008108678,9.0,0.8722012235989638,10.0,2.144069121095531,surprise,10.0,2.144069121095531
I want to pour all my tears on someone right now. So tired of this #upset ,sadness,0.938,sadness,"['i', 'want', 'to', 'pour', 'all', 'my', 'tears', 'on', 'someone', 'right', 'now', 'so', 'tired', 'of', 'this', 'upset']","['i', 'want', ""to'"", 'pour', 'all', 'my', 'tear', 'on', 'someone', 'right', 'now', ""so'"", 'tired', 'of', 'this', 'upset']",sadness,2.0,1.218,8.0,0.935056352380343,8.0,1.0566595243031947,8.0,0.6126822780960942,8.0,0.7279177555697897,8.0,0.9975005885676395,8.0,1.566454520637597,surprise,8.0,1.566454520637597
"Biggest joke in life? Kardashian and Jenner stans. Their lives are so dull, parents must be so proud.",sadness,0.354,sadness,"['biggest', 'joke', 'in', 'life', 'kardashian', 'and', 'jenner', 'stans', 'their', 'lives', 'are', 'so', 'dull', 'parents', 'must', 'be', 'so', 'proud']","['biggest', 'joke', 'in', 'life', 'kardashian', 'and', 'jenner', 'stan', 'they', 'life', 'be', ""so'"", 'dull', 'parent', 'must', ""be'"", 'so', 'proud']",joy,2.0,1.142,12.0,0.9768511050979467,12.0,1.7817115154589318,12.0,0.7436342247957581,12.0,1.1263585534422809,12.0,1.0613460214372334,12.0,2.016716409637415,surprise,12.0,2.016716409637415
@The40Bar See you all October 8th. @WreckinSO is ready to tear it up #keeptalkin #wreckinso #the40 #brandonmanitoba #country #rock #blues,sadness,0.188,sadness,"['see', 'you', 'all', 'october', '8th', 'is', 'ready', 'to', 'tear', 'it', 'up', 'keeptalkin', 'wreckinso', 'the40', 'brandonmanitoba', 'country', 'rock', 'blues']","[""'see"", 'you', 'all', 'october', '8th', 'be', 'ready', ""to'"", 'tear', 'it', 'up', 'keeptalkin', 'wreckinso', 'the40', ""brandonmanitoba'"", 'country', 'rock', 'blue']",sadness,3.0,1.494,8.0,0.9022110178069583,8.0,1.0001191696453486,8.0,0.8535228026456485,8.0,0.9784842681466531,8.0,0.8881581364784312,8.0,1.197419620560092,surprise,8.0,1.197419620560092
Im really constipated. This is depressing,sadness,0.812,sadness,"['i', 'm', 'really', 'constipated', 'this', 'is', 'depressing']","[""'i"", 'm', 'really', 'constipated', 'this', 'be', 'depressing']",sadness,1.0,0.9059999999999999,2.0,0.2032777120914222,3.0,0.7468368345001316,2.0,0.07083982998142768,2.0,0.15849428217469214,2.0,0.1589742975457742,2.0,0.5298225608649493,disgust,3.0,0.7468368345001316
Hi guys! I now do lessons via Skype! Contact me for more info. #skype #lesson #basslessons #teacher #free lesson #music #groove #rock #blues,sadness,0.16699999999999998,sadness,"['hi', 'guys', 'i', 'now', 'do', 'lessons', 'via', 'skype', 'contact', 'me', 'for', 'more', 'info', 'skype', 'lesson', 'basslessons', 'teacher', 'free', 'lesson', 'music', 'groove', 'rock', 'blues']","[""'hi'"", 'guy', ""i'"", 'now', ""do'"", 'lesson', 'via', 'skype', 'contact', ""me'"", 'for', 'more', 'info', 'skype', 'lesson', 'basslesson', 'teacher', 'free', 'lesson', 'music', 'groove', 'rock', 'blue']",joy,2.0,1.0750000000000002,16.0,1.3047645183243703,16.0,1.9616044792610663,16.0,1.33356274376228,16.0,1.9920093239498855,16.0,1.5827057001343112,16.0,3.1533056634433168,surprise,16.0,3.1533056634433168
I keep feeling the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut,sadness,0.208,sadness,"['i', 'keep', 'feeling', 'the', 'heaviness', 'on', 'my', 'left', 'hand', 'and', 'look', 'down', 'and', 'i', 'am', 'in', 'awe', 'every', 'single', 'time', 'smiling_face_with_heart_eyes', 'ring', 'notusedtoit', 'imafiancée', 'wut']","[""'i"", 'keep', 'feeling', ""the'"", 'heaviness', 'of', 'and', 'my', 'leave', ""hand'"", 'and', 'look', 'down', 'and', 'i', 'be', 'in', 'awe', 'every', 'single', 'time', 'smiling_face_with_heart_eyes', 'ring', 'notusedtoit', 'imafiancée', 'wut']",surprise,3.0,1.312,12.0,1.12134328613772,12.0,1.47662383314476,12.0,1.0157099340455535,12.0,1.2442057085191365,12.0,1.0158055916113748,12.0,2.40216838116901,surprise,12.0,2.40216838116901
Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;,sadness,0.688,sadness,"['grim', 'and', 'despair', 'feeling', 'i', 'look', 'at', 'self', 'and', 'my', 'family', 'hubby', 'fought', '20', 'years', 'for', 'this', 'country', 'i', 'have', 'worked', '20', 'years', 'for', 'this', 'govt', '&gt']","[""'grim"", 'and', 'despair', 'feeling', ""i'"", 'look', 'at', 'self', 'and', 'my', 'family', 'hubby', 'fight', '20', 'year', 'for', 'this', 'country', ""i'"", 'have', 'work', '20', 'year', 'for', 'this', 'govt', '&gt']",fear,4.0,2.3600000000000003,15.0,1.6506098743965605,15.0,1.9036634816489157,15.0,1.2932820261076978,15.0,1.3964132474429463,15.0,1.8443391635397703,15.0,2.9196925125116024,surprise,15.0,2.9196925125116024
@TaylaStJames it happens and Vegas isn't the only origin thats prevelant #sadly,sadness,0.625,sadness,"['it', 'happens', 'and', 'vegas', 'is', 'not', 'the', 'only', 'origin', 'that', 's', 'prevelant', 'sadly']","['it', 'happen', 'and', 'vegas', 'be', 'not', ""the'"", 'only', 'origin', 'that', ""'s"", 'prevelant', 'sadly']",sadness,1.0,0.812,5.0,0.5484569204965628,5.0,0.634986115151674,5.0,0.6322607531362987,5.0,0.45894639663261316,5.0,0.5013197163778174,5.0,0.8267669845051115,surprise,5.0,0.8267669845051115
@_Mrs_Peel @lp_lisa @PaulRGoulden @LisaLuscious Might be the pout of a star baker tho !,sadness,0.312,sadness,"['might', 'be', 'the', 'pout', 'of', 'a', 'star', 'baker', 'tho']","['might', ""be'"", ""the'"", 'pout', 'of', 'a', 'star', 'baker', 'though']",joy,1.0,0.406,6.0,0.49709768963239703,6.0,0.8626476284362781,5.0,0.4330820862190815,6.0,0.5039211317357871,6.0,0.6358207190610274,6.0,0.791634953014553,disgust,6.0,0.8626476284362781
"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 #despondency",sadness,0.562,sadness,"['when', 'i', 'walk', 'in', 'darkness', 'of', 'despondency', 'sc.verses', 'i', 'have', 'memorized', 'shine', 'a', 'light', 'in', 'my', 'heart', 'ex', 'lam', '3:22-25', 'despondency']","['when', ""i'"", 'walk', 'in', 'darkness', 'of', 'despondency', 'sc.verse', ""i'"", 'have', 'memorize', 'shine', 'a', 'light', 'in', 'my', 'heart', 'ex', 'lam', '3:22', '25', 'despondency']",joy,2.0,0.8440000000000001,10.0,0.8603539010390394,10.0,1.3229401677859718,10.0,0.6746527611733996,10.0,0.9956058232266038,10.0,1.2238361395972643,10.0,1.9592837220656447,surprise,10.0,1.9592837220656447
Ive felt surprisingly gloomy about my bad scouts today :'D but i recognize that it's all just RNG and yeah I didnt spend that many gems,sadness,0.604,sadness,"['i', 've', 'felt', 'surprisingly', 'gloomy', 'about', 'my', 'bad', 'scouts', 'today', 'd', 'but', 'i', 'recognize', 'that', 'it', 'is', 'all', 'just', 'rng', 'and', 'yeah', 'i', 'did', 'nt', 'spend', 'that', 'many', 'gems']","[""'i"", 'have', 'feel', 'surprisingly', 'gloomy', 'about', 'my', 'bad', 'scout', 'today', 'd', 'but', ""i'"", 'recognize', 'that', 'it', 'be', 'all', 'just', 'rng', 'and', 'yeah', ""i'"", 'do', 'not', 'spend', 'that', 'many', 'gem']",sadness,2.0,1.0,15.0,1.2888373861228877,16.0,2.0282992464871596,15.0,1.2230521607476894,15.0,1.6132428116148922,16.0,1.5830437635953363,15.0,3.1528688827816014,surprise,15.0,3.1528688827816014
"AQW should've always stayed in the 08 art style, now it's just a competition to create more detailed art each time.",sadness,0.354,sadness,"['aqw', 'should', 'have', 'always', 'stayed', 'in', 'the', '08', 'art', 'style', 'now', 'it', 'is', 'just', 'a', 'competition', 'to', 'create', 'more', 'detailed', 'art', 'each', 'time']","[""'aqw"", 'should', 'have', 'always', 'stay', 'in', ""the'"", '08', 'art', 'style', 'now', 'it', 'be', 'just', 'be', 'competition', ""to'"", 'create', 'more', 'detailed', 'art', 'each', 'time']",joy,2.0,0.522,9.0,0.8237188931403387,9.0,1.1200388505893173,9.0,0.625939053225192,9.0,1.0274669624417976,9.0,0.7824292302863827,9.0,1.913254621128695,surprise,9.0,1.913254621128695
@ScottCarmichae1 @Murican_Stuff don't fret -- this guy is mad because when @realDonaldTrump  is elected he might have to get a real job,sadness,0.312,sadness,"['do', 'not', 'fret', 'this', 'guy', 'is', 'mad', 'because', 'when', 'is', 'elected', 'he', 'might', 'have', 'to', 'get', 'a', 'real', 'job']","[""do'"", 'not', 'fret', 'this', 'guy', 'be', 'mad', 'because', 'when', 'be', 'elect', 'he', 'might', 'have', ""to'"", 'get', 'a', 'real', 'job']",fear,2.0,1.016,9.0,0.8519241230322079,9.0,1.2798861808571542,9.0,0.5994108847201816,9.0,0.9738284485264748,9.0,0.6936243733951888,9.0,1.654226107829681,surprise,9.0,1.654226107829681
"@LindaFrum sadly, at least 3 more years of this. At what point will even the low info selfie lovers who voted for them say enough is enough",sadness,0.5,sadness,"['sadly', 'at', 'least', '3', 'more', 'years', 'of', 'this', 'at', 'what', 'point', 'will', 'even', 'the', 'low', 'info', 'selfie', 'lovers', 'who', 'voted', 'for', 'them', 'say', 'enough', 'is', 'enough']","[""'sadly"", 'at', 'least', '3', ""'"", 'more', 'year', 'of', 'this', 'at', 'what', 'point', 'will', 'even', ""the'"", 'low', 'info', 'selfie', 'lover', ""who'"", 'vote', 'for', 'they', 'say', 'enough', 'be', 'enough']",joy,2.0,0.9530000000000001,15.0,1.566141701798906,15.0,1.9768322466281283,15.0,1.2953936762145517,15.0,1.458608440693913,15.0,1.4981954557338069,15.0,2.2852094355139854,surprise,15.0,2.2852094355139854
"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",sadness,0.833,sadness,"['migraine', 'hangover', 'all', 'day', 'stood', 'up', 'to', 'do', 'dishes', 'and', 'now', 'i', 'am', 'exhausted', 'again', 'gad', 'depression', 'chronic', 'pain', 'anxiety', 'depression', 'pain']","[""'migraine"", 'hangover', 'all', 'day', 'stand', 'up', ""to'"", ""do'"", 'dish', 'and', 'now', 'i', 'be', 'exhaust', 'again', ""gad'"", 'depression', 'chronic', 'pain', 'anxiety', 'depression', 'pain']",sadness,6.0,3.332,14.0,1.5245254723476545,14.0,1.6137012984698769,14.0,1.8121645834635074,14.0,1.7494447993272928,14.0,1.4348032050323425,14.0,2.2245357156382743,surprise,14.0,2.2245357156382743
@kimdelacreme_ @Srgohdatzme305  I'm there... let me know #sober,sadness,0.312,sadness,"['i', 'am', 'there', 'let', 'me', 'know', 'sober']","[""'i"", 'be', 'there', 'let', 'i', 'know', 'sober']",,0.0,0.0,3.0,0.33118288535638435,3.0,0.426912794752229,3.0,0.19294614606818797,3.0,0.26060310061550584,3.0,0.2282080622222728,3.0,0.7663254496804115,surprise,3.0,0.7663254496804115
@reikimuse @MHChat I am beyond the sadness point. Have done it inside out. I live with CPTSD and BPD  I can't always do the pity party,sadness,0.792,sadness,"['i', 'am', 'beyond', 'the', 'sadness', 'point', 'have', 'done', 'it', 'inside', 'out', 'i', 'live', 'with', 'cptsd', 'and', 'bpd', 'i', 'can', 'not', 'always', 'do', 'the', 'pity', 'party']","[""'i"", 'be', 'beyond', ""the'"", 'sadness', 'point', 'have', 'do', 'it', 'inside', 'out', ""i'"", 'live', 'with', 'cptsd', 'and', 'bpd', 'i', 'can', 'not', 'always', ""do'"", ""the'"", 'pity', 'party']",sadness,2.0,1.411,10.0,1.0537565224078242,10.0,1.2591948544664493,10.0,0.917556991435813,10.0,0.9250128291540487,10.0,1.1918979710346584,10.0,2.0657435872372893,surprise,10.0,2.0657435872372893
@Magrove86Mark @clareftballnews jersey gloves?  #dark,sadness,0.229,sadness,"['jersey', 'gloves', 'dark']","['jersey', 'glofe', 'dark']",sadness,1.0,0.545,3.0,0.2180088793311091,3.0,0.46729919601809844,3.0,0.2866163862559485,3.0,0.2956607856628174,3.0,0.3323647131500045,3.0,0.5155158155391204,surprise,3.0,0.5155158155391204
ima kitchen sink,sadness,0.333,sadness,"['im', 'a', 'kitchen', 'sink']","['m', ""a'"", 'kitchen', 'sink']",,0.0,0.0,3.0,0.2730091809533459,3.0,0.3418028771267981,3.0,0.21215565237774098,3.0,0.3036956041286032,3.0,0.3214862297471814,3.0,0.6719891066200667,surprise,3.0,0.6719891066200667
@LazyBoiSam blues... blues? 🤔,sadness,0.438,sadness,"['blues', 'blues', 'thinking', 'face']","['blue', 'blue', 'thinking', 'face']",sadness,2.0,0.838,4.0,0.40374900880413644,4.0,0.5764029543933868,4.0,0.3107840258857764,4.0,0.5084063627374316,4.0,0.3956758376976184,4.0,0.6875590028883676,surprise,4.0,0.6875590028883676
Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,sadness,0.562,sadness,"['hope', 'was', 'an', 'instinct', 'only', 'the', 'reasoning', 'human', 'mind', 'could', 'kill', 'an', 'animal', 'never', 'knew', 'despair']","['hope', 'be', 'a', 'instinct', 'only', ""the'"", 'reasoning', 'human', 'mind', 'could', 'kill', 'a', 'animal', 'never', 'know', 'despair']",sadness,2.0,1.609,12.0,1.5684710905926815,12.0,1.534558534587816,12.0,0.9758388935864365,12.0,1.0721228704956223,12.0,1.264423008175173,12.0,2.508296733019648,surprise,12.0,2.508296733019648
"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, #sad",sadness,0.667,sadness,"['terencecutcher', 'tulsa', 'the', 'man', 'onthe', 'helicopter', 'said', 'he', 'looks', 'like', 'a', 'bad', 'dude', 'that', 'is', 'the', 'problem', 'when', 'they', 'see', 'black', 'they', 'see', 'bad', 'sad']","['terencecutcher', 'tulsa', ""the'"", 'man', ""onthe'"", 'helicopter', 'say', 'he', 'look', 'like', 'a', 'bad', 'dude', 'that', 'be', ""the'"", 'problem', 'when', 'they', 'see', 'black', 'they', 'see', 'bad', 'sad']",sadness,4.0,1.985,13.0,1.3818314211613996,13.0,1.681497925748249,14.0,1.2007008164805124,14.0,1.3760887158328063,14.0,1.6641051820766022,14.0,1.956739662515816,surprise,14.0,1.956739662515816
Why does Candice constantly pout #GBBO 💄😒,sadness,0.396,sadness,"['why', 'does', 'candice', 'constantly', 'pout', 'gbbo', 'lipstick', 'unamused', 'face']","['why', 'do', 'candice', 'constantly', 'pout', ""gbbo'"", 'lipstick', 'unamused', 'face']",,0.0,0.0,5.0,0.3640449086459574,5.0,0.6521834999434462,4.0,0.23493429187968368,5.0,0.4196132385379836,5.0,0.35915347433118805,5.0,0.9129712830485432,surprise,5.0,0.9129712830485432
"@TMobileHelp my service is down in Cleveland, OH. What's going on? #unhappy",sadness,0.8540000000000001,sadness,"['my', 'service', 'is', 'down', 'in', 'cleveland', 'oh', 'what', 'is', 'going', 'on', 'unhappy']","['service', 'be', 'dow', 'and', 'in', 'cleveland', 'oh', 'what', 'be', 'go', 'of', 'and', 'unhappy']",sadness,2.0,1.0310000000000001,7.0,0.6928396753199485,7.0,0.953662881170976,7.0,0.6754577590876495,7.0,0.7986040888902167,7.0,0.6401086823393007,7.0,1.146264196200065,surprise,7.0,1.146264196200065
When you're on a train as its pitch black outside and you have no idea where you are... #travel #whereami #lost #adventure,sadness,0.438,sadness,"['when', 'you', 'are', 'on', 'a', 'train', 'as', 'it', 's', 'pitch', 'black', 'outside', 'and', 'you', 'have', 'no', 'idea', 'where', 'you', 'are', 'travel', 'whereami', 'lost', 'adventure']","['when', 'you', 'be', 'on', ""a'"", 'train', 'as', 'it', ""'s"", 'pitch', 'black', 'outside', 'and', 'you', 'have', ""no'"", 'idea', 'where', 'you', 'be', 'travel', 'whereami', 'lose', 'adventure']",sadness,3.0,1.415,9.0,0.9837792116651866,9.0,1.1191313872983262,9.0,0.7982307362950446,9.0,0.9535409176989086,9.0,1.0558231173774988,9.0,1.6826502359132278,surprise,9.0,1.6826502359132278
"BTW, offended policy wonks, H only had one real proposal: eliminate subminimum wage. Probably good, but might discourage hiring of disabled.",sadness,0.542,sadness,"['btw', 'offended', 'policy', 'wonks', 'h', 'only', 'had', 'one', 'real', 'proposal', 'eliminate', 'subminimum', 'wage', 'probably', 'good', 'but', 'might', 'discourage', 'hiring', 'of', 'disabled']","[""btw'"", 'offend', 'policy', 'wonk', ""h'"", 'only', 'have', 'one', 'real', 'proposal', 'eliminate', 'subminimum', 'wage', 'probably', 'good', 'but', 'might', 'discourage', 'hire', 'of', 'disable']",sadness,4.0,2.248,18.0,2.4856763396387387,18.0,3.540914165747572,17.0,1.5654760963047563,19.0,2.060245428746192,18.0,1.463858459065967,18.0,2.8087629484359633,disgust,18.0,3.540914165747572
