Word	ErrorFrequency	CorrectFrequency	ErrorProbability
projector	1	3	0.25
encapsulating	0	1	0.0
stormy	0	17	0.0
solvent	0	2	0.0
pediatrician	1	10	0.09090909090909091
mails	2	74	0.02631578947368421
combats	0	1	0.0
reassure	1	9	0.1
furnishes	0	1	0.0
fibs	0	1	0.0
serial	1	22	0.043478260869565216
systematic	0	4	0.0
lawmakers	0	1	0.0
reflect	1	56	0.017543859649122806
snail	0	1	0.0
sovereignty	0	1	0.0
rep	3	55	0.05172413793103448
package	10	772	0.01278772378516624
trench	0	6	0.0
hogging	0	1	0.0
collect	2	132	0.014925373134328358
roar	0	7	0.0
solder	0	5	0.0
resulting	0	9	0.0
tidied	0	2	0.0
assembling	0	3	0.0
bodyguards	0	2	0.0
hanger	0	1	0.0
retained	0	1	0.0
disconnect	0	1	0.0
regimes	0	1	0.0
clung	0	1	0.0
sophistication	0	6	0.0
prefixes	0	1	0.0
unfaithful	2	37	0.05128205128205128
comportment	2	1	0.6666666666666666
militant	0	1	0.0
intimately	0	1	0.0
vanilla	7	103	0.06363636363636363
cyclist	0	3	0.0
impede	0	3	0.0
postdoc	1	1	0.5
needs	6	1798	0.0033259423503325942
boyfriend	56	1261	0.0425208807896735
consults	0	2	0.0
resent	0	6	0.0
accuses	0	4	0.0
rational	1	102	0.009708737864077669
proteins	0	3	0.0
assessments	2	3	0.4
amorous	0	2	0.0
bother	0	69	0.0
dialing	0	1	0.0
testimonials	0	11	0.0
sticker	0	1	0.0
goons	0	1	0.0
carbonated	0	1	0.0
occurring	6	9	0.4
fossils	0	1	0.0
choosy	0	1	0.0
yields	0	1	0.0
empathetic	0	7	0.0
cornered	0	10	0.0
pastries	0	1	0.0
undergoing	1	2	0.3333333333333333
jail	1	56	0.017543859649122806
vocals	0	76	0.0
fiction	5	117	0.040983606557377046
displacing	0	1	0.0
abbreviations	1	2	0.3333333333333333
setback	0	1	0.0
detonation	0	1	0.0
honester	0	1	0.0
inheritance	1	12	0.07692307692307693
overt	0	1	0.0
rick	0	39	0.0
spanks	0	1	0.0
prostrate	0	1	0.0
scrips	0	1	0.0
words	6	1039	0.005741626794258373
lay	0	54	0.0
agile	3	33	0.08333333333333333
vegetation	2	3	0.4
inform	10	679	0.01451378809869376
instantaneous	0	3	0.0
listings	0	2	0.0
connectors	0	1	0.0
microbes	2	1	0.6666666666666666
shooters	0	3	0.0
barracuda	0	1	0.0
cogitating	0	1	0.0
essence	0	10	0.0
revels	0	1	0.0
servants	0	21	0.0
irritating	0	8	0.0
eyeballs	0	1	0.0
served	5	327	0.015060240963855422
challenged	0	14	0.0
bouquet	2	25	0.07407407407407407
sick	11	946	0.011494252873563218
replaced	1	38	0.02564102564102564
cooled	0	2	0.0
snowstorm	0	2	0.0
friar	0	1	0.0
holly	0	13	0.0
strange	9	489	0.018072289156626505
daylights	0	1	0.0
budge	0	3	0.0
molecular	0	10	0.0
spareribs	0	7	0.0
bustle	0	5	0.0
inquired	0	4	0.0
anoraks	0	1	0.0
pressurized	0	1	0.0
obsessively	0	1	0.0
dangling	0	2	0.0
related	12	477	0.024539877300613498
wealthy	2	40	0.047619047619047616
guns	0	57	0.0
mosquitoes	3	2	0.6
infections	4	346	0.011428571428571429
blights	0	38	0.0
pumpkins	0	3	0.0
similarities	2	28	0.06666666666666667
stakes	0	2	0.0
lost	4	901	0.004419889502762431
trained	4	139	0.027972027972027972
solicitations	0	2	0.0
class	15	1413	0.01050420168067227
toothless	0	1	0.0
creators	0	6	0.0
aggressor	0	1	0.0
speedy	0	16	0.0
vets	0	1	0.0
accolade	0	1	0.0
bang	0	85	0.0
tireless	0	1	0.0
delude	0	2	0.0
newsboys	0	2	0.0
association	3	74	0.03896103896103896
penalties	2	5	0.2857142857142857
additions	0	1	0.0
tell	25	6784	0.0036716111029519755
restrooms	1	5	0.16666666666666666
lighters	0	14	0.0
overreacting	0	1	0.0
reduces	0	10	0.0
hypothesis	1	5	0.16666666666666666
grimace	0	1	0.0
normalizes	0	1	0.0
immortal	2	10	0.16666666666666666
overstate	0	1	0.0
disregarding	0	1	0.0
foundations	1	6	0.14285714285714285
delivers	0	12	0.0
mouthing	0	1	0.0
helm	0	3	0.0
resist	2	25	0.07407407407407407
diverging	0	1	0.0
linens	0	2	0.0
analyzing	4	29	0.12121212121212122
blow	0	42	0.0
shoulder	6	109	0.05217391304347826
bottling	0	2	0.0
inspectors	0	3	0.0
stressful	25	139	0.1524390243902439
entitle	0	2	0.0
pickles	0	1	0.0
lateness	0	3	0.0
infrastructures	0	2	0.0
wellington	3	68	0.04225352112676056
cattle	2	16	0.1111111111111111
elevators	1	59	0.016666666666666666
volume	1	48	0.02040816326530612
enemy	2	39	0.04878048780487805
planned	22	218	0.09166666666666666
kelp	0	1	0.0
quotation	0	15	0.0
heady	0	2	0.0
reviewing	0	25	0.0
monitored	1	1	0.5
lag	0	11	0.0
staffer	0	5	0.0
jumble	0	3	0.0
vacationers	0	1	0.0
seniors	0	6	0.0
duplicate	0	2	0.0
clouds	1	43	0.022727272727272728
accomplish	3	70	0.0410958904109589
revues	0	1	0.0
discovered	15	240	0.058823529411764705
pharmacies	4	2	0.6666666666666666
overindulge	0	1	0.0
employees	158	2250	0.06561461794019934
replied	1	28	0.034482758620689655
sensitize	0	2	0.0
impose	0	4	0.0
clove	0	2	0.0
amend	0	2	0.0
claustrophobic	4	47	0.0784313725490196
accuse	0	8	0.0
functional	12	208	0.05454545454545454
evaluates	0	22	0.0
inviting	55	731	0.06997455470737914
necklaces	14	146	0.0875
permits	0	14	0.0
medial	0	1	0.0
seldom	2	73	0.02666666666666667
showering	0	11	0.0
licence	2	119	0.01652892561983471
cleavage	1	6	0.14285714285714285
nasty	1	26	0.037037037037037035
playground	5	26	0.16129032258064516
achievement	10	137	0.06802721088435375
dear	85	22688	0.0037324902296579283
tuna	0	23	0.0
exploiting	0	2	0.0
qualifying	0	6	0.0
rocks	0	37	0.0
pars	0	3	0.0
accommodating	3	10	0.23076923076923078
dominoes	0	6	0.0
cheapskate	0	1	0.0
capitalist	2	25	0.07407407407407407
mellow	1	1	0.5
wilds	0	2	0.0
repairing	1	32	0.030303030303030304
lurking	0	1	0.0
parents	49	2227	0.021528998242530756
layer	0	43	0.0
trunk	0	12	0.0
caches	0	1	0.0
lavatory	0	6	0.0
batting	0	1	0.0
violate	0	4	0.0
summed	0	12	0.0
monotonous	0	8	0.0
turkey	32	637	0.04783258594917788
skydivers	0	1	0.0
embroiled	0	1	0.0
thousand	6	119	0.048
motivations	0	7	0.0
proposes	0	16	0.0
scum	0	1	0.0
multiple	4	98	0.0392156862745098
interact	1	45	0.021739130434782608
respirator	0	1	0.0
silly	0	29	0.0
hellos	0	1	0.0
flatting	0	4	0.0
risk	2	190	0.010416666666666666
might	3	881	0.003393665158371041
peeve	0	1	0.0
clustering	0	3	0.0
consultant	11	292	0.036303630363036306
masseuse	0	2	0.0
elevated	0	2	0.0
quids	0	1	0.0
godson	0	2	0.0
disqualified	0	3	0.0
bones	0	14	0.0
cheerless	0	1	0.0
working	75	7751	0.009583439815997956
bassoon	0	5	0.0
unfounded	1	19	0.05
remain	2	147	0.013422818791946308
reword	0	2	0.0
prescribe	1	12	0.07692307692307693
reset	0	2	0.0
continent	0	34	0.0
stray	0	5	0.0
one	119	28637	0.004138266796494644
sherry	11	116	0.08661417322834646
dwelling	0	4	0.0
maximal	0	5	0.0
horrible	15	1038	0.014245014245014245
humorous	3	12	0.2
paddy	0	1	0.0
unguarded	0	1	0.0
battalion	0	3	0.0
vivas	0	1	0.0
shoulders	6	36	0.14285714285714285
denial	0	3	0.0
lexical	0	9	0.0
masterpiece	0	41	0.0
intelligently	0	1	0.0
relaxes	2	12	0.14285714285714285
appointed	0	20	0.0
province	27	341	0.07336956521739131
alive	0	128	0.0
smock	0	2	0.0
submarine	0	11	0.0
goings	0	1	0.0
wildness	0	2	0.0
mouth	41	1248	0.03180760279286268
boogie	0	2	0.0
profits	0	42	0.0
students	38	1464	0.02529960053262317
realistic	1	57	0.017241379310344827
change	34	3659	0.009206607094503114
cuts	0	23	0.0
generally	10	187	0.050761421319796954
mane	0	89	0.0
lunge	0	5	0.0
currently	7	834	0.008323424494649227
tugs	0	1	0.0
core	1	63	0.015625
aqua	1	2	0.3333333333333333
outfitted	0	1	0.0
consulates	0	1	0.0
processed	0	8	0.0
offsprings	0	1	0.0
requiring	0	13	0.0
impudent	0	1	0.0
tendentious	0	1	0.0
releasing	0	8	0.0
pillow	0	18	0.0
recourse	1	4	0.2
unpretentious	0	1	0.0
preach	0	9	0.0
legalize	0	1	0.0
promoting	1	43	0.022727272727272728
ounces	0	7	0.0
encircle	0	1	0.0
transmits	1	6	0.14285714285714285
aura	0	4	0.0
sensitivity	0	2	0.0
ordinal	0	1	0.0
infects	0	1	0.0
reserved	2	45	0.0425531914893617
anteater	0	1	0.0
cadences	0	1	0.0
feminism	0	2	0.0
conviction	1	21	0.045454545454545456
orienting	0	2	0.0
humidity	0	11	0.0
skinflint	0	2	0.0
terrorists	0	5	0.0
exertion	0	1	0.0
crystallized	0	1	0.0
demerits	0	1	0.0
ignited	0	1	0.0
naturalness	0	1	0.0
encouraged	1	58	0.01694915254237288
sooth	0	2	0.0
flop	0	9	0.0
amid	0	1	0.0
possibles	0	15	0.0
democratic	0	65	0.0
storey	0	2	0.0
surfaced	0	1	0.0
freedoms	0	1	0.0
prerequisites	1	2	0.3333333333333333
strengthen	4	45	0.08163265306122448
conciliate	1	5	0.16666666666666666
selector	0	2	0.0
sill	0	2	0.0
hoped	0	42	0.0
splendid	3	35	0.07894736842105263
proxy	0	7	0.0
squat	0	1	0.0
genie	0	1	0.0
creations	0	5	0.0
inexact	0	1	0.0
ester	0	14	0.0
daring	0	3	0.0
sum	0	136	0.0
diabetics	0	4	0.0
encroachment	0	1	0.0
roulette	0	1	0.0
ocher	0	3	0.0
peaces	0	9	0.0
tee	0	35	0.0
buckled	0	1	0.0
trolley	0	2	0.0
interview	32	760	0.04040404040404041
logo	7	1441	0.004834254143646409
motif	0	2	0.0
frosts	0	2	0.0
plotted	0	1	0.0
complementing	0	3	0.0
clammy	0	2	0.0
mobile	10	279	0.03460207612456748
humiliate	0	4	0.0
investments	6	42	0.125
crossed	0	31	0.0
constraints	4	2	0.6666666666666666
cranes	0	7	0.0
hustling	0	1	0.0
landmark	0	7	0.0
budgerigar	0	1	0.0
programs	56	1649	0.03284457478005865
barrier	3	21	0.125
slips	0	5	0.0
fossilized	0	1	0.0
acquaintance	2	10	0.16666666666666666
denying	0	1	0.0
jammed	0	1	0.0
subtropical	0	3	0.0
profoundly	0	4	0.0
acted	0	37	0.0
episodes	2	9	0.18181818181818182
roomiest	0	1	0.0
devastates	0	1	0.0
balanced	3	48	0.058823529411764705
denomination	0	1	0.0
ferry	0	51	0.0
bursts	0	1	0.0
skilled	0	77	0.0
diagnose	0	5	0.0
linguistics	0	10	0.0
bustling	0	3	0.0
mutually	1	9	0.1
oatmeal	0	4	0.0
swim	280	2894	0.08821676118462508
sink	2	279	0.0071174377224199285
meat	62	1655	0.0361094933022714
fighter	0	23	0.0
funded	0	3	0.0
inserting	0	1	0.0
sorter	0	2	0.0
bridesmaid	0	4	0.0
incomprehensible	0	1	0.0
nasal	0	3	0.0
soloists	0	1	0.0
cauliflowers	0	2	0.0
hilt	0	1	0.0
magnificent	13	48	0.21311475409836064
jehad	0	2	0.0
vessel	5	148	0.032679738562091505
stranger	3	46	0.061224489795918366
indebted	0	2	0.0
upturned	0	1	0.0
bursar	0	1	0.0
privileged	0	9	0.0
waist	0	15	0.0
birches	0	1	0.0
voluptuous	0	1	0.0
beating	2	20	0.09090909090909091
discounts	1	59	0.016666666666666666
discernment	0	1	0.0
pharmacist	10	46	0.17857142857142858
supplies	10	111	0.08264462809917356
harvested	0	1	0.0
filters	0	3	0.0
fueling	0	1	0.0
comprised	0	4	0.0
otherwise	7	260	0.026217228464419477
wisely	0	24	0.0
everyone	43	2082	0.02023529411764706
specially	3	299	0.009933774834437087
truce	0	1	0.0
luxuriously	0	3	0.0
forester	0	3	0.0
grazing	0	1	0.0
gratings	0	1	0.0
agriculture	6	36	0.14285714285714285
mistreated	0	3	0.0
clamorous	0	1	0.0
egoistic	0	2	0.0
carpentry	0	3	0.0
wad	0	5	0.0
airbrush	0	2	0.0
fie	0	1	0.0
quoted	0	6	0.0
mayday	0	4	0.0
reviews	0	17	0.0
periodical	0	3	0.0
chargers	0	1	0.0
correlates	0	2	0.0
induct	0	1	0.0
revolutionize	0	4	0.0
archery	0	10	0.0
version	0	200	0.0
remodelled	0	2	0.0
commiseration	0	1	0.0
camel	0	16	0.0
kind	20	4259	0.004673989249824725
apostles	0	1	0.0
administrative	19	224	0.07818930041152264
plainness	0	1	0.0
heartfelt	0	1	0.0
antidote	0	1	0.0
infectious	0	9	0.0
last	26	6646	0.0038968824940047962
circus	0	28	0.0
distillery	0	1	0.0
gay	0	38	0.0
plight	0	2	0.0
deduction	0	9	0.0
adverse	0	9	0.0
relation	2	161	0.012269938650306749
backdrop	0	3	0.0
manners	1	99	0.01
depth	2	88	0.022222222222222223
stew	0	9	0.0
translates	2	134	0.014705882352941176
successor	0	7	0.0
celery	0	6	0.0
conductor	0	6	0.0
scarred	0	3	0.0
devises	0	1	0.0
companion	1	20	0.047619047619047616
application	24	791	0.029447852760736196
sake	1	19	0.05
shook	0	4	0.0
typos	0	1	0.0
cheapest	3	40	0.06976744186046512
motivation	2	259	0.007662835249042145
spinal	0	6	0.0
angles	0	4	0.0
suppers	0	1	0.0
environmentally	1	20	0.047619047619047616
taxpayers	0	2	0.0
flags	0	14	0.0
nighttime	0	2	0.0
referee	8	138	0.0547945205479452
lighter	4	106	0.03636363636363636
notaries	0	2	0.0
accidents	3	60	0.047619047619047616
modified	0	14	0.0
nothing	11	1110	0.009812667261373774
crave	0	2	0.0
insidious	0	1	0.0
queasy	0	1	0.0
cone	0	2	0.0
chased	2	189	0.010471204188481676
instalments	1	1	0.5
banister	0	1	0.0
protesting	0	11	0.0
setter	0	1	0.0
clone	0	1	0.0
sensed	0	1	0.0
ditched	0	1	0.0
enters	0	16	0.0
virus	1	43	0.022727272727272728
radio	9	916	0.00972972972972973
limed	0	1	0.0
constituents	0	1	0.0
deer	1	19	0.05
gauging	0	1	0.0
schemes	0	7	0.0
impeccable	1	7	0.125
humor	1	87	0.011363636363636364
unloaded	0	1	0.0
chose	26	278	0.08552631578947369
seamstress	0	5	0.0
departed	3	11	0.21428571428571427
wetness	0	1	0.0
impending	0	2	0.0
administration	41	476	0.07930367504835589
confronts	0	6	0.0
harassed	3	21	0.125
willpower	0	8	0.0
sunny	63	5738	0.010860196517841751
culture	11	1072	0.010156971375807941
enumerate	0	5	0.0
governing	0	4	0.0
stuffs	0	34	0.0
opts	0	1	0.0
dell	0	9	0.0
precipitated	0	3	0.0
pusher	0	1	0.0
utensils	1	5	0.16666666666666666
distant	0	44	0.0
numeracy	0	1	0.0
folder	0	11	0.0
celebrations	0	7	0.0
streaked	0	2	0.0
emerald	0	1	0.0
doctorate	9	58	0.13432835820895522
formal	7	1271	0.005477308294209703
pistol	1	10	0.09090909090909091
diminished	0	3	0.0
waited	3	164	0.017964071856287425
contemplating	1	9	0.1
prisoners	0	10	0.0
addition	29	767	0.0364321608040201
dahlia	0	2	0.0
inefficient	0	4	0.0
individuals	5	254	0.019305019305019305
classifying	0	1	0.0
calms	1	3	0.25
holding	3	337	0.008823529411764706
buildings	11	214	0.04888888888888889
offspring	0	4	0.0
actuarial	0	2	0.0
substations	1	1	0.5
arguably	0	3	0.0
laughs	3	17	0.15
coatings	0	1	0.0
supplying	1	6	0.14285714285714285
decoration	0	83	0.0
hijacked	0	2	0.0
scholastic	0	3	0.0
additionally	15	90	0.14285714285714285
lobby	0	10	0.0
cosmetology	0	4	0.0
shine	1	42	0.023255813953488372
buttered	0	1	0.0
somethings	5	159	0.03048780487804878
deformities	0	1	0.0
rebelled	0	1	0.0
mistrusting	0	1	0.0
animator	0	4	0.0
limelight	0	2	0.0
bonus	4	120	0.03225806451612903
childless	0	3	0.0
virtuous	1	2	0.3333333333333333
talent	0	82	0.0
gun	6	1229	0.004858299595141701
calypso	0	2	0.0
confounded	0	1	0.0
krypton	0	2	0.0
obeys	0	1	0.0
barmaid	0	1	0.0
gratis	0	1	0.0
inquire	1	32	0.030303030303030304
client	35	1777	0.019315673289183224
motors	0	15	0.0
downturns	0	3	0.0
landowners	1	1	0.5
advertises	0	8	0.0
sweaty	1	3	0.25
affirms	0	3	0.0
pin	15	3449	0.0043302540415704385
nerved	0	1	0.0
notices	0	37	0.0
fruits	36	1114	0.03130434782608696
enquiring	0	4	0.0
shank	0	1	0.0
possess	0	28	0.0
foods	2	825	0.0024183796856106408
opinions	17	309	0.05214723926380368
fluctuate	0	2	0.0
sweatshirts	2	5	0.2857142857142857
drafts	0	2	0.0
hurried	0	10	0.0
asteroid	1	11	0.08333333333333333
deodorant	0	4	0.0
maize	0	6	0.0
comparisons	1	4	0.2
forbidding	0	1	0.0
beauteous	0	2	0.0
reducing	0	38	0.0
reissue	0	1	0.0
quit	6	238	0.02459016393442623
concisely	0	3	0.0
published	1	54	0.01818181818181818
labor	0	82	0.0
verdure	0	1	0.0
dreamy	0	7	0.0
nestle	0	5	0.0
limiting	1	11	0.08333333333333333
selects	0	3	0.0
tension	0	41	0.0
buttery	0	3	0.0
rivers	0	44	0.0
unborn	0	1	0.0
sad	6	944	0.00631578947368421
scratches	1	2	0.3333333333333333
outrage	0	1	0.0
bridal	0	3	0.0
addicted	0	48	0.0
drop	3	252	0.011764705882352941
nonprofit	0	1	0.0
shock	2	37	0.05128205128205128
spelling	2	35	0.05405405405405406
advert	3	60	0.047619047619047616
intentionally	1	5	0.16666666666666666
impossibly	0	1	0.0
reversion	0	1	0.0
raven	0	3	0.0
gadgets	1	47	0.020833333333333332
tram	0	4	0.0
utilized	0	6	0.0
nude	0	7	0.0
intriguing	0	17	0.0
newsstand	0	6	0.0
brow	0	128	0.0
state	4	859	0.004634994206257242
feign	0	1	0.0
insanely	0	1	0.0
pointless	0	1	0.0
soft	6	461	0.01284796573875803
deluded	0	1	0.0
airy	1	48	0.02040816326530612
drifted	0	2	0.0
postdoctoral	2	2	0.5
furtively	0	2	0.0
deceit	0	1	0.0
mainline	0	1	0.0
honed	0	1	0.0
spouting	0	1	0.0
isolate	0	2	0.0
nit	0	4	0.0
let	17	7206	0.002353592690017998
seaport	0	6	0.0
harried	0	1	0.0
direct	2	546	0.0036496350364963502
treacherous	0	2	0.0
cottage	5	406	0.012165450121654502
counseled	0	1	0.0
encumbrance	0	1	0.0
assignation	0	2	0.0
prohibiting	0	2	0.0
nesting	0	1	0.0
sundaes	0	1	0.0
signatures	0	3	0.0
perished	0	1	0.0
tangible	1	1	0.5
omelet	3	5	0.375
mailings	0	1	0.0
circulates	0	1	0.0
grandma	21	460	0.04365904365904366
permissive	0	1	0.0
character	16	248	0.06060606060606061
unreasonable	0	6	0.0
apex	0	2	0.0
mistreat	0	1	0.0
hub	0	4	0.0
artificially	0	1	0.0
coherent	0	1	0.0
bravery	0	3	0.0
simple	8	873	0.009080590238365494
transact	0	2	0.0
prolonged	0	2	0.0
chile	0	96	0.0
vegetable	13	395	0.031862745098039214
bookshop	0	4	0.0
senses	1	7	0.125
suitable	27	1159	0.022765598650927487
ancestral	0	1	0.0
slaughtering	0	1	0.0
confusing	1	22	0.043478260869565216
slipped	0	13	0.0
fascinating	8	172	0.044444444444444446
clinging	0	2	0.0
leprechauns	0	2	0.0
uprooted	0	1	0.0
outlets	0	2	0.0
openings	0	2	0.0
rarest	0	2	0.0
spoonfuls	0	4	0.0
beaming	0	1	0.0
cumming	0	1	0.0
calmly	0	16	0.0
mantilla	0	1	0.0
hips	0	6	0.0
baa	0	1	0.0
menaces	0	1	0.0
gentleman	2	113	0.017391304347826087
cafés	0	4	0.0
cheeseburger	0	1	0.0
adapting	3	26	0.10344827586206896
southeastern	0	4	0.0
slang	1	5	0.16666666666666666
nightingale	0	1	0.0
accredited	1	2	0.3333333333333333
collectors	0	5	0.0
damaged	10	224	0.042735042735042736
neckties	0	1	0.0
woolly	0	1	0.0
wrecks	0	1	0.0
executes	0	2	0.0
radiation	0	6	0.0
vising	0	3	0.0
orderly	0	8	0.0
injection	0	49	0.0
collected	3	31	0.08823529411764706
rambling	0	6	0.0
transference	0	1	0.0
raid	0	4	0.0
brokers	1	2	0.3333333333333333
magnetism	0	1	0.0
peas	13	356	0.03523035230352303
educator	0	26	0.0
equator	1	4	0.2
loaf	7	137	0.04861111111111111
miles	2	64	0.030303030303030304
defined	3	60	0.047619047619047616
worker	4	439	0.009029345372460496
implores	0	1	0.0
heroic	0	2	0.0
lingered	0	1	0.0
sounds	5	468	0.010570824524312896
outlook	0	69	0.0
conclusions	3	60	0.047619047619047616
percentage	7	70	0.09090909090909091
games	16	4599	0.003466955579631636
gardens	0	45	0.0
measure	2	44	0.043478260869565216
minivan	0	1	0.0
reincarnated	0	1	0.0
bury	1	8	0.1111111111111111
crude	0	3	0.0
exhibition	7	97	0.0673076923076923
freak	0	8	0.0
internships	11	48	0.1864406779661017
discos	0	3	0.0
brewed	0	1	0.0
hob	0	2	0.0
markers	0	3	0.0
corrupt	0	8	0.0
finalists	0	2	0.0
punctilious	0	1	0.0
vane	0	3	0.0
adolescents	3	9	0.25
pedal	0	3	0.0
healthiest	0	2	0.0
flying	3	225	0.013157894736842105
grape	1	61	0.016129032258064516
licencing	0	1	0.0
rummaged	0	1	0.0
stipulate	1	2	0.3333333333333333
priests	0	2	0.0
screenplay	0	14	0.0
pones	0	1	0.0
propagate	0	1	0.0
physician	2	16	0.1111111111111111
responsibilities	209	340	0.3806921675774135
variability	0	1	0.0
residences	1	28	0.034482758620689655
barbecue	38	368	0.09359605911330049
shortage	0	11	0.0
nobody	16	428	0.036036036036036036
train	20	1107	0.01774622892635315
perception	0	22	0.0
ingenious	0	2	0.0
podiatrist	0	2	0.0
enthusiasm	16	150	0.0963855421686747
technologically	0	4	0.0
seasonal	1	5	0.16666666666666666
giddily	0	1	0.0
sidereal	0	1	0.0
fortunes	0	7	0.0
lemonade	4	17	0.19047619047619047
shopped	0	4	0.0
prudent	0	6	0.0
shelter	0	82	0.0
remembered	16	120	0.11764705882352941
base	3	923	0.0032397408207343412
expectancy	1	4	0.2
hunchback	0	1	0.0
frock	0	4	0.0
idol	2	9	0.18181818181818182
dived	0	19	0.0
adjacent	0	1	0.0
teetotal	0	2	0.0
drainers	0	1	0.0
vinyl	0	2	0.0
shred	0	1	0.0
sierra	0	14	0.0
moo	0	2	0.0
create	31	616	0.04791344667697063
nightlife	0	11	0.0
incriminated	0	2	0.0
ribs	0	13	0.0
originate	0	2	0.0
pretentious	0	2	0.0
inspiration	1	48	0.02040816326530612
ticker	0	6	0.0
latch	0	1	0.0
hugs	6	217	0.026905829596412557
position	87	3489	0.024328859060402684
interpretation	1	20	0.047619047619047616
claimed	0	55	0.0
deplane	0	1	0.0
unbalanced	0	1	0.0
may	20	5818	0.0034258307639602604
conclude	4	136	0.02857142857142857
somewhat	0	22	0.0
resigning	0	16	0.0
playbill	0	1	0.0
scratching	1	4	0.2
lecturer	1	28	0.034482758620689655
skeletons	0	3	0.0
unnatural	0	5	0.0
clap	0	1	0.0
serviced	0	6	0.0
improvement	40	965	0.03980099502487562
abreast	0	1	0.0
doorknob	1	2	0.3333333333333333
phone	150	6783	0.021635655560363478
homeopathy	0	2	0.0
save	7	916	0.007583965330444204
thundering	0	1	0.0
invalidated	0	1	0.0
patty	1	35	0.027777777777777776
traps	0	1	0.0
basics	0	35	0.0
often	96	3629	0.025771812080536912
seal	0	10	0.0
shameful	1	3	0.25
anatomical	0	2	0.0
funny	61	2257	0.02631578947368421
noising	0	3	0.0
acceleration	0	5	0.0
wastes	0	5	0.0
tanner	0	3	0.0
sparing	0	1	0.0
speech	5	140	0.034482758620689655
haunting	0	2	0.0
panel	0	21	0.0
alluring	0	1	0.0
injuring	0	3	0.0
door	2	2000	9.99000999000999E-4
acceptance	1	26	0.037037037037037035
downstairs	8	64	0.1111111111111111
exposed	0	35	0.0
smash	0	4	0.0
pager	0	2	0.0
directly	5	195	0.025
helmet	0	2	0.0
pensions	0	1	0.0
envelope	0	4	0.0
drives	0	20	0.0
constrictor	0	1	0.0
gimmick	0	1	0.0
weave	0	2	0.0
they	103	31029	0.003308492869073622
untouchable	0	2	0.0
comedies	1	20	0.047619047619047616
flawlessly	0	1	0.0
antipasti	0	1	0.0
send	18	3336	0.005366726296958855
swarthy	0	4	0.0
extinct	5	65	0.07142857142857142
option	7	390	0.017632241813602016
valence	0	3	0.0
parachuting	5	5	0.5
fallowing	0	2	0.0
sociological	0	2	0.0
assimilate	0	1	0.0
freezes	0	6	0.0
contemplative	0	1	0.0
the	781	451492	0.0017268331295478615
emails	64	4327	0.014575267592803462
semester	2	75	0.025974025974025976
manna	0	5	0.0
compositor	0	1	0.0
lamentable	0	2	0.0
statements	2	67	0.028985507246376812
industrious	0	3	0.0
stricken	0	3	0.0
appalled	0	1	0.0
thoughtlessness	0	1	0.0
utterly	0	40	0.0
lightning	1	20	0.047619047619047616
lieutenant	2	9	0.18181818181818182
line	14	3581	0.003894297635605007
bonds	0	3	0.0
twelve	183	4908	0.03594578668238067
attainable	0	1	0.0
collars	3	25	0.10714285714285714
quilt	0	3	0.0
fixed	3	267	0.011111111111111112
sighting	0	7	0.0
descriptive	0	2	0.0
export	1	89	0.011111111111111112
exporters	0	1	0.0
drier	0	10	0.0
dump	0	7	0.0
lifespan	0	5	0.0
mysterious	10	65	0.13333333333333333
demonstrations	0	2	0.0
toothache	3	40	0.06976744186046512
weekday	0	30	0.0
dynasties	0	1	0.0
diced	0	4	0.0
aches	5	444	0.011135857461024499
sowed	0	1	0.0
engineer	319	2452	0.11512089498376038
dismiss	0	8	0.0
diary	2	69	0.028169014084507043
digs	0	2	0.0
congested	3	20	0.13043478260869565
emptying	0	1	0.0
fount	0	4	0.0
preoccupations	0	3	0.0
geometrical	0	55	0.0
gale	0	2	0.0
expires	0	1	0.0
purse	1	113	0.008771929824561403
trusty	1	4	0.2
arbor	0	2	0.0
whisk	0	2	0.0
arrange	10	349	0.027855153203342618
refuel	0	1	0.0
famine	0	3	0.0
buffalos	0	3	0.0
extinctions	0	1	0.0
harness	1	8	0.1111111111111111
fucker	0	1	0.0
their	118	7098	0.016352549889135256
bills	10	1508	0.006587615283267457
imaginary	0	8	0.0
caressing	0	1	0.0
retiring	1	7	0.125
psychiatric	0	12	0.0
gratefully	0	3	0.0
quilted	0	1	0.0
caesarean	0	1	0.0
existed	1	26	0.037037037037037035
mode	0	38	0.0
afar	0	3	0.0
disasters	1	19	0.05
throws	8	97	0.0761904761904762
hunts	0	2	0.0
artwork	0	7	0.0
fabricate	0	1	0.0
limo	0	3	0.0
airline	5	155	0.03125
elevation	0	3	0.0
hostesses	0	3	0.0
flagging	0	1	0.0
immerse	0	4	0.0
birdie	0	1	0.0
biases	0	1	0.0
lavish	0	1	0.0
convince	7	264	0.025830258302583026
conceal	0	1	0.0
olives	1	22	0.043478260869565216
embarrassed	15	33	0.3125
effect	3	237	0.0125
frightening	2	35	0.05405405405405406
chivalrous	0	1	0.0
bees	0	9	0.0
movers	0	1	0.0
vary	0	63	0.0
guilt	0	11	0.0
motives	0	3	0.0
scrapped	0	1	0.0
rectified	0	2	0.0
hazel	0	13	0.0
navigating	0	4	0.0
sailboats	0	1	0.0
worship	3	8	0.2727272727272727
prayer	1	21	0.045454545454545456
meets	5	269	0.01824817518248175
announcer	1	1	0.5
renaissance	0	6	0.0
streamlining	0	1	0.0
