tweet_text,sentiment,sentiment_score
My eye are so god damn ugly in that pic GOD ignore them pls thats what happens when I dont use eyeliner,disgust,1.007
GOTTA GO THANKS JOE CRYSTAL CHRIS HE IS NOT LYING,disgust,0.531
TELL IT BABY SHE AINT LYING,disgust,0.531
IM SICK BY THIS SLEEPING OUTSIDE WASHINGTON DC GIVE THIS DEDICATED WORKER W 3 TOESHOUSING,disgust,0.578
Obama havent said shit about this openhands hundredpoints,disgust,0.82
Everyone always say shit thats not true facewithsteamfromnose poutingface,disgust,0.82
this shit funny a fuck facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy loudlycryingface loudlycryingface loudlycryingface,disgust,0.82
If You Lurk You Always Going Find Shit That You Didnt Want To Find unamusedface thumbsdown facewithsteamfromnose,disgust,0.82
She Sick facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy doubleexclamationmark ️,disgust,0.578
You outside people messing it up,disgust,0.484
Dont want to get a stain on my pant,disgust,0.484
Im fat kid for that fat as peach eye smilingfacewithopenmouth,disgust,0.617
Im fat kid for that fat as peach eye smilingfacewithopenmouth,disgust,0.617
Floyd Still Going Knock yo shit loose sleepingface,disgust,0.82
I got a dirty as mind facewithtearsofjoy I cant lie openhands mediumskintone litterinbinsign seenoevilmonkey smirkingface,disgust,1.258
it wa the best one I had and no that nigga dont need to be in my room under any circumstance goin thru my shit tf,disgust,0.82
That doesnt mean u old as men old enough to be my dad be in my fave cuz dat just nasty,disgust,0.703
Its early and Sunday So imma try my best to behave but u bitch make me sick ampamp Im bout to start callin yall out on ya shit,disgust,2.046
He goin say he saw me after I post that vid nigga that wa hour ago n I wa on parkheights and northernpkwy fckin liar,disgust,0.539
Yet my shit always gone when I go looking for it like they eat up every fckin thing in here,disgust,0.82
My daughter sleep wild a shit her lil as rey get evicted from my bed,disgust,0.82
Like if I fwu Im your friend I like hanging out dont fuck it up by trynna bein mushy n shit then I distance myself from u,disgust,1.351
facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy omg nigga am not shit always want a bootleg,disgust,0.82
Own up to ya shit and then flush that shit down the toilet,disgust,1.4140000000000001
Im moving tf out asap stop touching my shit I dont get food stamp i pay for all that shit in my room in my fridge,disgust,0.82
Now black kid have to pay lol talk back get a whippin run a way get a whippin same shit fr lol,disgust,0.82
If u with me then we both boss fym we building a mf empire hundredpoints we goin have matching degree n shit then matching wedding band ha ha smilingfacewithsmilingeyes,disgust,0.82
I hate when people say no invite Mf if somebody invited me how imma invite u N then dont ever invite me to shit,disgust,1.515
We been cool for too long we can stop tlkin for month year and link back up like am not shit changed like I just talked to him yesterday,disgust,0.82
Believe in me lol I look a mess but shit I needed Gas I wa on E,disgust,1.3039999999999998
DS size 12 Asics Gel Lyte 3 x Packer Shoes Dirty Buck,disgust,0.727
his big fat mhmm watch when I see both of Yall facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithstuckouttonguewinkingeye frontfacingbabychick frontfacingbabychick frontfacingbabychick frontfacingbabychick frontfacingbabychick,disgust,0.617
I dont think I can fade that shit,disgust,0.82
This is ridiculous winkingface,disgust,0.35200000000000004
Eff the Islanders and their shit barn and fan Cant wait for game 7,disgust,0.82
My homies dry a shit,disgust,0.82
If I have to see one more pic of your tit or as or anything elsedo u know thats a sin facewithtearsofjoy tiredface,disgust,0.625
Ben Jealous is addressing the clergy a well This is the first of many meeting that will take place…,disgust,0.539
You R A PIECE OF SHIT MAYORJust being honestI have to cuz u not,disgust,0.875
facewithtearsofjoy facewithtearsofjoy shit getting outta control n99 not letting the bus through,disgust,0.82
This shit is getting outrageous tiredface tiredface tiredface tiredface,disgust,0.82
it a small crack on the corner unamusedface this shit outta control,disgust,0.82
LETS BE PERFECTLY CLEAR THIS IS NOT A WHITE AND BLACK ISSUESO YALL WHITE PPLSTOP TRYING ME WHEN IM TALKING MY SHIT BYECARL,disgust,0.82
THEY ARE NOT PROTESTERS STOP MAKING A MOCKERY OF THE MOVEMENT,disgust,0.477
Fussing wit this fucken idiot thats not even here tiredface tiredface tiredface idek y at this point,disgust,0.4920000000000001
straight up ignorant yo this shit am not even a protest no more hundredpoints,disgust,1.226
sleepy a shit now,disgust,0.82
Food ghetto unamusedface unamusedface unamusedface unamusedface unamusedface unamusedface bih,disgust,0.609
Food ghetto unamusedface unamusedface unamusedface unamusedface unamusedface unamusedface bih,disgust,0.609
Dear amp OH SHIT I thought Don wa Aaron Neville,disgust,0.82
mf throwin rock then runnin like shit a game skull,disgust,0.82
this shit funny i wa really done facewithtearsofjoy facewithtearsofjoy turnup tomorrow bottle back out hundredpoints smilingfacewithsunglasses,disgust,0.82
Niggas high and drunk facewithtearsofjoy hundredpoints hundredpoints this shit to much fr facewithtearsofjoy facewithtearsofjoy loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface,disgust,0.82
this shit been past a protest,disgust,0.82
destroyin the city like for what yo yall am not makin no point yall just look dumb a shit doubleexclamationmark ️,disgust,0.82
Ima Try Get Home Before Allat Dumb Shit Start,disgust,0.82
A lot of shit on my mind personbowing,disgust,0.906
right people be using that shit for everything Oh Im 22 without a car my parent dont pay for my shit bitch wuttttt,disgust,1.4680000000000002
Roll me a fatty zaddy winkingface winkingface winkingface winkingface winkingface,disgust,0.539
because shit so terrible no one worried about snapchat,disgust,1.382
you cant ride them all liar and why would you buy that many youre a fag for trying stunt,disgust,0.539
yo wtf Im thinking since youre up at 5 amp shit youd be up getting ready for school Smh Get up,disgust,0.82
Stupid whore trying my patience again,disgust,0.7659999999999999
once im on my shit im the bad guy neutralface,disgust,1.211
so you can do shit but i cant facewithtearsofjoy gtfoh OKbutton smilingfacewithsunglasses,disgust,0.82
Theyre mind are all fucked up amp it bc of all the shit thats been happening in these last couple of year,disgust,0.906
Ive wasted too much of my life on people that only exhaust me,disgust,1.14
stop lying facewithtearsofjoy,disgust,0.976
why are you such a piece of shit,disgust,0.82
shit coolin fyd,disgust,0.82
I hate you so much it make me sick it even make me rhyme,disgust,1.273
but drinking cough syrup when you didnt have a cough is ironic because in reality youre sicker than you thought,disgust,0.469
were 100 disgusting,disgust,0.703
fuck these nigga that claim they got you they am not got shit,disgust,0.82
this lil acne shit thats going on need to get the fuck up out of here bye,disgust,0.82
Im am idiot,disgust,0.4920000000000001
I mean fool me once right,disgust,0.461
This is a reminder that your waifu is trash,disgust,0.6559999999999999
nigga why would u ever retweet that lrt skull loudlycryingface u look gay a shit,disgust,0.82
Not having to go back to work til 10 mess me up because I take a nap and dnt wanna wake up,disgust,0.484
Cold a shit,disgust,0.82
Dont talk that shit gotta show it,disgust,0.82
Hopefully 3 cHuRrOs wont make me sick,disgust,0.578
Howd he get a 50 second long snap He must walk really slow idiot,disgust,0.4920000000000001
LMFAOOOOO HOW RAURY AND COMMON NEW BLACCCCCKKK SHIT CHILL,disgust,0.82
imma finger her and get her wet then fuck the shit out of her,disgust,0.82
smart water taste like cloud u liar,disgust,0.539
smart water taste like cloud u liar,disgust,0.539
Permanent Taki stain,disgust,0.484
They burnt down hip hop chicken,disgust,0.531
Because Im black I cant be homophobic Type shit is that,disgust,0.82
Guys get the shit for no reason Almost like how girl get period,disgust,0.82
My glo up gonna be the shit loudlycryingface smilingfacewithhearteyes hearnoevilmonkey woman moneybag housewithgarden automobile,disgust,0.82
Rich shit I eat fish and grit,disgust,0.82
Miguels station without Robin wouldnt be shit,disgust,0.82
gwar and shit,disgust,0.82
astonishedface astonishedface astonishedface it 2015 n nigga still lying on they dick lmao just fuck ugly bitch instead of lying,disgust,2.272
Im bout to be a side nigga to my first unfaithful,disgust,0.578
What stanky as fat fuck made this unamusedface,disgust,0.617
I am sinner who probably who gonna sin again lord forgive me,disgust,1.344
Do not where crop top n Lor shirt if ya stomach look nasty facewithtearsofjoy facewithmedicalmask shit is so unattractive hundredpoints,disgust,2.39
I dont feed into drama persongesturingNO mediumdarkskintone leave me outta shit,disgust,0.82
I keep my Read Receipts on facewithtearsofjoy because Im a asshole,disgust,0.836
Jealous facewithtearsofjoy skull,disgust,0.539
I swear All his ex are ugly a hell flushedface persongesturingNO mediumdarkskintone Except Me facewithtearsofjoy facewithtearsofjoy skull clappinghands mediumdarkskintone,disgust,1.328
Waste of my time,disgust,0.695
I cant hang with ugly female who cant dress sorry yall make me look bad,disgust,1.039
Stink attitude perseveringface perseveringface perseveringface,disgust,0.516
Jamal Bryant is full of shit,disgust,0.82
Guess Baltimore police department wasnt lying about the Bloods Crips and BGF coming together,disgust,0.976
you know whenever it get warm out black people act a fool smh,disgust,0.461
You Can Lick tongue Me All You Want Just Dont Bite Me Girll winkingface smirkingface,disgust,0.398
Ooo Shit School Tomorrow wearyface smilingfacewithopenmouthcoldsweat,disgust,0.82
Ooo Shit School Tomorrow wearyface smilingfacewithopenmouthcoldsweat,disgust,0.82
cactus a Bitch doubleexclamationmark ️ I Ont Trust Her She Be On Her Bucket Shit hundredpoints,disgust,1.4680000000000002
cactus a Bitch doubleexclamationmark ️ I Ont Trust Her She Be On Her Bucket Shit hundredpoints,disgust,1.4680000000000002
Opened Trash High Grass or Weeds request via Android at 1117 Cooks Ln Baltimore Guard rail is becoming hidden b,disgust,0.6559999999999999
Closed Trash High Grass or Weeds request at 1117 Cooks Ln Baltimore Fqbegin residence property is unoccupie,disgust,0.6559999999999999
Niggas Coming Round Trynna Be Down They On Some Phoney Shit persongesturingNO mediumskintone,disgust,0.82
Niggas Coming Round Trynna Be Down They On Some Phoney Shit persongesturingNO mediumskintone,disgust,0.82
she just messing up a nigga day unamusedface,disgust,0.484
Bitches live mile away but talking shit loudlycryingface,disgust,1.4680000000000002
This bitch on her ferry wap shit facewithtearsofjoy skull nailpolish she better go head,disgust,1.4680000000000002
Stephanie Rawlings Blake look a mess but her eye brow on point,disgust,0.484
Thats fucking nasty facewithmedicalmask,disgust,0.703
These lil as girl be grown a shit on Twitter and instagram unamusedface,disgust,0.82
When I get bored I do dumb shit grinningfacewithsmilingeyes,disgust,0.82
I ran into Juliaaaa I didnt even say you know I never make a fool of ya collegefriends,disgust,0.461
chile Im fucked good seeing you I missed your face faceblowingakiss faceblowingakiss that hookah got some shit in it,disgust,0.82
Im covered in glitter my knee is bleeding and Im out of breath Kesha,disgust,0.703
I think in order to attend UMBC you have to be ugly or fat or both The other option is to be an ambiguous gender,disgust,1.265
Some of yall on the news making a fool of yourselves,disgust,0.461
Alcohol on a cotton ball can work wonder on a dirty neck Rubbing alcohol tip beautyclean,disgust,0.727
Shit been real in Baltimore yall just seeing how it is sunset,disgust,0.82
Fck Yall Some Of This Shit Funny facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,disgust,0.82
I wish tf people in Pikesville would do some dumb as shit like that Like for what,disgust,0.82
dont use that word Its offense,disgust,0.5
This ha been the sloppiest hockey from the capitalsI mean just incredibly sloppy,disgust,0.562
lol cuz thats real shit,disgust,0.82
That i8 is ridiculous,disgust,0.35200000000000004
Weve been protesting since ferguson in Baltimore… Protesting hasnt done shit yet Maybe this will make them listen,disgust,0.82
shack just said another one is it facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy Im confused,disgust,0.305
People fail to realize when you say anybody in any professional sport league is Garbage they are a PROFESSIONAL for a reason,disgust,0.7190000000000001
Get Tf out my message with them unattractive as green bubble litterinbinsign,disgust,0.555
People talk shit about Austin Rivers like he doesnt still get bucket lol,disgust,0.82
Only other acceptable would be sport But partying could be why some go which is ridiculous,disgust,0.35200000000000004
FAT ASS BOYYY facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy loudlycryingface loudlycryingface facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy loudlycryingface,disgust,0.617
And fuck you you am not shit and nobody want you in Maryland because youre trash,disgust,1.476
I dont even look at Baltimore a a city in Maryland that shit is it own place,disgust,0.82
Whoops I messed that tweet up,disgust,0.484
Everybody tryna get home by 10 but like nigga on bus stop and shit,disgust,0.82
How did you let that shit get in the bed is my question,disgust,0.82
im sick pensiveface,disgust,0.578
notetoself always proofread your tweet because you may or may not will sound like a idiot,disgust,0.4920000000000001
People are so disgusting,disgust,0.703
hey wiz khalifa mentioned me r u jealous,disgust,0.539
minty stuff make me nauseous Im trying to eat some soup,disgust,0.664
facewithtearsofjoy u still couldve called somebody while ya as wa on house arrest and Shit,disgust,0.82
Always be the ugly bitch sayn summ,disgust,1.296
I miss stink,disgust,0.516
That breakfast wa nasty is shit,disgust,1.5230000000000001
All bitch did this year is waste my time and money 2014 we want you back,disgust,1.3430000000000002
I Dont Need Nobody I Run My Own Shit,disgust,0.82
Im not supposed to be feeling sick today wearyface,disgust,0.7190000000000001
I knew this shit wa gonna get ugly can never have a peaceful protest smh,disgust,1.4680000000000002
I want my own SHIT dont wanna Hold neither Rent anything hundredpoints,disgust,0.82
SINCE WHEN DO WE TOLERATE THIS SHIT IN BALTIMORE ANYWAY,disgust,0.82
Baltimorethe city of Moronscant wait to move freekin lazy asshole who wont work but will get up early to protest something,disgust,0.836
Slightly tart with sour plum note Very nice indeed Drinking an Umeboshi DuClaw Brewing Company photo,disgust,0.414
we replaced rellos with back wood so we fuckin uuhhh roll P5 backwoods on the daily and fatty at night lol,disgust,0.539
Omg I woke up sooo sick,disgust,0.578
Niggas posting that shit like it funny expressionlessface,disgust,0.82
That video making me sick,disgust,0.578
shit is poppin the fuck off in baltimore like yall dont get it,disgust,0.82
Looting am not militant thats a ignorant dumb as opportunist way to try to come up during a time of revolution smh stupid as shit,disgust,1.226
Smh this am not protesting this is dumb nigga shit,disgust,0.82
Joes Crab Shack facesavouringdeliciousfood facesavouringdeliciousfood,disgust,0.305
Burning Ppl Houses Down Like Tf Wheres The Common Sense Those Ppl Aint Do Shit To You,disgust,0.82
And it begin facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy Joes Crab Shack,disgust,0.305
fuck is you lying to them on Twitter loudlycryingface loudlycryingface skull you know what you did doubleexclamationmark ️,disgust,0.976
Being a queen is more thancalling ya self one it a lifestyle that u live byto many girl claiming they queen doing peasant shit crown persongesturingNO mediumdarkskintone,disgust,0.82
when people drink chocolate milk they dont really want the milk they are just lying to themselves,disgust,0.976
What is this about gang going to mondawmin breaking shit up unamusedface facewithsteamfromnose,disgust,0.82
In my neiborhood yea dey be drillin shit pistol pistol hammer flexedbiceps,disgust,0.82
MorningMotivationDont concern yourself with what others are doing and stop wasting your time…,disgust,1.117
Niggas threw the whole trash can at them catfacewithtearsofjoy catfacewithtearsofjoy catfacewithtearsofjoy,disgust,0.6559999999999999
After I got arrested last year for bullshit I knew cop wasnt shit That pig got mad for speaking out for my right,disgust,1.8430000000000002
RICH SHIT I Eat fish and Grits,disgust,0.82
RICH SHIT I Eat fish and Grits,disgust,0.82
Im still appalled this man said srb is beloved Likeyou making shit up,disgust,0.82
LMAO please ignore CNN they lying Duck them,disgust,0.976
nvm mom is complainin abt shit,disgust,0.82
cause you am not shit persontippinghand,disgust,0.82
boy you am not shit sleepyface,disgust,0.937
my nasty cousin is coming to do my make up unamusedface unamusedface unamusedface unamusedface,disgust,0.703
what kinda shit is this where i cant even wear my hair the way i want yo,disgust,0.82
Pretty sick to see Joe flacco and Dennis pitta joining our golf course this year,disgust,0.578
Niggas downtown just tryna get on the news facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy Baltimore funny a shit,disgust,0.82
Shit be reminding what happen back than and all the dumb shit I used to get into smilingfacewithopenmouthcoldsweat personbowing mediumskintone,disgust,0.82
Shit be reminding what happen back than and all the dumb shit I used to get into smilingfacewithopenmouthcoldsweat personbowing mediumskintone,disgust,0.82
52 taking Forever I know they am not shut this shit down unamusedface,disgust,0.82
Let them When you mad you trash shit Change am not going just happen sometimes you going have to force that shit doubleexclamationmark ️ hundredpoints,disgust,1.96
shit I am not got shit do I just got round here,disgust,0.82
I am not going lie State Troopers and county Police Rey shut that shit down sleepingface openhands mediumskintone,disgust,1.265
Smoking hella diesel smelling like a nigga farted,disgust,0.953
Everybody squad ha A designated ugly fat friend,disgust,1.265
Bruce Jenner gay a shit facewithtearsofjoy yo said he a female Ctfu gtfoh,disgust,0.82
bruh i hate when unsaved number tmp neutralface calling me bae and shit facewithmedicalmask like do i know you confusedface,disgust,1.515
it almost disgusting how wrong you can be about a person,disgust,0.703
Up bored a shit loudlycryingface,disgust,0.82
wearyface wearyface wearyface wearyface wearyface come on why You spoil it lol,disgust,0.617
if u eat they all eat You am not shit lmao,disgust,0.82
a damn shame,disgust,0.898
FedEx am not shit How do you realize you have the wrong address at 400 in the afternoon,disgust,0.82
I hate when nigga call me yo dummy woee amp the rest of that dumb shit unamusedface exclamationmark ️ expressionlessface • catfacewithtearsofjoy catfacewithtearsofjoy catfacewithtearsofjoy catfacewithtearsofjoy catfacewithtearsofjoy catfacewithtearsofjoy bro,disgust,1.515
you is ah alien alien,disgust,0.438
Gingrich cheated on his wife when she wa sick Gingrich passed judgment on Bill Clinton Hypocrite,disgust,1.6640000000000001
A King am not shit without his Queen princess manandwomanholdinghands blueheart,disgust,0.82
nigga u needa send positive message instead u talkin ingnorant shit,disgust,0.82
Food Porn Salsa GrillFernandos,disgust,0.703
Amber rose is hella ugly,disgust,0.648
Yeah you dirty elf,disgust,0.868
smoke that shit cuz in my bestfriends voice,disgust,0.82
Nicks field trip is canceled now because of this shit poutingface,disgust,0.82
Time moving quick a shit feel like we just left prom,disgust,0.82
When am I ugly,disgust,0.648
facewithstuckouttongue you glod up like shit girl loudlycryingface loudlycryingface clappinghands mediumskintone,disgust,0.82
ayo Imma fuck you up facewithtearsofjoy clappinghands mediumskintone lying and shit for Twitter,disgust,1.796
cuz I only hear bad shit about you facewithtearsofjoy facewithtearsofjoy,disgust,1.211
Then these dumb as bitch wan entertain that shit,disgust,1.4680000000000002
They balanced out end of game PIMs now at 8 each Rewatched footage and Clutterbuck wasnt on ice so not sure how he got his misconduct,disgust,0.375
The stealing toilet paper outta CVS facewithtearsofjoy loudlycryingface loudlycryingface loudlycryingface loudlycryingface,disgust,1.156
She so ugly facewithtearsofjoy loudlycryingface loudlycryingface loudlycryingface skull,disgust,0.648
This shit is like a movie loudlycryingface wearyface so fucking unreal hundredpoints hundredpoints,disgust,0.82
F those vandal and hood rat This is not how u protest Stop tearing up my city,disgust,0.8360000000000001
Youre a grown as man dawg Dont do it Oh shit,disgust,0.82
i really need to learn how to keep my shit together when i go out fml,disgust,0.82
Like seriously AM I Ugly or something confusedface I would never get it,disgust,0.648
Like seriously AM I Ugly or something confusedface I would never get it,disgust,0.648
Omg that shit just had me cryin laughin wearyface sleepyface,disgust,0.82
Keep allat shit in the city,disgust,0.82
I hate this whore omfg,disgust,1.461
I might leave from up here tonight if this shit keep going on,disgust,0.82
most people despise because he rich piece of trash that beat his woman in front of his kid,disgust,1.226
All we do is peep shit and send it to each other facewithtearsofjoy smilingfacewithsmilingeyes,disgust,0.82
yo sick facewithtearsofjoy facewithtearsofjoy wearyface,disgust,0.578
He make me sick expressionlessface doubleexclamationmark ️,disgust,0.578
facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy yo sick,disgust,0.578
Never rat on my homies persontippinghand mediumskintone,disgust,0.633
bye ugly skull,disgust,0.648
So I am not put you together in the hallway neutralface openhands mediumskintone annnnnnnd threw your book bag in the trash what you think all of u Rey do persontippinghand mediumskintone persontippinghand mediumskintone persontippinghand mediumskintone,disgust,0.6559999999999999
facewithtearsofjoy facewithtearsofjoy skull yo sick better call d nasty,disgust,1.281
Oh shit smilingfacewithsmilingeyes facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy you and Dana funny a shit I like yours too litterinbinsign,disgust,0.82
Let me put my shit back on lock neutralface,disgust,0.82
imma spit some real shit wen they ask who I care about smilingfacewithhearteyes persontippinghand mediumskintone hundredpoints kiss,disgust,1.39
Bye Im blocking you for saying that clown Assss shit poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface,disgust,0.82
mmmm no just the one you fucking with facewithtearsofjoy naw I made the tweet in general not paying for no female persongesturingNO get ya own shit,disgust,0.82
People need to chill now they trying to mess with woodlawn and security square,disgust,0.484
hell no that shit still funny facewithtearsofjoy it a lit image Fuck white ppl,disgust,1.5
hell no that shit still funny facewithtearsofjoy it a lit image Fuck white ppl,disgust,1.5
thats sick thumbsdown mediumdarkskintone but thats A early weekend for you hundredpoints,disgust,0.578
whats the difference still fucking up shit,disgust,0.82
Baltimore acting the fool FreddieGray confusedface cryingface,disgust,0.461
I hate when people get drunk they all goofy and shit,disgust,1.515
we am not showing shit This am not no game people are tired of the boy in blue,disgust,0.937
shit whats the move tonight woe,disgust,1.218
I wanna know why nigga still in front of Mondawmin skull thats that childish shit mane They think it a joke nigga been there done that,disgust,0.82
my nose ring stink poutingface facewithmedicalmask nose,disgust,0.696
nigga wanna do dumb shit but when they end up DEAD skull or booked locked policeofficer you wonder WHY,disgust,0.82
This shit is waaay bigger than Freddie Gray This is about the white man getting away with murder pistol,disgust,1.7919999999999998
aint none of my nigga out there in that mess All my nigga doing something productive with their life flexedbiceps hundredpoints,disgust,0.484
Now what doe the world think of Baltimore City Maryland now SMH this shit is PATHETIC,disgust,1.297
Come on Baltimore Baltimore this my city and they fuckin shit up Fuck the pig dummy dummy shit still going on b,disgust,1.359
Dumbest Shit I ever heard facewithtearsofjoy cryingface,disgust,0.82
This cream of Crab soup good a shit wearyface raisinghands,disgust,0.82
I just need to keep coughing up this Shithate having a cold,disgust,0.469
Had an amazing song on and my aunt go what is this shit neutralface loudlycryingface,disgust,0.82
Im mad a shit my nail just came off wearyface,disgust,1.3039999999999998
If we talk act like we talk dont be on no phoney petty shit leading a bitch on and let them fall hundredpoints raisedfist mediumlightskintone,disgust,1.4680000000000002
Hip hop chicken got burnt down confusedface yo Baltimore acting out loudlycryingface loudlycryingface,disgust,0.531
I dozed off while on HBO woke up to soft porn ahhhh brings me back to my childhood day,disgust,0.703
I dozed off while on HBO woke up to soft porn ahhhh brings me back to my childhood day,disgust,0.703
Or Paula Dean shit got me mean,disgust,0.82
Shit am not right,disgust,0.82
LRT That Shit,disgust,0.82
It only get worse when you ont say shit,disgust,0.82
This shit getting out of hand amp it all I been hearing alllllll day,disgust,0.82
These bitch is sloppy,disgust,1.21
Low down dirty dog,disgust,0.727
Sick of the bullshit now,disgust,0.578
Never Turned That Shit On Lls,disgust,0.953
Your stroke game am not shit unless she doing this the day after facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy LITERALLY CANT STOP LAUGHIN,disgust,0.82
Nah throwing brick and shit at people isnt necessary I support the movement but theyre not going about it the right way today,disgust,0.82
That new Arkham Trailer is ridiculous,disgust,0.35200000000000004
Lor Chris shit fire,disgust,0.82
Im a hypocrite lol Im still working on myself though,disgust,0.578
I need to get out of the house with my mother here this shit is just a drag,disgust,0.82
Happy a shit the Wizards swept Toronto grinningfacewithsmilingeyes raisinghands,disgust,0.82
She sexy she fine she say she love me I say she lying,disgust,0.976
Had 4 sloppy joe sandwich just now and each one tasted better than the last,disgust,0.562
Weed is nasty how can yall do it,disgust,0.703
tall use to it from elementary school on up skull facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy that shit feel weird to u,disgust,1.086
Why not spoil my self smirkingface moneywithwings,disgust,0.617
Blue Coconut Cherry Sprite from Sonic is past crack This is that Walter White shit,disgust,0.82
I hate that gay shit poutingface facewithsteamfromnose,disgust,1.515
Talk dirty to me I washed the white and the colored together,disgust,0.727
Its cold a shit in my house expressionlessface,disgust,0.82
Like Rs dont nobody got time for all that I got shit to do tonight confusedface,disgust,0.82
I ant shit hundredpoints loudlycryingface loudlycryingface,disgust,0.82
well I dont think so holding shit in for so long well make u Crack sometimes the strongest people cry sometimes oh well,disgust,0.82
facewithtearsofjoy facewithtearsofjoy loudlycryingface loudlycryingface loudlycryingface personfrowning RT if you have a ghetto as first name,disgust,0.609
This shit is all a game,disgust,0.82
Bitches love messing with pregnant girl facewithtearsofjoy litterinbinsign clappinghands hundredpoints,disgust,1.132
Lying as nigga,disgust,0.976
Got shit to do after work but i wanna go to sleep fr confoundedface,disgust,0.82
Baltimore is basically the poster child for this shit Just about every major medium city with underprivileged people have the,disgust,0.82
This is our house The Rats,disgust,0.633
How Lexington Market remains open with an active rat infestation show you how corrupt Baltimore City Government is,disgust,2.001
You am not lying yall gonna have to fight the rat inside of Lexington Market,disgust,1.609
They just trashed this MTA police car,disgust,0.6559999999999999
Fuck Oh shit BALTIMORE CITYLEXINGTON MARKET LOOTING IN PROGRESS,disgust,0.82
Shit let me call my wife amp tell her get the fuck out the city,disgust,0.82
Motel 6 bout 60 with tax but if you dont care bout that hoe I recommend the HomeStyle inn on route 40 Your room come with free porn,disgust,0.703
I seen this shit earlier but I didnt take it seriously until now,disgust,0.82
Shit Can you get direct But then if it rain or snow hard youre fucked,disgust,0.82
Everything shut down before 5 n shit yesterday They even boarded up Popeyes roun my way Smh,disgust,0.82
yall turning the ball over way too much doing stupid shit overdribbling the buck good defensively but most of it is yall,disgust,0.953
Blake griffing keep turning the ball over when they need to execute smh stop lettinh him touch that shit cp3 thats how they lost game 2,disgust,1.2029999999999998
facewithmedicalmask feel ugly,disgust,0.648
Está historia no se si e light o heavy ahora que mi mujer mire el recibo de los celulares de 300 por estar llamado a la W,disgust,0.5
I dont understand if you dont fwm dont get on my page and favorite and retweet shit unamusedface,disgust,0.82
Wish shit go back to what it use to be but he wanna act 11 unamusedface hundredpoints thumbsdown,disgust,0.82
People that commute to downtown Baltimore is going to get sick of this shit quick,disgust,1.3980000000000001
so jealous I dream of a Vitamix myself smilingfacewithhearteyes,disgust,0.539
thanks my brother but dont get it twisted youre the biggest shit mouth,disgust,0.82
These protestors are starting to fuck with the tourism dollar of the city Shit just got real for the mayor,disgust,0.82
Burning the American flag show your the biggest scum bag in the US an if you hate this country so much just leave no one is stopping you,disgust,1.39
Dont try and be sneaky with shit,disgust,0.82
All this stuff thats going on in the city is ridiculous,disgust,0.35200000000000004
Heres a bug fix iOS How often doe someone say ducking getserious,disgust,0.359
They fat a fuck,disgust,0.617
Oh just blocking yall ugly bitch,disgust,1.296
not your son but wassup fool smilingfacewithopenmouthcoldsweat,disgust,0.461
shit cooling fyd,disgust,0.82
dogface moneybag waddup fool smilingfacewithopenmouthcoldsweat,disgust,0.461
Ayo first off nigga not eatin no type of as that shit dead 1000x over second YO DIRTY AS SHIT raisedhand mediumdarkskintone skull skull skull pileofpoo persongesturingNO mediumskintone facewithmedicalmask facewithmedicalmask,disgust,1.547
Hate new car smell facewithsteamfromnose,disgust,1.14
Ugh I hate being in this house it boring a shit yo wearyface wearyface wearyface wearyface,disgust,1.515
Why yall trashing store that yall need in order to live hundredpoints,disgust,0.6559999999999999
Texting somebody can either start shit or destroy it unamusedface sleepyface You cant get the full effect of someone conversation unless you otp or in person,disgust,0.82
How Tf yo catch on fire flushedface this some movie shit,disgust,0.82
I am sick of all corrupt people,disgust,0.578
my hair wa cute yesterday amp ugly today,disgust,0.648
I be double texting the shit outta Jordan facewithtearsofjoy wearyface,disgust,0.82
feeling so sick confusedface,disgust,0.7190000000000001
Green ha turned into garbage SpursClippers,disgust,0.8520000000000001
even his decision making is garbage,disgust,0.7190000000000001
Can a player not get fouled anymore in the NBA Jesus smh RAPTORSvWIZARDS,disgust,0.7340000000000001
like shit not even funny,disgust,0.82
We doin this shit hundredpoints WeDidIt,disgust,0.82
oh irdc who stick with who you want u go throw brick and mess up place that we always use,disgust,0.484
Awwww shit do I have to beat somebody as,disgust,0.82
