id,tweet_text,sentiment,sentiment_score
40512,"Sky news still pushing the Brexit gloom line, managing to ignore the fact it is simply not happening. 'But in the future.....'",sadness,0.396
40513, And who asked you to gate crash with your dumb idiosyncrasies when sober people are analyzing a situation!\n ,sadness,0.396
40514,"A pessimist is someone who, when opportunity knocks, complains about the noise.",sadness,0.396
40515, You can't be serious. This man practices no religion. Only in church campaignin,sadness,0.396
40516," something, too confused to type an entire word face_with_stuck-out_tongue_&_winking_eye See, I can laugh again. My hour of sadness has almost passed",sadness,0.396
40517, it is supposed to be #dark and #gritty though,sadness,0.396
40518,"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",sadness,0.396
40519,"that is me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.",sadness,0.396
40520,"Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff",sadness,0.396
40521, does Remo Williams ever actually 'save' anyone or does he just sulk around killing random undesirables ?,sadness,0.396
40522, vas a ir al de the amaity affliction?,sadness,0.396
40523, there is no sitcom better! If u can't laugh at Sheldon or Leonard then u are sober for real! No two ways about it,sadness,0.396
40524,The immense importance of football is sometimes scary. When you don't win you are responsible for so many unhappy people. - Arsene Wenger,sadness,0.396
40525,"Kudos to TC for benching Bruce. He isn't helping the team, so he rides pine. We have games to win. Discussion over. #Mets",sadness,0.396
40526,"People want me to go pine ridge, little wound or Oelrichs. Starting to think about transferring but I wanna stay at cloud. Decisions man.",sadness,0.396
40527,Cam cannot be serious with that IG post and that stupid ass font he uses. would have been better to just say nothing.,sadness,0.396
40528, ^'ll just #wobble carry you #sink,sadness,0.396
40529,No episode today! Whilst editing there was a power outage! We will rebuild...tomorrow #podcast #lost #editing #fail #tomorrow,sadness,0.396
40530, what a sulky pants!,sadness,0.396
40531,Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll. sparkles ,sadness,0.396
40532,"i am done with your piano, blues playing, smooth talking ass. On to the nexttt",sadness,0.381
40533,were sat in my sat room cloved watchin Manchester Unide v Norffampton do you fink but is still goal fret at iced level,sadness,0.375
40534,"It is a solemn thing, and no small scandal in the Kingdom, to see God's children starving while seated at the Father's table. -AW Tozer",sadness,0.375
40535,Hey - how do I find my play history on new #ios10 #appleMusic #music #lost,sadness,0.375
40536,Do not grow weary in doing good. The treadlines are better than deadlines.' #CGI2016,sadness,0.375
40537,Fellaini has been playing ahead of this guy...just let that sink in,sadness,0.375
40538, I think he was huffing that pine tar they use for bat gripping.,sadness,0.375
40539,Gonna be a loooooong year as a Browns fan. Longer than normal and that is ,sadness,0.375
40540, great programme tonight #upsetting #extremeworld,sadness,0.375
40541,Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response 'there is two SYDNEY AFL teams?' #serious,sadness,0.375
40542," hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there. #ignorant",sadness,0.375
40543,Floofel.i wonder if your mother knows how dark your humor can be.Needs to realize how much of a butt Apple is. Pastels and cats.cutie pie.,sadness,0.375
40544,Damn gud #premiere #LethalWeapon...#funny and #serious,sadness,0.375
40545," made me laugh, that quote. In a sort of rueful way.",sadness,0.375
40546,"But When it come to a serious situation, I be glad I gave it deep thought hundred_points ",sadness,0.375
40547,All this doom and gloom! We scored from open play again! And only conceded two this time. #progress they means a 1-1 draw on Saturday for me,sadness,0.375
40548,Contactless affliction kart are the needs must regarding the psychological moment! xbeUJGB,sadness,0.375
40549," Start w/ the 3 songs in Blue Neighborhood\n1 Confusion Wild\n2 Confusion Fools\n3 Confusion Talk Me down loudly_crying_face loudly_crying_face for #Wesper\nAlso,\n4 Confusion Too Good. #serious kaz/inej feelz",sadness,0.375
40550,"the grave of a beat, a bravehearted cave lover, cage lover, sage #lover who made #soup of you, twisted to spoony #melancholy, spikes, spices",sadness,0.375
40551,"Like, 'loon attic'. Luckily it quickly sunk in that it was the wrong pronunciation, but I still couldn't stop saying it. It just stuck.",sadness,0.375
40552,"i am onto you, I know you secretly pine for a masculine order, objective morality, and disciplined transcendent pursuits.",sadness,0.375
40553,Some Erykah Badu to sedate me two_hearts ,sadness,0.375
40554," I am practically obsessed with it, the very thought of their departure makes me feel both melancholic and grateful. Safe journey",sadness,0.375
40555,Don't get discouraged when simple minds don't see your vision,sadness,0.375
40556,#ThankYouCGI - Do not grow weary in doing good. #CGI2016,sadness,0.375
40557, only if YOU will pay for them and YOU will be responsible for them and their doings. #sober #real #blind,sadness,0.369
40558,i am too sober time to get shit faced,sadness,0.36
40559,I don't want perfect. it is too boring and dull.,sadness,0.36
40560, yea lol catchy you fret,sadness,0.358
40561, Do you really have to pedal like a nutter to get anywhere? I remember it being more sedate.,sadness,0.355
40562,"AQW should have always stayed in the 08 art style, now it is just a competition to create more detailed art each time.",sadness,0.354
40563,"Pops are joyless, soulless toys which look nearly identical. They are the perfect expression of consumerism. 'I enjoy this franchise'",sadness,0.354
40564," Hakyeon takes all the attention happily, perching on wonshik is shoulder to sulk when Jaehwan accidentally caused a tiny explosion",sadness,0.354
40565, will this be aired on radio or filmed? Lots of fans over the pond too! #wales #lost,sadness,0.354
40566,there are #serious #chinks in #India's #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n,sadness,0.354
40567,"From what I know of the man, I have to assume that has had a heated argument with his own penis. ",sadness,0.354
40568,Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,sadness,0.354
40569, #ldf16 what shall we do this weekend? #spraypainting in #greenwichmarket with #core246 #lilylou #fret &amp; #benoakley,sadness,0.354
40570," do we think the swallows and swifts have gone? photo would 3 nights ago, not seen since. #Autumn",sadness,0.354
40571, how could I work with . ? #serious,sadness,0.354
40572, I told pine I didn't want it so I didn't have to have it,sadness,0.354
40573,Why is it that we rejoice at a birth and grieve at a funeral? It is because we are not the person involved. ― Mark Twain,sadness,0.354
40574,Now they fret about scuffs. I'll take scuffs which…come in Confusion for a phone I can use wet handed or drop in a toilet any day.,sadness,0.354
40575,So those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost soles,sadness,0.354
40576, maybe he had constipation issues..? Not that I KNOW dates relieve such an affliction! No way jose!,sadness,0.354
40577,Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable. - Sydney J. Harris,sadness,0.354
40578,Learning how to use twitter #lost,sadness,0.354
40579," yeah, they figured that ornaments are way more wanted than spektar and desolate gear. Well they thought right.",sadness,0.354
40580,Corbyn loses and I walk up to a crying Corbyn supporter and whisper\n\n'Don't mourn. Organise'\n\nAnd laugh and laugh,sadness,0.354
40581, penny dreadful season 3?,sadness,0.354
40582,#Always #borrow #money from a #pessimist. He won't #expect it #back.,sadness,0.354
40583,"-- used as a pawn in this red woman is game For now, try not to fret and act as if nothing is amiss. This is a royal -- ",sadness,0.354
40584," lol senior year we would get early dismal for work study ,he was her boss and you know what happened next upside-down_face ",sadness,0.354
40585,In serious need of a nap,sadness,0.354
40586, Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. Happy face or smiley ,sadness,0.354
40587, I found the first few episodes of Bojack incredibly funny. Then it got less funny but I stayed for the #drama,sadness,0.354
40588,"I don't know why everyone is pretending to be sad about angelina and brad, everyone knows his dumb ass should have stayed with jennifer.",sadness,0.354
40589, pine nut.... Chestnut....peanut....wait... Wrong film,sadness,0.35100000000000003
40590,"Never switched up, stayed down this the same person since day one.",sadness,0.34700000000000003
40591,Do not grow weary of doing good' a lasting legacy #CGI2016 #thankfulmoment ,sadness,0.343
40592,And with rich Fumes his sullen sences cheer'd.,sadness,0.342
40593,I told my chiropractor 'i am here for a good time not a long time' when he questioned my habits and yet again I have unnerved a doctor,sadness,0.34
40594," i am at 349 and just decoded 20 or more blues and not one was over 340, where you getting your blues?",sadness,0.333
40595,First weekend of fall; let is see if I can stay disciplined to this seasons goals. #fitness #running #sober #Mindset #firstfriday #family,sadness,0.333
40596,Some #people already talks about #Halloween \nyou will get some #dark #music to go with it\n#gothic #bloody #HalloweenHorrorNights,sadness,0.333
40597," --prepared.\n\n'Not as far as I know.' was her dull reply. 'There are still survivors, members from it. Like I said,-/",sadness,0.333
40598, no blues?!,sadness,0.333
40599,"In the name of our Lord &amp; Saviour Harambe we pray, bless all apes across the world.\n\nHear our solemn oaths and pardon sympathetic hominids.",sadness,0.333
40600," they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate",sadness,0.333
40601,Bro Why pine green forget me nots are mediumpurple pickering is not lit and so on,sadness,0.333
40602, I'll look forward to it. Hoping for lots of stetson-tilting and rueful looks into whiskey glasses.,sadness,0.333
40603,there's shaytan in this room wallahi its been dark all the time now the lamp is on!! omg shaytan,sadness,0.333
40604," My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no i am fine-",sadness,0.333
40605, nerd_face dont be sad.. btw good night davina..go sleep larh..,sadness,0.333
40606,Refuge Recovery Boston - Weds 7 Happy face smiley 0-9 pm. #healing #support #addiction #recovery #buddhism #meditation #sober #cambma #meeting #harvardsq,sadness,0.333
40607,More #checking at #work today\n\n#coffee #drank and now it is #down to some #serious #business \n\n#Thursday bring on #Friday,sadness,0.333
40608,Somehow 90% of the sausage in this pasta I made sunk to the bottom so i am eating sausage with a tiny bit of leftover pasta,sadness,0.333
40609," I just have serious respect for any man that can pull off a bun better than I can, like maybe they can teach me their ways.",sadness,0.333
40610,"Transparency and openness ' is a dull sell for a fans group - want more verbs like buying, defending, building and securing.",sadness,0.333
40611,Has anyone noticed that stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised ,sadness,0.333
40612,No quite sure how Craig gordon is stayed on the park there !!,sadness,0.333
40613, i am 3 days sober don't wanna ruin it,sadness,0.333
40614,I wanna see you smile I don't wanna see you make a frown,sadness,0.333
40615, he is.\nSure his mind was clouded but...,sadness,0.333
40616,Snores on TL. Boredom sunk in.,sadness,0.333
40617,Season 3 of penny dreadful is on Netflix...well my afternoon is filled,sadness,0.333
40618,Do not grow weary in doing good.'\n\n-,sadness,0.325
40619, We don't expect women to be violent &amp; discourage it. it is really about how we are raising our boys.,sadness,0.322
40620,"LOL! was just awarded the F bomb trophy on #AutoDealerLive, Happy face or smiley #serious",sadness,0.321
40621,Jay Z and Brad Pitt cheated ..Bey stayed Angie left #cheaters #love #lust #sex #couples #relationships #date #marriage #divorce,sadness,0.32
40622,"Carry on my wayward son, there will be peace when you are done. Lay your weary head to rest. Don't you cry no more. #Supernatural",sadness,0.318
40623, yep &amp; I stayed in pjs all day too lol x,sadness,0.312
40624,For those of you who I have footage of but didn't make it into this mix—don't get discouraged! I ran out of room on the beat this week.,sadness,0.312
40625, it is true also that he doesn't escape until almost all the car sunk,sadness,0.312
40626,ordered my vacation bathing suits. one less thing to fret about.,sadness,0.312
40627, Italy another round lets not drop our play and take it to them with a big result out there guys #blues,sadness,0.312
40628," The Left has been protected so long, they have lost their reasoning power.",sadness,0.312
40629,New job training= too much meat eating! Oh well. Also- got approved to drive for Lyft! Just need a car... #day35 #sober,sadness,0.312
40630,If you sober better roll another Dutch or if u don't smoke nigga better pour another cup maple_leaf bottle_with_popping_cork ...,sadness,0.312
40631,Just put the winter duvet on snowman ️ snowflake ️ wind_face umbrella_with_rain_drops ️ #serious,sadness,0.312
40632," I don't need a mask, but i will gladly make a donation to help in ur name! Is it Mr. TY Rex or first initial only? #serious",sadness,0.312
40633,#sober life,sadness,0.312
40634,need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz,sadness,0.312
40635, Might be the pout of a star baker tho !,sadness,0.312
40636,Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' flushed_face flushed_face #dark,sadness,0.312
40637,I got a short fuse when im sober.,sadness,0.312
40638,Already plotting next steps if I get cut off by the same minivan in tomorrow is drop-off line. #preschoolpolitics #momthings ,sadness,0.312
40639,Never let me see you frown,sadness,0.312
40640, Welcome to the dark honey !,sadness,0.312
40641, Supine on the piano—lips parted. #sixwordstory #amwriting #blues #singer,sadness,0.312
40642,7 pax enjoyed the #gloom ,sadness,0.312
40643,Kinda wanna just book a vacation and go...anyone wanna tag along? #adventure #serious,sadness,0.312
40644," bows out for the moment. Rather than sulk, i am going to for an opinion from the guys studying #Oligodendroglioma. victory_hand ️&amp; red_heart ️ &amp; doughnut 's",sadness,0.312
40645,I need a syfy series to watch I literally have nothing to watch back to back. I already watched #heroes #lost #jericho #fallenskies etc etc,sadness,0.312
40646, The had a good one but then the reporter quit. ,sadness,0.312
40647, droop saw naked wrestling and asked 'What if I get a hole in one?' #jaymohrsports,sadness,0.312
40648, I may be #alwayshungry but I haven't sunk that low yet!! ,sadness,0.312
40649,"Blessed are those who mourn, for they will be comforted \n   Mt 54",sadness,0.312
40650, they were brilliant weren't they? Made me feel v dull not having one. And why no tattoo emoji! this will have to do... anchor ️ x,sadness,0.312
40651,"When tears r inappropriate 'This day is holy to our Lord. Do not grieve, for the joy of the LORD is your strength.' Nehemiah 810 NIV #joy",sadness,0.311
40652, — Hermione in a sort of thank you before sliding his own plate away from him before frowning at Ron as he continued to —,sadness,0.306
40653,let is get drunk and tell each other things we are afraid to say when we are sober.,sadness,0.303
40654, let them know it is the ,sadness,0.3
40655," ~together.' Hermione lowered her voice slightly, sounding somewhat bitter, perhaps even rueful. 'That would only get you~",sadness,0.3
40656,Band members wanted. Contact me #NewcastleGateshead #Sunderland #musicians #musicbusiness #musicislife #music #musically #band #blues #folk,sadness,0.299
40657,Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; spencer is is ,sadness,0.292
40658,"#AskAMan but this does not sound like a #serious issue, cause siyahleka the whole time, just having fun",sadness,0.292
40659," Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.",sadness,0.292
40660,My name is John Locke and you can't tell me what I can and can't do #lost #アニメ,sadness,0.292
40661,ya boy gets mad tired of pine trees,sadness,0.292
40662,i wonder how a guy can broke his penis while having sex? #serious,sadness,0.292
40663," .... For example, catching a gloom would yield 6 oddish candies and catching a vileplume would yield 9.",sadness,0.292
40664, we sound like vampires saying we wanna sink our teeth into the TT lads and their talents face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ,sadness,0.292
40665,i love the word fret so much and im in heaven,sadness,0.292
40666,"Marcos Rojo Marcos Rojo running down the wing. Loved by the blues, feared by the reds",sadness,0.292
40667,Are you serious??,sadness,0.292
40668, my first time in Slough so checked out the new station floor #LifeOnTheRoad,sadness,0.292
40669, I was having breakfast when I seen this?! I blew my cereal in the #sink!!,sadness,0.292
40670,#PeopleLikeMeBecause of some unknown reason but I try to discourage it,sadness,0.278
40671,Bill Clinton 'Do not grow weary of doing good.' #CGI2016,sadness,0.275
40672,. is not a fan of The Beat Happening. But that is not to discourage aspiring other Olympia musicians! #KUOWrecord,sadness,0.274
40673, lmao! I can only imagine the frown across that face of yours. #Hilarity,sadness,0.271
40674, A stumbling block to the pessimist is a stepping stone to the optimist.,sadness,0.271
40675," Es, i am serious 23/8",sadness,0.271
40676,Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' ,sadness,0.271
40677,When you get lost in a neighborhood and have to use the gps on your phone to find your way out. #lost #GoogleMaps #blondmoment,sadness,0.271
40678, true sonicsatam was serious and a bit dark. Aosth is like super goofy and Looney toonie to a degree,sadness,0.271
40679,TGIF! Hope everyone that needs to find #recovery can and that our friends stay #sober this weekend! ,sadness,0.271
40680, it is got her little pout,sadness,0.271
40681," it doesn't chip and it doesn't get dull. Nails gone be looking perfect the whole time, except they gone be grown out face_with_tears_of_joy ",sadness,0.271
40682,it didn't impress me but it didn't depress me',sadness,0.271
40683,"Do not fret if you are not cool! Humans who follow me, become instantly cool! #Bot",sadness,0.271
40684,The #pessimist complains about the wind; the #optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\n#IGNITE,sadness,0.271
40685," I had a nice Italian ice-cream whilst resting my tired paws. Honey flavoured, naturally! #FurryTails #lost #Venice.",sadness,0.271
40686,I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny,sadness,0.271
40687,How much time should I give to my friend who lost his laptop to mourn before I can ask him to give me his laptop charger and extra battery??,sadness,0.271
40688,i can't take u #serious unless u use #emojis,sadness,0.271
40689,"Back to forest drama -\nfrom my #Forest #music - series, 2016\n#nature #dark #art #photography #Finland",sadness,0.271
40690," Her eyes stayed glued to the monitor, not turning away for anything",sadness,0.271
40691,"Optimism may sometimes be delusional, but pessimism is always delusional. —Alan Cohen #believe",sadness,0.271
40692,"god is love spring.Of one dat sunk his whole estate for d paltry bribe,of a single apple–n yet proud of our ancestry? red_heart ️ moai ",sadness,0.271
40693,That house on #GrandDesigns isn't in a forest it is in a wibbly wobbly pine plantation,sadness,0.271
40694,Beats is accurately all-powerful with respect to high-quality high-frequency speaker in re the extra desolate relating to fire-ea…,sadness,0.271
40695,gloomy weather puts me in the best mood,sadness,0.271
40696,Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight smiling_face_with_open_mouth_&_cold_sweat ,sadness,0.271
40697,The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,sadness,0.271
40698,"tones - \n 1/2 of my favourite chris pine stans. i love tones more than anything, mt sweet summer child i will attack anyone who hurts her",sadness,0.271
40699,"Amateurs sit and wait for inspiration, the rest of us just get up and go to work.' -- Stephen King #authors #serious #writingtip",sadness,0.271
40700, I stayed at a hotel who packed picnic lunches to take on the road!! #BetterTogether ,sadness,0.271
40701, turn that frown upside down,sadness,0.27
40702," \n\nHearing the noises, Akame opened her eyes and sat up, facing Juvia. She didn't expect at all to see someone around and staid --",sadness,0.266
40703," So safe blues are ok. Are reds ok as well? Obviously, battleground states would not.",sadness,0.263
40704,"Hello fellow #horror #creepy #dark #stange #story fans, how is your day? #followme and i will #followback",sadness,0.263
40705, will be playing in the Bridge Bar this sat 24th Sept Confusion #blues #rhythmandblues #ramelton #donegal,sadness,0.254
40706,"Oh goodness i am loving this rainy day. it is a head down, #creative cap on, &amp; get #lost in your #thoughts kind of day thought_balloon smiling_face ️ #art #create #biz",sadness,0.25
40707,No one wants to win the wild card because you have to play the Cubs on the road. ,sadness,0.25
40708,"#Jazz - the #blues is the roots, the rest is the fruits",sadness,0.25
40709,Well i did hear once before that girls are attracted to men that look like their dad! OK_hand ,sadness,0.25
40710,"The labor of love is not cheap or inexpensive, it is the time spent earning it. #lackadaisical #dreamer",sadness,0.25
40711,BLUES with BOB HADDRELL &amp; Guests\nFri 23rd Sep 8 Happy face smiley 0pm - 1100pm #blues #free #TunbridgeWells,sadness,0.25
40712, For #serious #intermediaries all required info about #project or #Owner will be mailed.,sadness,0.25
40713,"9/30 Howland Cultural Center, #BeaconNy Vickie Raabin &amp; Chris Raabe #blues #soul 8pm 845-831-4988",sadness,0.25
40714,#FF \n\n \n\n#soul #blues &amp; #rock #band\n\n#music from the #heart\n\nWith soul &amp; #passion \n\nXx musical_notes xX,sadness,0.25
40715,Mmmm #coffee and a good #book on a dreary day! Who can beat that?,sadness,0.25
40716,"Sometimes I can't believe i have made it this far.169 days!! I threw out my demons n got #sober #clean, n started #recovery.#Sobriety is #2.",sadness,0.25
40717,"All clouded out.\n\n Considering using a camera, 1 Confusion star trails 2 Confusion eyepiece projection.",sadness,0.25
40718,"Learning to trust God can quiet a troubled &amp; restless heart, bring peace to a weary soul, &amp; eliminate the hopelessness that #addiction is!",sadness,0.24
40719,A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. \n― Winston S. Churchill #quote,sadness,0.238
40720,Alt-J - Hunger of the pine.,sadness,0.235
40721,these grown ass lil boys yeah i can't take them serious.,sadness,0.235
40722,"Be strong &amp; courageous. Do not be terrified or discouraged, for the LORD your God will be with you wherever you go.",sadness,0.229
40723,Let the #MrRobot binge begin. #nerdshow #compelling #dark,sadness,0.229
40724,Anyway i am in a car with a furious white men and I have a really funny story to tell when i am sober face_with_tears_of_joy ,sadness,0.229
40725,"#RiceFODays now I am Alex butler is class on financial management. Starts off with a great, relevant class discussion movies and sunk costs",sadness,0.229
40726,"There is no dark side in the moon. In fact, it is all dark.'\nGerry O'Driscoll at the end of 'The Dark side of the Moon'",sadness,0.229
40727, second artist announcement looking good #bluesfest2017 #Music #byronbay,sadness,0.229
40728,now playing yung fav song ni chavs #sober face_with_tears_of_joy ,sadness,0.229
40729," 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. - believe in me, as I do in you",sadness,0.229
40730, don't get discouraged! it is early on &amp; it can get overwhelming. keep reading &amp; use cue cards smiling_face_with_smiling_eyes it will get better!!,sadness,0.229
40731,Damn gud #premiere #LethalWeapon...#funny and ,sadness,0.229
40732,I can't mourn Kid Cudi cause we have Travis Scott...,sadness,0.229
40733,"Be joyful in hope, patient in affliction, faithful in prayer. Romans 1212",sadness,0.21600000000000005
40734,Isaiah 40 Happy face smiley 1\nthose who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary.,sadness,0.214
40735," it is our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother",sadness,0.214
40736,Unmatched Party Specialist /co #serious #job #titles,sadness,0.208
40737,"Honestly don't give af who wins out of us and pine, i am just worried about getting drunk Saturday night face_with_tears_of_joy ",sadness,0.208
40738,I don't think Luca understands how serious I am about Fall....he has no idea what is in store for him face_with_tears_of_joy face_with_tears_of_joy ,sadness,0.208
40739,I keep feeling the heaviness on my left hand and look down and I am in awe every single time smiling_face_with_heart-eyes ring #notusedtoit #imafiancée #wut,sadness,0.208
40740,the rappers who stayed true to the game is rich.,sadness,0.208
40741, yeah if you want to become obese it is! smiling_face_with_open_mouth_&_cold_sweat I can afford it so I don't think it is that serious haha,sadness,0.208
40742, varsity pine riding,sadness,0.208
40743,The difference between someone is selfies when they are happy vs. unhappy is absolutely amazing.,sadness,0.208
40744, thanks mucho kate two_hearts #sober,sadness,0.208
40745, #Grateful for #novel #award #promo #RT - #Blessings DeWayne Hyatt #Hippie who loves to grind on the #blues #Florida,sadness,0.208
40746, ohh silver lake came up a lot on there! Is that where you guys stayed?,sadness,0.208
40747," of course! This is a happy hentai, not a sad or gloomy one",sadness,0.208
40748, linc the sink,sadness,0.208
40749," take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.",sadness,0.206
40750,We stayed up all night long\nMade our drinks too strong\nFeeling ten feet tall\nRopes swinging into the water\nIn the middle of the night,sadness,0.2
40751,why do i have such a thing for dark curly hAIR,sadness,0.196
40752,Well i did hear once before that girls are attracted to men that look like their dad! OK_hand #serious,sadness,0.188
40753,"A tummy full of steak, wine, key lime pine and cuddles on tap. What a way to turn around a stressful Wednesday yellow_heart ",sadness,0.188
40754,Free live music in DC tonight! #blues with #MoonshineSociety at in the Loft starting at 10 Happy face smiley 0pm ,sadness,0.188
40755, hannah stop being mournful and chill person_tipping_hand ,sadness,0.188
40756,Guys! Read my #fanfiction if you like #lost and #housemd I have one of each #tvshow -link in bio!,sadness,0.188
40757, will this be aired on radio or filmed? Lots of fans over the pond too! #wales ,sadness,0.188
40758,Very long day. Thank goodness for Bake Off to brighten up a weary Wednesday smiling_face #GBBO,sadness,0.188
40759,"TONIGHT - Fulford Arms, York \nTOMORROW - Bank Top Tavern, Oldham\nNEXT SATURDAY- Big Hands, Manchester \n\n#livemusic #punk #blues #rockandroll",sadness,0.188
40760,"i am so proud he understands this, he shows love, thought and compassion and it is not done in a clouded way..",sadness,0.188
40761,blues bar,sadness,0.188
40762," she is ahead in the polls &amp; after Trumps dismal performance at upcoming debate, it will be an easy win for Hillary.",sadness,0.174
40763, roast them. Then risotto with sage and pine nuts,sadness,0.16699999999999998
40764,Happiness is always there. You just have to choose to see it. there is no point dwelling in the dark and ignoring the light of the stars.,sadness,0.16699999999999998
40765,Good morning chirpy #SpringEquinox and your pensive sister #AutumnEquinox A perfect day however it is expressed rose maple_leaf first_quarter_moon yin_yang ️ #theBeautyofBalance,sadness,0.16699999999999998
40766,also who has amazon prime that would like to help a girl out LOL #serious,sadness,0.16699999999999998
40767,I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #humor #funny,sadness,0.16699999999999998
40768,"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",sadness,0.16699999999999998
40769, ha freshers blues would love to re do all again ... ha nice tshirt .. vote for Pedro,sadness,0.16699999999999998
40770,What do you get when you cross an #apple tree and a #pine tree? red_apple evergreen_tree \nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.,sadness,0.146
40771,"Please bear with me, i am not Twitter savvy face_with_stuck-out_tongue_&_closed_eyes in real life i am a Facebook person. Help me gain followers nerd_face #blog #selfhelp ",sadness,0.146
40772, even when we are fighting i am laughing. I probably have serious ingrained issues face_with_tears_of_joy hugging_face ,sadness,0.146
40773," Pfft- Yeye, i am a sucker for bright yellow, red, pink, and blues when it comes to coloring or backgrounds haaa",sadness,0.146
40774,Never a dull moment when talking to Nell face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_savouring_delicious_food ,sadness,0.146
40775,Never dull moment here,sadness,0.146
40776,#picoftheday How...why... Really... !!\n #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics #virgin #cafe #i...,sadness,0.146
40777, Great to have you as our tournament chair and award was #serious,sadness,0.132
40778, the red one would look super pretty with a bronzy glowy nude lip makeup look! 3rd black would be pretty with a dark lip! smiling_face_with_heart-eyes ,sadness,0.125
40779, hmu need players for lans next year. DM me. Need serious players. Im under org,sadness,0.125
40780,"#FF Love &amp; support, always!! Eliza Neals ROCKS!! #blues #music #friends smiling_face_with_sunglasses guitar ",sadness,0.125
40781, Thank you so much! Just home - stunned but so happy. Don't think it has sunk in yet! Wow.,sadness,0.104
40782,Just put the winter duvet on snowman ️ snowflake ️ wind_face umbrella_with_rain_drops ️ ,sadness,0.104
40783, that is so pretty! I love the sky in the background and the purple highlights with the dull colors is great,sadness,0.08800000000000001
40784, second artist announcement looking good #bluesfest2017 #blues #Music #byronbay,sadness,0.083
40785,"I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life",sadness,0.083
40786, ball watching &amp; rojo would header was equally dreadful!!,sadness,0.583
40787,"A pessimist is someone who, when opportunity knocks, complains about the noise #mikeshumor",sadness,0.188
40788,A .500 season is all i am looking for at this point. #depressing #royals,sadness,0.688
40789,"Stars, when you shine,\nYou know how I feel.\nScent of the pine, \nYou know how I feel.\nFreedom is mine,\nI know how I feel.\ni am feelin' good.",sadness,0.292
40790,All I want to do is watch some netflix but I am stuck here in class. #depressing,sadness,0.667
40791,Buddha doesn't possess enough power to deliver you from your affliction!,sadness,0.542
40792,"Donating to Trump puts a damper on a very exciting season. Really bad look, Ricketts family.",sadness,0.438
40793,"Hello my dear friends, I will be back online this Friday night. I miss you! #sober #sobriety #recovery",sadness,0.417
40794," It was dreadful, even after he met the Catfish he still thought it was her!",sadness,0.542
40795,watching this uni reveal is so depressing i miss stingrays Frown sad andry or pouting ,sadness,0.667
40796,Public products high downhearted price tag consumer survey sum and substance OVth,sadness,0.354
40797,Wow just watched Me Before You and it was seriously one of the most depressing movies of my life,sadness,0.667
40798, Is that really all you can offer for those who sacrifice daily to keep you safe...? #sad,sadness,0.625
40799, Is that really all you can offer for those who sacrifice daily to keep you safe...? ,sadness,0.375
40800,Dyslexia is the affliction of a frozen genius.― Stephen Richards,sadness,0.333
40801, We all seen it coming.. it is sad. But her Instagram comments on her pics are funny. Adapts fans blew it up face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ,sadness,0.354
